,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
demandNL-19,1,1.01369300264447,1.04510152894973,1.05586505356253,1.05744221121572,1.09568692726299,1.11880139366567,1.13151623828448,1.1577997999405,1.19598329564343,1.21286377086136,1.24099308907897,1.26405971976872,1.26408974820892,1.2747591179828,1.29370943466872,1.3228876156012,1.33203922705156,1.33237025827976,1.35101251349234,1.38081247017942,1.40845359658461,1.44118139585339,1.49455969084973,1.51574217620874,1.53687680655833,1.53951846048509,1.57434864237694,1.63441234254248,1.65991763217082,1.67354083533455,1.71234752174351,1.7860485654598,1.81761611518438,1.8690484619433,1.92803678327842,1.94458943974185,1.93902480765786,1.95124994191875,1.95005222659523,1.97846987808553,2.02944601909911,2.07743696151426,2.11481921034545,2.14394577664002,2.16251657980029,2.21643999218571,2.29858418965361,2.37307428191557,2.42110304663301
demandNL-20,1,1.00940047458992,1.0166651730424,1.02470760195215,1.05270882255892,1.0898263835756,1.09871370440919,1.12708317443426,1.12643436094123,1.13991049769167,1.14313330514143,1.17011582436894,1.19984752600675,1.23275708986479,1.2627681516546,1.28176962766149,1.28290340360933,1.31616531868159,1.35252624495525,1.35809238501824,1.37662094669575,1.41148664348583,1.44049353041966,1.4912162154841,1.54191715744884,1.60875651743733,1.66770411241728,1.70952939111488,1.74297623877104,1.75002873575626,1.8173784656842,1.8609697760948,1.86636589540655,1.85039985671059,1.85566871797112,1.85805764818232,1.91477079453066,1.9627548337943,1.99896095877722,2.0170102727713,2.04250007087712,2.07029744171855,2.15489847915248,2.16835804088092,2.2412264430422,2.28614473927318,2.31939733589269,2.37159394575582,2.42682759363493,2.47698098914358
demandNL-21,1,1.03168036246704,1.05016963015215,1.08526861024438,1.0958551244143,1.11783039400296,1.14545302808265,1.16526836767117,1.21251564060355,1.25583718054263,1.26965170217657,1.30626781262688,1.31510984541776,1.32804235812771,1.37216404029439,1.39480137445979,1.39955014276384,1.4205402779514,1.46051844088483,1.48150057364371,1.49475815079852,1.5484130913768,1.5617182864734,1.60407935231708,1.61070081157572,1.64363058897177,1.69852603698924,1.72202808580278,1.7828973833748,1.80854899296667,1.84107860251658,1.85660310859376,1.89913096325225,1.97342690204063,2.00068966134559,2.01908668906557,2.01582768095386,2.06191202601192,2.10987505644656,2.11900818621423,2.1563161278293,2.23025237562426,2.33176862133169,2.34104336392779,2.40965857366662,2.47164065717399,2.48234298558732,2.52377668421144,2.62211371392287,2.65038570775501
demandNL-22,1,1.03654096088765,1.05673472949812,1.08321532402521,1.12159407170349,1.14921282747373,1.18483427839919,1.2036444330415,1.22746587916728,1.25998841458872,1.30384489752411,1.34189525293378,1.37270864001816,1.42306591725642,1.45493300012615,1.48909109817593,1.52574714470537,1.58902842290576,1.63424882841222,1.67373379896875,1.69014003151649,1.69788239310566,1.75155989242596,1.78573191749277,1.82032802036748,1.88935337984236,1.95267816588668,2.02817000476768,2.03279232109636,2.0981416580542,2.09565980305221,2.16624396396007,2.20936015794244,2.23758490100498,2.29161315832997,2.37253654507284,2.43321387986445,2.52747291655758,2.52848996213148,2.59032583452414,2.63690531820994,2.6768258109001,2.78969553002555,2.84785381344492,2.91663450828591,3.04153666119278,3.06310212492108,3.17105248106677,3.19012949667116,3.24751839059887
demandNL-23,1,1.02755563044317,1.05169448475098,1.08174123093848,1.10227628118651,1.12311305641936,1.13538169182626,1.13983466231329,1.16953394331282,1.16780738654051,1.19744536263965,1.2067623890387,1.21631266187907,1.25073968479371,1.27124790011287,1.29197814072836,1.31395721034027,1.33765181729449,1.37764510087329,1.38718682837148,1.43190576116017,1.4772880025698,1.53309360610464,1.57537609129619,1.60296788866503,1.60047937617865,1.64302857446333,1.70207553149985,1.74914230930663,1.82325993843763,1.88453920707974,1.91279283170657,1.93324768103453,2.00869498673542,2.04142481831703,2.09346016464697,2.14539910029693,2.16991575932071,2.20911013857032,2.26384734697757,2.27308262128236,2.30481176584987,2.32269656191356,2.37595141259433,2.39487049372027,2.41035652594049,2.4676506219563,2.52245371388193,2.54529797913611,2.58088074991243
demandNL-24,1,1.01193344603083,1.04744602870653,1.07233997755348,1.11785707828135,1.14231660602157,1.14807829920118,1.18745977611792,1.22699523691017,1.26604239935591,1.31480459312681,1.34767295282138,1.35335641272077,1.37460619294849,1.42264684166068,1.42665392922524,1.45046950548132,1.48904853382662,1.55991790070076,1.58991420233209,1.60422985819113,1.62961380499565,1.64914411982905,1.70411034878318,1.72663851024853,1.74280216029772,1.74264106052716,1.7910517719622,1.87081806487949,1.94158830191097,1.95542879927158,2.00539605899753,2.0277693879221,2.11074003665191,2.16848425538911,2.23371505360457,2.30413922923007,2.32835090369244,2.43073121514642,2.46704526606992,2.55639610371058,2.63616643500001,2.63977674877309,2.69575976552939,2.78346343674124,2.88667835392217,3.0108014653125,3.09337941933331,3.20003682096804,3.26739559745735
demandNL-25,1,1.01687841568355,1.04253762374818,1.09003682145899,1.12069979989138,1.12772165525302,1.17548640622813,1.18090402858223,1.19178401929402,1.22490658884307,1.25751689561052,1.26365765009642,1.27852597752932,1.33164276070271,1.36052499835068,1.40768100776732,1.43325157340786,1.44051703306937,1.46428962995961,1.50680006618859,1.52427648516587,1.56647413189142,1.61923265932076,1.64277008572488,1.69185125092199,1.71859576138936,1.78350714423444,1.85817282198345,1.91356331098631,1.95005289328847,2.02654654892233,2.07722970008758,2.11578136261862,2.14448218180955,2.16608398139603,2.20157181030256,2.28908313369949,2.34246424576491,2.41519684237212,2.4955720550385,2.54870862903839,2.61683535951351,2.64871821403465,2.69638272632332,2.70219113173515,2.71896778262919,2.71265485611817,2.72875717294353,2.82929042958479,2.89635737927924
demandNL-26,1,1.02765538478135,1.05880103957016,1.08262544625141,1.08964254925568,1.11858536777586,1.13805597414895,1.15864750576066,1.21355737032637,1.2585738388385,1.2835451208706,1.30013218184772,1.34823555719348,1.38437946765028,1.39518668548462,1.40088625238436,1.43912355380602,1.45474003874761,1.45933232421975,1.4949454191374,1.49512610619313,1.50731519217276,1.56168171388063,1.59453262474396,1.66195538547728,1.69891026500684,1.70339958948461,1.71870776271555,1.78455573783542,1.82267710030997,1.87549285057294,1.85744511733165,1.88091366803036,1.89950627166804,1.95825973135386,2.01209677021905,2.09278159995441,2.13799737699097,2.15492170962616,2.19829433111298,2.28708110469085,2.30332761554143,2.33667189007339,2.34013139037408,2.39172467274109,2.45265479399038,2.52815743887142,2.56519220388429,2.62166223512905,2.62595286303456
demandNL-27,1,1.0090887824957,1.00814587195206,1.0045008227302,1.01553968621716,1.03675313172142,1.07750537961232,1.10461831884403,1.11281480278111,1.15370526163154,1.16858832105767,1.19153568576194,1.23230272543931,1.28369104462041,1.30631278054703,1.31241027875884,1.3531325117217,1.39394244101253,1.42620670332465,1.45101595358096,1.51421449329786,1.5492921337043,1.57686672253484,1.62712132851371,1.68168783306695,1.69892686898299,1.72652040083801,1.76583034268965,1.77382591603594,1.77611520404179,1.80084313140237,1.81482454256535,1.83548205492797,1.85467857439116,1.89988022286364,1.91077948034684,1.95568521484633,1.97385574401719,2.02471471139891,2.06770853315287,2.11962431558031,2.17543699119008,2.21741669206057,2.27232194854269,2.30769432463642,2.35074669613477,2.4008099080024,2.50400291377253,2.56360086894315,2.64444196606336
demandNL-28,1,1.01084193936182,1.01423658532813,1.04520848670489,1.09262634481776,1.11212013329528,1.1150769932878,1.13974624058801,1.16574332980546,1.19644419756458,1.22273595553461,1.27581429200774,1.29368009166026,1.34335714680516,1.37907959575862,1.4243397779862,1.47329379672362,1.47608135708277,1.50870340304524,1.51386000375837,1.5680888582065,1.59912566028095,1.60892354321607,1.63536967367466,1.71043192897208,1.70864245986067,1.73112047118923,1.72707635362609,1.75386057920544,1.80815553809875,1.82037579764925,1.86749573074289,1.88113688167395,1.94837927734771,2.02552024299449,2.08906239129189,2.13079334890207,2.19503879939578,2.22690053424479,2.30509492175359,2.31338568703722,2.37335189817371,2.39391872338038,2.4511104832859,2.50697339927383,2.58889519081027,2.62839212225252,2.68662321533805,2.81009660030851,2.87633082021962
demandNL-29,1,1.00525779605076,1.02167516860928,1.04914240976077,1.07695806436013,1.10699743589703,1.1573757443892,1.18857056902811,1.23248029670486,1.24847493438009,1.26813643626477,1.32006990655652,1.35789582896875,1.39089791472441,1.4451761756278,1.50102631300294,1.56760360089622,1.60346638647532,1.6721660047676,1.70407632820667,1.72893819628488,1.76767476782301,1.8346184125303,1.87847801290201,1.93984359712775,1.9574159124396,1.99285838225458,2.01574621189937,2.05698070924987,2.10251062862022,2.17263636843502,2.24217990769908,2.2924845676693,2.31764893008378,2.36546707485257,2.42117730140249,2.46645349073604,2.54592003259548,2.58470205058674,2.57255171196764,2.55855159467423,2.62823213813149,2.68141064267001,2.74349471576021,2.81894592634052,2.90626685158578,3.02143891790689,3.13555711352472,3.21732917275766,3.20421023439256
demandNL-30,1,1.00297142579477,1.04635147589305,1.08680424865338,1.09580692392186,1.10016260697186,1.12659650110442,1.14612727076796,1.19271541383502,1.23772500809929,1.26019662849972,1.28402055464259,1.33428670799696,1.32326499421175,1.36368024471336,1.41120938821393,1.45779430609463,1.48414963986471,1.52229724027439,1.56136666602627,1.59421303091793,1.65687021975803,1.70531827433234,1.72025307171214,1.78474574212478,1.835324907833,1.87465942039391,1.89447635648515,1.90904283229014,1.98460925651478,2.01354869478808,2.07441395194868,2.11782006941025,2.13954361521141,2.2317062716686,2.27367959718041,2.28520214755904,2.34624808563518,2.39745845435508,2.44522252364558,2.56625872396872,2.59213684704812,2.65169556693612,2.70946240263919,2.74719768204963,2.73807815542652,2.79258183105616,2.85774799522854,2.83600225022156,2.86490287275629
demandNL-31,1,1.02616749215958,1.04617203594755,1.07612452271013,1.11651550717692,1.11013815036254,1.14106180062238,1.16836263878445,1.20240747035968,1.20945002285474,1.26220647896617,1.27483079353445,1.31047089169367,1.32919507736222,1.3638226058682,1.35539426351123,1.36778467056435,1.38944557665407,1.43354562881342,1.45591339006756,1.49903325370003,1.53994939380728,1.59596790258512,1.59370951466971,1.61695006480331,1.62003908557121,1.65960317765666,1.69254415187106,1.73846141370634,1.78715634034641,1.82243342264628,1.81812259881808,1.84588482137701,1.85158496882945,1.87116822047329,1.87261316479123,1.92123963090286,1.94538195056861,1.98077616662977,2.02705279002292,2.02528583050786,2.12045091378514,2.13454732172753,2.19286709015709,2.2680324357443,2.32027849454014,2.42345365085394,2.44894898644957,2.5363080516287,2.59866314447321
demandNL-32,1,1.01360877981243,1.01531309741171,1.0542932500103,1.08751181502905,1.12568628300247,1.12080781861987,1.1475848338015,1.16598163679433,1.19097398237535,1.19898837170991,1.22115020806277,1.2245739341095,1.2393685155511,1.28606493902155,1.28092407254754,1.29204170435007,1.31555945047477,1.33176513856053,1.34972856563086,1.3660967036137,1.40188283584544,1.42996872526054,1.46970023525061,1.50806711347791,1.52774845857165,1.53960089497171,1.60726279059595,1.63312115548096,1.68007436162793,1.70228775718169,1.71685026172968,1.73395258276928,1.75715609411202,1.79114374083377,1.84138905741004,1.87053132673976,1.89837457387056,1.96111832399279,2.00730557344796,2.04337126296019,2.10077893056174,2.11540893390814,2.17142439249757,2.21422945931946,2.26404275479246,2.34502957519935,2.36822095234794,2.45630708096978,2.45057492672144
demandNL-33,1,1.01023543220574,1.02144642388987,1.05695989737814,1.07214625647623,1.0824457260167,1.11889930960283,1.13493655341994,1.16792927538454,1.17693860882193,1.19444605946432,1.21176692067537,1.23333652997595,1.2509506726666,1.24151130827776,1.25178087294545,1.24901359373051,1.28560043049247,1.3014282780471,1.33914285017862,1.36659787024445,1.40877019831764,1.45599294234713,1.49473997151608,1.52368702306943,1.55009796899608,1.56316494892845,1.57408072381322,1.60241088706255,1.62192660162908,1.67669352553048,1.69065585147874,1.70788391014029,1.76081942562476,1.79168227499649,1.85093706176186,1.88191774029972,1.95771947747576,2.0236262590356,2.05918061388328,2.12612791952555,2.20782487557797,2.24281730545406,2.29269465586062,2.35839731072938,2.37170694860825,2.42286504571605,2.51948284488321,2.52164989156293,2.60219691773908
demandNL-34,1,1.01340114560222,1.05914311546053,1.08568861866785,1.09866985347194,1.10496177897932,1.12289536880317,1.15830152787705,1.19008164032268,1.21365771660779,1.246573203342,1.26477024171834,1.28056561211372,1.29899764535926,1.30074877943454,1.34772514823797,1.39110130217311,1.40995304282572,1.46207612005364,1.49605461835026,1.52765681641633,1.54108052496628,1.56641770317109,1.59685841862995,1.66560324338099,1.68523568965695,1.69251143093148,1.76265111427553,1.79255118994009,1.79556767292741,1.83006498487625,1.853811776076,1.89401285229803,1.88148514187151,1.91182881244883,1.95895122677584,1.96533326438876,2.0259921817882,2.04465527172723,2.09531730546274,2.14714681032113,2.17964919660422,2.25077468258977,2.2572883021938,2.30437827572694,2.3744314084621,2.44443565240971,2.46269799733741,2.46559811371623,2.55782510045552
