hour,de_node_1,de_node_2,de_node_3
1975,0.19503,0.14023,0.08849
1976,0.29009,0.20858,0.13163
1977,0.45579,0.32772,0.20681
1978,0.62148,0.44686,0.28199
1979,0.78718,0.56600,0.35718
1980,0.81327,0.58476,0.36901
1981,0.83936,0.60352,0.38085
1982,0.86545,0.62228,0.39269
1983,0.70611,0.50771,0.32039
1984,0.54677,0.39314,0.24809
1985,0.38743,0.27857,0.17579
1986,0.27750,0.19953,0.12591
1987,0.16756,0.12048,0.07603
1988,0.05763,0.04144,0.02615
1989,0.03842,0.02763,0.01743
1990,0.01921,0.01381,0.00872
1991,0.00000,0.00000,0.00000
1992,0.00000,0.00000,0.00000
1993,0.00000,0.00000,0.00000
1994,0.00000,0.00000,0.00000
1995,0.00209,0.00150,0.00095
1996,0.00418,0.00301,0.00190
1997,0.00627,0.00451,0.00285
1998,0.10728,0.07713,0.04868
1999,0.20828,0.14976,0.09450
2000,0.30928,0.22238,0.14033
2001,0.47515,0.34164,0.21560
2002,0.64101,0.46091,0.29086
2003,0.80688,0.58017,0.36612
2004,0.82577,0.59375,0.37469
2005,0.84466,0.60733,0.38326
2006,0.86355,0.62091,0.39183
2007,0.70203,0.50478,0.31854
2008,0.54051,0.38864,0.24525
2009,0.37899,0.27250,0.17196
2010,0.27106,0.19490,0.12299
2011,0.16312,0.11729,0.07402
2012,0.05519,0.03968,0.02504
2013,0.03679,0.02645,0.01669
2014,0.01840,0.01323,0.00835
2015,0.00000,0.00000,0.00000
2016,0.00000,0.00000,0.00000
2017,0.00000,0.00000,0.00000
2018,0.00000,0.00000,0.00000
2019,0.00154,0.00111,0.00070
2020,0.00309,0.00222,0.00140
2021,0.00463,0.00333,0.00210
2022,0.06988,0.05025,0.03171
2023,0.13514,0.09717,0.06132
2024,0.20039,0.14408,0.09093
2025,0.30279,0.21771,0.13739
2026,0.40518,0.29134,0.18385
2027,0.50758,0.36496,0.23031
2028,0.50887,0.36589,0.23089
2029,0.51015,0.36681,0.23148
2030,0.51143,0.36774,0.23206
2031,0.40454,0.29088,0.18356
2032,0.29765,0.21402,0.13506
2033,0.19075,0.13716,0.08655
2034,0.13331,0.09585,0.06049
2035,0.07586,0.05454,0.03442
2036,0.01841,0.01324,0.00835
2037,0.01227,0.00883,0.00557
2038,0.00614,0.00441,0.00278
2039,0.00000,0.00000,0.00000
2040,0.00000,0.00000,0.00000
2041,0.00000,0.00000,0.00000
2042,0.00000,0.00000,0.00000
2043,0.00114,0.00082,0.00052
2044,0.00228,0.00164,0.00103
2045,0.00342,0.00246,0.00155
2046,0.06944,0.04993,0.03151
2047,0.13545,0.09739,0.06146
2048,0.20147,0.14486,0.09141
2049,0.32658,0.23482,0.14819
2050,0.45170,0.32479,0.20496
2051,0.57682,0.41475,0.26173
2052,0.59876,0.43052,0.27168
2053,0.62069,0.44630,0.28164
2054,0.64263,0.46207,0.29159
2055,0.52039,0.37417,0.23612
2056,0.39815,0.28628,0.18066
2057,0.27591,0.19839,0.12519
2058,0.19619,0.14107,0.08902
2059,0.11648,0.08375,0.05285
2060,0.03676,0.02643,0.01668
2061,0.02451,0.01762,0.01112
2062,0.01225,0.00881,0.00556
2063,0.00000,0.00000,0.00000
2064,0.00000,0.00000,0.00000
2065,0.00000,0.00000,0.00000
2066,0.00000,0.00000,0.00000
2067,0.00119,0.00085,0.00054
2068,0.00238,0.00171,0.00108
2069,0.00357,0.00256,0.00162
2070,0.06086,0.04376,0.02762
2071,0.11816,0.08496,0.05362
2072,0.17546,0.12616,0.07961
2073,0.30042,0.21601,0.13632
2074,0.42538,0.30586,0.19302
2075,0.55035,0.39571,0.24972
2076,0.57302,0.41201,0.26000
2077,0.59569,0.42832,0.27029
2078,0.61836,0.44462,0.28058
2079,0.50119,0.36037,0.22741
2080,0.38402,0.27612,0.17425
2081,0.26686,0.19188,0.12108
2082,0.19012,0.13670,0.08627
2083,0.11339,0.08153,0.05145
2084,0.03666,0.02636,0.01664
2085,0.02444,0.01757,0.01109
2086,0.01222,0.00879,0.00555
2087,0.00000,0.00000,0.00000
2088,0.00000,0.00000,0.00000
2089,0.00000,0.00000,0.00000
2090,0.00000,0.00000,0.00000
2091,0.00098,0.00070,0.00044
2092,0.00196,0.00141,0.00089
2093,0.00293,0.00211,0.00133
2094,0.03772,0.02712,0.01712
2095,0.07251,0.05214,0.03290
2096,0.10730,0.07715,0.04868
2097,0.17766,0.12774,0.08061
2098,0.24802,0.17834,0.11254
2099,0.31839,0.22893,0.14447
2100,0.37214,0.26758,0.16886
2101,0.42590,0.30623,0.19325
2102,0.47965,0.34488,0.21764
2103,0.40991,0.29474,0.18600
2104,0.34017,0.24459,0.15435
2105,0.27043,0.19445,0.12271
2106,0.19641,0.14123,0.08912
2107,0.12240,0.08801,0.05554
2108,0.04838,0.03479,0.02195
2109,0.03225,0.02319,0.01463
2110,0.01613,0.01160,0.00732
2111,0.00000,0.00000,0.00000
2112,0.00000,0.00000,0.00000
2113,0.00000,0.00000,0.00000
2114,0.00000,0.00000,0.00000
2115,0.00000,0.00000,0.00000
2116,0.00234,0.00168,0.00106
2117,0.00467,0.00336,0.00212
2118,0.00701,0.00504,0.00318
2119,0.08973,0.06452,0.04072
2120,0.17246,0.12400,0.07825
2121,0.25519,0.18349,0.11579
2122,0.38434,0.27635,0.17439
2123,0.51349,0.36921,0.23299
2124,0.64264,0.46207,0.29159
2125,0.65185,0.46869,0.29577
2126,0.66105,0.47532,0.29995
2127,0.67026,0.48194,0.30413
2128,0.53940,0.38784,0.24475
2129,0.40854,0.29375,0.18537
2130,0.27768,0.19966,0.12599
2131,0.19702,0.14166,0.08940
2132,0.11636,0.08367,0.05280
2133,0.03571,0.02568,0.01620
2134,0.02381,0.01712,0.01080
2135,0.01190,0.00856,0.00540
2136,0.00000,0.00000,0.00000
2137,0.00000,0.00000,0.00000
2138,0.00000,0.00000,0.00000
2139,0.00000,0.00000,0.00000
2140,0.00291,0.00209,0.00132
2141,0.00583,0.00419,0.00264
2142,0.00874,0.00628,0.00397
2143,0.10572,0.07601,0.04797
2144,0.20270,0.14574,0.09197
2145,0.29967,0.21547,0.13598
2146,0.44608,0.32075,0.20241
2147,0.59249,0.42602,0.26884
2148,0.73890,0.53129,0.33527
2149,0.74854,0.53822,0.33965
2150,0.75819,0.54516,0.34402
2151,0.76783,0.55209,0.34840
2152,0.62896,0.45224,0.28539
2153,0.49008,0.35238,0.22237
2154,0.35121,0.25253,0.15936
2155,0.25331,0.18214,0.11494
2156,0.15541,0.11174,0.07052
2157,0.05751,0.04135,0.02609
2158,0.03834,0.02757,0.01740
2159,0.01917,0.01378,0.00870
2160,0.00000,0.00000,0.00000
2161,0.00000,0.00000,0.00000
2162,0.00000,0.00000,0.00000
2163,0.00000,0.00000,0.00000
2164,0.00335,0.00241,0.00152
2165,0.00669,0.00481,0.00304
2166,0.01004,0.00722,0.00455
2167,0.09324,0.06704,0.04231
2168,0.17644,0.12686,0.08006
2169,0.25964,0.18669,0.11781
2170,0.38547,0.27716,0.17491
2171,0.51130,0.36764,0.23200
2172,0.63714,0.45812,0.28910
2173,0.66181,0.47586,0.30029
2174,0.68649,0.49361,0.31149
2175,0.71117,0.51135,0.32269
2176,0.58410,0.41998,0.26503
2177,0.45703,0.32862,0.20737
2178,0.32996,0.23725,0.14972
2179,0.23690,0.17034,0.10749
2180,0.14384,0.10342,0.06527
2181,0.05078,0.03651,0.02304
2182,0.03385,0.02434,0.01536
2183,0.01693,0.01217,0.00768
2184,0.00000,0.00000,0.00000
2185,0.00000,0.00000,0.00000
2186,0.00000,0.00000,0.00000
2187,0.00000,0.00000,0.00000
2188,0.00553,0.00397,0.00251
2189,0.01106,0.00795,0.00502
2190,0.01658,0.01193,0.00753
2191,0.13918,0.10008,0.06315
2192,0.26178,0.18823,0.11878
2193,0.38438,0.27638,0.17441
2194,0.54368,0.39092,0.24669
2195,0.70298,0.50546,0.31897
2196,0.86227,0.62000,0.39125
2197,0.87096,0.62625,0.39519
2198,0.87965,0.63249,0.39914
2199,0.88834,0.63874,0.40308
2200,0.72971,0.52468,0.33110
2201,0.57107,0.41062,0.25912
2202,0.41244,0.29655,0.18714
2203,0.29774,0.21408,0.13510
2204,0.18304,0.13161,0.08305
2205,0.06834,0.04913,0.03101
2206,0.04556,0.03276,0.02067
2207,0.02278,0.01638,0.01034
2208,0.00000,0.00000,0.00000
2209,0.00000,0.00000,0.00000
2210,0.00000,0.00000,0.00000
2211,0.00000,0.00000,0.00000
2212,0.00338,0.00243,0.00153
2213,0.00676,0.00486,0.00307
2214,0.01015,0.00729,0.00460
2215,0.09940,0.07147,0.04510
2216,0.18866,0.13565,0.08560
2217,0.27792,0.19983,0.12611
2218,0.40891,0.29402,0.18554
2219,0.53991,0.38821,0.24498
2220,0.67090,0.48240,0.30442
2221,0.66605,0.47891,0.30222
2222,0.66121,0.47543,0.30002
2223,0.65636,0.47194,0.29782
2224,0.52499,0.37748,0.23821
2225,0.39361,0.28302,0.17860
2226,0.26224,0.18856,0.11899
2227,0.18607,0.13379,0.08443
2228,0.10989,0.07901,0.04986
2229,0.03372,0.02424,0.01530
2230,0.02248,0.01616,0.01020
2231,0.01124,0.00808,0.00510
2232,0.00000,0.00000,0.00000
2233,0.00000,0.00000,0.00000
2234,0.00000,0.00000,0.00000
2235,0.00000,0.00000,0.00000
2236,0.00233,0.00168,0.00106
2237,0.00467,0.00336,0.00212
2238,0.00700,0.00503,0.00318
2239,0.07977,0.05736,0.03619
2240,0.15253,0.10968,0.06921
2241,0.22530,0.16200,0.10223
2242,0.34414,0.24745,0.15615
2243,0.46299,0.33290,0.21008
2244,0.58183,0.41835,0.26400
2245,0.59866,0.43045,0.27164
2246,0.61549,0.44255,0.27927
2247,0.63232,0.45465,0.28691
2248,0.51727,0.37193,0.23471
2249,0.40223,0.28922,0.18251
2250,0.28719,0.20650,0.13031
2251,0.20622,0.14828,0.09357
2252,0.12526,0.09006,0.05684
2253,0.04429,0.03185,0.02010
2254,0.02953,0.02123,0.01340
2255,0.01476,0.01062,0.00670
2256,0.00000,0.00000,0.00000
2257,0.00000,0.00000,0.00000
2258,0.00000,0.00000,0.00000
2259,0.00000,0.00000,0.00000
2260,0.00269,0.00193,0.00122
2261,0.00537,0.00386,0.00244
2262,0.00806,0.00579,0.00366
2263,0.08678,0.06239,0.03937
2264,0.16550,0.11900,0.07509
2265,0.24422,0.17560,0.11081
2266,0.37738,0.27134,0.17123
2267,0.51054,0.36709,0.23165
2268,0.64370,0.46283,0.29207
2269,0.67239,0.48346,0.30509
2270,0.70108,0.50409,0.31811
2271,0.72977,0.52472,0.33113
2272,0.60586,0.43563,0.27491
2273,0.48196,0.34654,0.21869
2274,0.35805,0.25745,0.16246
2275,0.25937,0.18649,0.11769
2276,0.16068,0.11553,0.07291
2277,0.06199,0.04457,0.02813
2278,0.04133,0.02972,0.01875
2279,0.02066,0.01486,0.00938
2280,0.00000,0.00000,0.00000
2281,0.00000,0.00000,0.00000
2282,0.00000,0.00000,0.00000
2283,0.00000,0.00000,0.00000
2284,0.00699,0.00503,0.00317
2285,0.01398,0.01005,0.00634
2286,0.02097,0.01508,0.00952
2287,0.15070,0.10836,0.06838
2288,0.28042,0.20163,0.12724
2289,0.41014,0.29490,0.18610
2290,0.58298,0.41918,0.26452
2291,0.75581,0.54345,0.34295
2292,0.92865,0.66772,0.42137
2293,0.95450,0.68631,0.43310
2294,0.98036,0.70491,0.44483
2295,1.00622,0.72350,0.45657
2296,0.83551,0.60075,0.37911
2297,0.66479,0.47800,0.30164
2298,0.49407,0.35525,0.22418
2299,0.35822,0.25757,0.16254
2300,0.22237,0.15989,0.10090
2301,0.08651,0.06221,0.03926
2302,0.05768,0.04147,0.02617
2303,0.02884,0.02074,0.01309
2304,0.00000,0.00000,0.00000
2305,0.00000,0.00000,0.00000
2306,0.00000,0.00000,0.00000
2307,0.00000,0.00000,0.00000
2308,0.00849,0.00611,0.00385
2309,0.01699,0.01222,0.00771
2310,0.02548,0.01832,0.01156
2311,0.16387,0.11783,0.07435
2312,0.30226,0.21733,0.13715
2313,0.44064,0.31683,0.19994
2314,0.62593,0.45006,0.28401
2315,0.81122,0.58329,0.36809
2316,0.99651,0.71652,0.45216
2317,1.01781,0.73183,0.46183
2318,1.03911,0.74715,0.47149
2319,1.06042,0.76247,0.48116
2320,0.87753,0.63097,0.39818
2321,0.69465,0.49947,0.31519
2322,0.51177,0.36798,0.23221
2323,0.37069,0.26654,0.16820
2324,0.22961,0.16510,0.10419
2325,0.08854,0.06366,0.04017
2326,0.05902,0.04244,0.02678
2327,0.02951,0.02122,0.01339
2328,0.00000,0.00000,0.00000
2329,0.00000,0.00000,0.00000
2330,0.00000,0.00000,0.00000
2331,0.00000,0.00000,0.00000
2332,0.00736,0.00529,0.00334
2333,0.01472,0.01058,0.00668
2334,0.02208,0.01588,0.01002
2335,0.13798,0.09921,0.06261
2336,0.25389,0.18255,0.11520
2337,0.36979,0.26589,0.16779
2338,0.52658,0.37862,0.23893
2339,0.68336,0.49135,0.31007
2340,0.84015,0.60409,0.38121
2341,0.83733,0.60207,0.37994
2342,0.83452,0.60004,0.37866
2343,0.83171,0.59802,0.37738
2344,0.67855,0.48790,0.30789
2345,0.52540,0.37778,0.23840
2346,0.37225,0.26766,0.16891
2347,0.26842,0.19300,0.12179
2348,0.16459,0.11834,0.07468
2349,0.06076,0.04369,0.02757
2350,0.04051,0.02912,0.01838
2351,0.02025,0.01456,0.00919
2352,0.00000,0.00000,0.00000
2353,0.00000,0.00000,0.00000
2354,0.00000,0.00000,0.00000
2355,0.00000,0.00000,0.00000
2356,0.00762,0.00548,0.00346
2357,0.01524,0.01096,0.00692
2358,0.02286,0.01644,0.01037
2359,0.14559,0.10469,0.06606
2360,0.26833,0.19294,0.12175
2361,0.39106,0.28119,0.17744
2362,0.55610,0.39985,0.25233
2363,0.72113,0.51851,0.32721
2364,0.88616,0.63718,0.40209
2365,0.87689,0.63050,0.39788
2366,0.86761,0.62383,0.39367
2367,0.85833,0.61716,0.38946
2368,0.70444,0.50651,0.31963
2369,0.55054,0.39585,0.24981
2370,0.39665,0.28520,0.17998
2371,0.28805,0.20712,0.13070
2372,0.17945,0.12903,0.08142
2373,0.07085,0.05094,0.03215
2374,0.04724,0.03396,0.02143
2375,0.02362,0.01698,0.01072
2376,0.00000,0.00000,0.00000
2377,0.00000,0.00000,0.00000
2378,0.00000,0.00000,0.00000
2379,0.00000,0.00000,0.00000
2380,0.00679,0.00488,0.00308
2381,0.01358,0.00976,0.00616
2382,0.02036,0.01464,0.00924
2383,0.12646,0.09092,0.05738
2384,0.23255,0.16721,0.10552
2385,0.33864,0.24349,0.15365
2386,0.50199,0.36094,0.22777
2387,0.66534,0.47840,0.30189
2388,0.82869,0.59585,0.37601
2389,0.85134,0.61214,0.38629
2390,0.87400,0.62843,0.39657
2391,0.89665,0.64472,0.40685
2392,0.74389,0.53487,0.33753
2393,0.59112,0.42503,0.26822
2394,0.43836,0.31519,0.19890
2395,0.31826,0.22884,0.14441
2396,0.19817,0.14249,0.08992
2397,0.07808,0.05614,0.03543
2398,0.05205,0.03743,0.02362
2399,0.02603,0.01872,0.01181
2400,0.00000,0.00000,0.00000
2401,0.00000,0.00000,0.00000
2402,0.00000,0.00000,0.00000
2403,0.00000,0.00000,0.00000
2404,0.00443,0.00318,0.00201
2405,0.00885,0.00637,0.00402
2406,0.01328,0.00955,0.00603
2407,0.09152,0.06580,0.04153
2408,0.16976,0.12206,0.07703
2409,0.24799,0.17831,0.11253
2410,0.38386,0.27601,0.17417
2411,0.51973,0.37370,0.23582
2412,0.65559,0.47139,0.29747
2413,0.70042,0.50362,0.31781
2414,0.74524,0.53585,0.33815
2415,0.79006,0.56808,0.35849
2416,0.66176,0.47582,0.30027
2417,0.53346,0.38357,0.24206
2418,0.40516,0.29132,0.18384
2419,0.29407,0.21144,0.13343
2420,0.18298,0.13157,0.08302
2421,0.07188,0.05169,0.03262
2422,0.04792,0.03446,0.02175
2423,0.02397,0.01723,0.01087
2424,0.00001,0.00000,0.00000
2425,0.00000,0.00000,0.00000
2426,0.00000,0.00000,0.00000
2427,0.00000,0.00000,0.00000
2428,0.00530,0.00381,0.00240
2429,0.01059,0.00762,0.00481
2430,0.01589,0.01143,0.00721
2431,0.10190,0.07327,0.04624
2432,0.18790,0.13511,0.08526
2433,0.27391,0.19695,0.12428
2434,0.41325,0.29714,0.18751
2435,0.55259,0.39733,0.25074
2436,0.69193,0.49752,0.31396
2437,0.72234,0.51938,0.32776
2438,0.75274,0.54124,0.34155
2439,0.78314,0.56310,0.35535
2440,0.65472,0.47076,0.29707
2441,0.52629,0.37842,0.23880
2442,0.39787,0.28608,0.18053
2443,0.28960,0.20823,0.13140
2444,0.18132,0.13038,0.08227
2445,0.07305,0.05253,0.03315
2446,0.04871,0.03502,0.02210
2447,0.02436,0.01752,0.01105
2448,0.00001,0.00001,0.00001
2449,0.00001,0.00001,0.00000
2450,0.00000,0.00000,0.00000
2451,0.00000,0.00000,0.00000
2452,0.00842,0.00605,0.00382
2453,0.01683,0.01210,0.00764
2454,0.02525,0.01816,0.01146
2455,0.13690,0.09844,0.06212
2456,0.24855,0.17872,0.11278
2457,0.36020,0.25900,0.16344
2458,0.50509,0.36318,0.22918
2459,0.64998,0.46735,0.29493
2460,0.79487,0.57153,0.36067
2461,0.81951,0.58925,0.37185
2462,0.84415,0.60697,0.38303
2463,0.86879,0.62468,0.39421
2464,0.72238,0.51941,0.32777
2465,0.57596,0.41413,0.26134
2466,0.42955,0.30885,0.19490
2467,0.31143,0.22393,0.14131
2468,0.19331,0.13900,0.08772
2469,0.07520,0.05407,0.03412
2470,0.05014,0.03605,0.02275
2471,0.02509,0.01804,0.01138
2472,0.00003,0.00002,0.00001
2473,0.00002,0.00001,0.00001
2474,0.00001,0.00001,0.00000
2475,0.00000,0.00000,0.00000
2476,0.00905,0.00651,0.00411
2477,0.01811,0.01302,0.00822
2478,0.02716,0.01953,0.01232
2479,0.14196,0.10207,0.06441
2480,0.25676,0.18462,0.11651
2481,0.37157,0.26717,0.16860
2482,0.50612,0.36391,0.22965
2483,0.64067,0.46066,0.29070
2484,0.77522,0.55740,0.35175
2485,0.77892,0.56006,0.35343
2486,0.78261,0.56272,0.35511
2487,0.78631,0.56538,0.35678
2488,0.65274,0.46934,0.29618
2489,0.51917,0.37330,0.23557
2490,0.38560,0.27726,0.17497
2491,0.28068,0.20182,0.12736
2492,0.17577,0.12638,0.07975
2493,0.07085,0.05094,0.03215
2494,0.04724,0.03397,0.02144
2495,0.02364,0.01700,0.01073
2496,0.00004,0.00003,0.00002
2497,0.00003,0.00002,0.00001
2498,0.00001,0.00001,0.00001
2499,0.00000,0.00000,0.00000
2500,0.00793,0.00570,0.00360
2501,0.01586,0.01141,0.00720
2502,0.02379,0.01711,0.01080
2503,0.13247,0.09525,0.06011
2504,0.24114,0.17338,0.10941
2505,0.34981,0.25152,0.15872
2506,0.50450,0.36275,0.22891
2507,0.65919,0.47397,0.29910
2508,0.81388,0.58520,0.36929
2509,0.81792,0.58811,0.37113
2510,0.82196,0.59101,0.37296
2511,0.82601,0.59392,0.37480
2512,0.68589,0.49317,0.31122
2513,0.54577,0.39243,0.24764
2514,0.40566,0.29168,0.18407
2515,0.29617,0.21295,0.13438
2516,0.18668,0.13423,0.08470
2517,0.07719,0.05550,0.03502
2518,0.05148,0.03702,0.02336
2519,0.02578,0.01853,0.01170
2520,0.00007,0.00005,0.00003
2521,0.00005,0.00003,0.00002
2522,0.00002,0.00002,0.00001
2523,0.00000,0.00000,0.00000
2524,0.01043,0.00750,0.00473
2525,0.02086,0.01500,0.00946
2526,0.03129,0.02250,0.01420
2527,0.15154,0.10896,0.06876
2528,0.27179,0.19543,0.12332
2529,0.39205,0.28189,0.17789
2530,0.57216,0.41140,0.25961
2531,0.75227,0.54090,0.34134
2532,0.93237,0.67040,0.42306
2533,0.95054,0.68347,0.43130
2534,0.96871,0.69653,0.43955
2535,0.98688,0.70960,0.44779
2536,0.82155,0.59072,0.37277
2537,0.65622,0.47184,0.29776
2538,0.49089,0.35296,0.22274
2539,0.35793,0.25736,0.16241
2540,0.22497,0.16176,0.10208
2541,0.09201,0.06616,0.04175
2542,0.06137,0.04413,0.02785
2543,0.03073,0.02210,0.01395
2544,0.00010,0.00007,0.00004
2545,0.00006,0.00005,0.00003
2546,0.00003,0.00002,0.00001
2547,0.00000,0.00000,0.00000
2548,0.01315,0.00945,0.00597
2549,0.02629,0.01891,0.01193
2550,0.03944,0.02836,0.01790
2551,0.18588,0.13365,0.08434
2552,0.33231,0.23894,0.15079
2553,0.47875,0.34423,0.21723
2554,0.66809,0.48037,0.30314
2555,0.85742,0.61651,0.38905
2556,1.04676,0.75265,0.47496
2557,1.07430,0.77245,0.48746
2558,1.10185,0.79226,0.49996
2559,1.12940,0.81207,0.51246
2560,0.94718,0.68105,0.42978
2561,0.76497,0.55003,0.34710
2562,0.58275,0.41902,0.26442
2563,0.42565,0.30606,0.19314
2564,0.26855,0.19310,0.12185
2565,0.11145,0.08014,0.05057
2566,0.07434,0.05345,0.03373
2567,0.03722,0.02677,0.01689
2568,0.00011,0.00008,0.00005
2569,0.00007,0.00005,0.00003
2570,0.00004,0.00003,0.00002
2571,0.00000,0.00000,0.00000
2572,0.01485,0.01068,0.00674
2573,0.02971,0.02136,0.01348
2574,0.04456,0.03204,0.02022
2575,0.19206,0.13810,0.08715
2576,0.33957,0.24416,0.15408
2577,0.48707,0.35022,0.22101
2578,0.66269,0.47649,0.30069
2579,0.83831,0.60277,0.38038
2580,1.01393,0.72904,0.46006
2581,1.02330,0.73578,0.46432
2582,1.03267,0.74252,0.46857
2583,1.04204,0.74926,0.47282
2584,0.86842,0.62442,0.39404
2585,0.69480,0.49958,0.31526
2586,0.52118,0.37475,0.23648
2587,0.38015,0.27334,0.17249
2588,0.23911,0.17193,0.10850
2589,0.09808,0.07052,0.04450
2590,0.06543,0.04704,0.02969
2591,0.03278,0.02357,0.01487
2592,0.00013,0.00009,0.00006
2593,0.00009,0.00006,0.00004
2594,0.00004,0.00003,0.00002
2595,0.00000,0.00000,0.00000
2596,0.01644,0.01182,0.00746
2597,0.03287,0.02364,0.01492
2598,0.04931,0.03546,0.02237
2599,0.20622,0.14828,0.09357
2600,0.36312,0.26110,0.16477
2601,0.52003,0.37392,0.23596
2602,0.70628,0.50784,0.32047
2603,0.89253,0.64176,0.40498
2604,1.07878,0.77567,0.48949
2605,1.07215,0.77090,0.48648
2606,1.06551,0.76613,0.48347
2607,1.05888,0.76136,0.48046
2608,0.87848,0.63165,0.39860
2609,0.69807,0.50193,0.31675
2610,0.51767,0.37222,0.23489
2611,0.37792,0.27173,0.17148
2612,0.23817,0.17125,0.10807
2613,0.09842,0.07076,0.04466
2614,0.06566,0.04721,0.02979
2615,0.03291,0.02366,0.01493
2616,0.00016,0.00011,0.00007
2617,0.00011,0.00008,0.00005
2618,0.00005,0.00004,0.00002
2619,0.00000,0.00000,0.00000
2620,0.01522,0.01094,0.00690
2621,0.03043,0.02188,0.01381
2622,0.04565,0.03282,0.02071
2623,0.18787,0.13508,0.08524
2624,0.33009,0.23734,0.14978
2625,0.47231,0.33960,0.21431
2626,0.62334,0.44820,0.28284
2627,0.77438,0.55680,0.35137
2628,0.92541,0.66540,0.41990
2629,0.91777,0.65990,0.41643
2630,0.91013,0.65441,0.41297
2631,0.90249,0.64891,0.40950
2632,0.75108,0.54004,0.34080
2633,0.59967,0.43118,0.27210
2634,0.44826,0.32231,0.20340
2635,0.32767,0.23560,0.14868
2636,0.20708,0.14889,0.09396
2637,0.08648,0.06218,0.03924
2638,0.05771,0.04149,0.02619
2639,0.02893,0.02080,0.01313
2640,0.00016,0.00011,0.00007
2641,0.00011,0.00008,0.00005
2642,0.00005,0.00004,0.00002
2643,0.00000,0.00000,0.00000
2644,0.01407,0.01012,0.00638
2645,0.02814,0.02023,0.01277
2646,0.04221,0.03035,0.01915
2647,0.18298,0.13157,0.08303
2648,0.32375,0.23279,0.14690
2649,0.46453,0.33401,0.21078
2650,0.62718,0.45096,0.28458
2651,0.78984,0.56791,0.35838
2652,0.95249,0.68487,0.43219
2653,0.95734,0.68835,0.43439
2654,0.96219,0.69184,0.43659
2655,0.96705,0.69533,0.43879
2656,0.80649,0.57989,0.36594
2657,0.64593,0.46444,0.29309
2658,0.48538,0.34900,0.22024
2659,0.35449,0.25489,0.16085
2660,0.22360,0.16077,0.10146
2661,0.09271,0.06666,0.04206
2662,0.06187,0.04448,0.02807
2663,0.03103,0.02231,0.01408
2664,0.00019,0.00014,0.00009
2665,0.00013,0.00009,0.00006
2666,0.00006,0.00005,0.00003
2667,0.00000,0.00000,0.00000
2668,0.01771,0.01273,0.00804
2669,0.03542,0.02547,0.01607
2670,0.05313,0.03820,0.02411
2671,0.20418,0.14681,0.09264
2672,0.35522,0.25542,0.16118
2673,0.50627,0.36402,0.22972
2674,0.68581,0.49311,0.31118
2675,0.86535,0.62221,0.39265
2676,1.04488,0.75130,0.47411
2677,1.05410,0.75793,0.47829
2678,1.06332,0.76456,0.48248
2679,1.07254,0.77119,0.48666
2680,0.90082,0.64771,0.40874
2681,0.72909,0.52423,0.33082
2682,0.55736,0.40076,0.25290
2683,0.40883,0.29396,0.18551
2684,0.26031,0.18717,0.11811
2685,0.11178,0.08037,0.05072
2686,0.07460,0.05364,0.03385
2687,0.03742,0.02691,0.01698
2688,0.00024,0.00017,0.00011
2689,0.00016,0.00011,0.00007
2690,0.00008,0.00006,0.00004
2691,0.00000,0.00000,0.00000
2692,0.01895,0.01363,0.00860
2693,0.03790,0.02725,0.01720
2694,0.05685,0.04088,0.02580
2695,0.21691,0.15597,0.09842
2696,0.37697,0.27105,0.17105
2697,0.53703,0.38614,0.24368
2698,0.72107,0.51847,0.32718
2699,0.90510,0.65079,0.41069
2700,1.08914,0.78312,0.49419
2701,1.09557,0.78775,0.49711
2702,1.10201,0.79237,0.50003
2703,1.10845,0.79700,0.50295
2704,0.92661,0.66626,0.42044
2705,0.74477,0.53551,0.33793
2706,0.56293,0.40476,0.25543
2707,0.41172,0.29604,0.18682
2708,0.26052,0.18732,0.11821
2709,0.10931,0.07860,0.04960
2710,0.07296,0.05246,0.03310
2711,0.03661,0.02632,0.01661
2712,0.00026,0.00019,0.00012
2713,0.00017,0.00012,0.00008
2714,0.00009,0.00006,0.00004
2715,0.00000,0.00000,0.00000
2716,0.01991,0.01432,0.00903
2717,0.03982,0.02863,0.01807
2718,0.05973,0.04295,0.02710
2719,0.22410,0.16113,0.10168
2720,0.38846,0.27931,0.17626
2721,0.55282,0.39749,0.25084
2722,0.74264,0.53398,0.33697
2723,0.93246,0.67046,0.42310
2724,1.12227,0.80694,0.50923
2725,1.13210,0.81401,0.51368
2726,1.14193,0.82108,0.51814
2727,1.15175,0.82814,0.52260
2728,0.96921,0.69689,0.43977
2729,0.78666,0.56563,0.35694
2730,0.60412,0.43438,0.27411
2731,0.44356,0.31893,0.20126
2732,0.28300,0.20349,0.12841
2733,0.12244,0.08804,0.05556
2734,0.08172,0.05876,0.03708
2735,0.04101,0.02948,0.01861
2736,0.00029,0.00021,0.00013
2737,0.00019,0.00014,0.00009
2738,0.00010,0.00007,0.00004
2739,0.00000,0.00000,0.00000
2740,0.02105,0.01514,0.00955
2741,0.04211,0.03028,0.01911
2742,0.06316,0.04541,0.02866
2743,0.22743,0.16353,0.10320
2744,0.39170,0.28164,0.17773
2745,0.55597,0.39976,0.25227
2746,0.74486,0.53558,0.33798
2747,0.93375,0.67139,0.42368
2748,1.12264,0.80721,0.50939
2749,1.13338,0.81493,0.51426
2750,1.14412,0.82265,0.51914
