hour,nl_node_1,nl_node_2,nl_node_3
1819,0.44173,0.33772,0.25713
1820,0.44173,0.33772,0.25713
1821,0.40110,0.30666,0.23348
1822,0.36158,0.27644,0.21047
1823,0.36158,0.27644,0.21047
1824,0.30713,0.23482,0.17878
1825,0.25602,0.19574,0.14903
1826,0.25602,0.19574,0.14903
1827,0.23906,0.18277,0.13916
1828,0.22261,0.17020,0.12958
1829,0.22261,0.17020,0.12958
1830,0.24673,0.18864,0.14362
1831,0.27190,0.20788,0.15827
1832,0.27190,0.20788,0.15827
1833,0.26335,0.20134,0.15330
1834,0.25491,0.19489,0.14838
1835,0.25491,0.19489,0.14838
1836,0.28130,0.21507,0.16374
1837,0.30869,0.23601,0.17969
1838,0.30869,0.23601,0.17969
1839,0.34790,0.26598,0.20251
1840,0.38861,0.29711,0.22621
1841,0.38861,0.29711,0.22621
1842,0.45166,0.34531,0.26291
1843,0.51676,0.39508,0.30080
1844,0.51676,0.39508,0.30080
1845,0.59074,0.45165,0.34387
1846,0.66523,0.50860,0.38723
1847,0.66523,0.50860,0.38723
1848,0.66770,0.51048,0.38866
1849,0.67017,0.51237,0.39010
1850,0.67017,0.51237,0.39010
1851,0.70551,0.53939,0.41067
1852,0.74059,0.56621,0.43109
1853,0.74059,0.56621,0.43109
1854,0.76001,0.58106,0.44240
1855,0.77929,0.59580,0.45362
1856,0.77929,0.59580,0.45362
1857,0.77415,0.59187,0.45063
1858,0.76900,0.58794,0.44763
1859,0.76900,0.58794,0.44763
1860,0.72833,0.55684,0.42396
1861,0.68719,0.52539,0.40001
1862,0.68719,0.52539,0.40001
1863,0.65631,0.50177,0.38203
1864,0.62534,0.47810,0.36401
1865,0.62534,0.47810,0.36401
1866,0.44747,0.34211,0.26047
1867,0.28488,0.21780,0.16582
1868,0.28488,0.21780,0.16582
1869,0.30401,0.23243,0.17696
1870,0.32360,0.24741,0.18837
1871,0.32360,0.24741,0.18837
1872,0.37086,0.28354,0.21588
1873,0.42004,0.32114,0.24451
1874,0.42004,0.32114,0.24451
1875,0.50241,0.38412,0.29245
1876,0.58714,0.44889,0.34177
1877,0.58714,0.44889,0.34177
1878,0.68436,0.52322,0.39836
1879,0.78013,0.59644,0.45411
1880,0.78013,0.59644,0.45411
1881,0.79747,0.60970,0.46420
1882,0.81467,0.62285,0.47421
1883,0.81467,0.62285,0.47421
1884,0.81617,0.62399,0.47509
1885,0.81766,0.62514,0.47596
1886,0.81766,0.62514,0.47596
1887,0.78453,0.59981,0.45667
1888,0.75090,0.57410,0.43710
1889,0.75090,0.57410,0.43710
1890,0.68612,0.52457,0.39939
1891,0.62066,0.47452,0.36129
1892,0.62066,0.47452,0.36129
1893,0.62583,0.47848,0.36429
1894,0.63100,0.48243,0.36730
1895,0.63100,0.48243,0.36730
1896,0.65253,0.49889,0.37984
1897,0.67403,0.51533,0.39235
1898,0.67403,0.51533,0.39235
1899,0.45383,0.34697,0.26417
1900,0.25602,0.19574,0.14903
1901,0.25602,0.19574,0.14903
1902,0.27329,0.20894,0.15908
1903,0.29101,0.22249,0.16940
1904,0.29101,0.22249,0.16940
1905,0.29405,0.22481,0.17116
1906,0.29709,0.22714,0.17294
1907,0.29709,0.22714,0.17294
1908,0.25314,0.19353,0.14735
1909,0.21218,0.16222,0.12351
1910,0.21218,0.16222,0.12351
1911,0.18252,0.13954,0.10624
1912,0.15513,0.11860,0.09030
1913,0.15513,0.11860,0.09030
1914,0.11792,0.09016,0.06864
1915,0.08722,0.06668,0.05077
1916,0.08722,0.06668,0.05077
1917,0.09251,0.07073,0.05385
1918,0.09806,0.07497,0.05708
1919,0.09806,0.07497,0.05708
1920,0.08577,0.06558,0.04993
1921,0.07484,0.05722,0.04356
1922,0.07484,0.05722,0.04356
1923,0.10312,0.07884,0.06003
1924,0.13866,0.10601,0.08071
1925,0.13866,0.10601,0.08071
1926,0.16807,0.12850,0.09783
1927,0.20052,0.15331,0.11672
1928,0.20052,0.15331,0.11672
1929,0.19383,0.14819,0.11283
1930,0.18725,0.14316,0.10900
1931,0.18725,0.14316,0.10900
1932,0.23658,0.18088,0.13771
1933,0.29091,0.22241,0.16933
1934,0.29091,0.22241,0.16933
1935,0.29451,0.22517,0.17143
1936,0.29814,0.22794,0.17355
1937,0.29814,0.22794,0.17355
1938,0.27584,0.21089,0.16056
1939,0.25423,0.19437,0.14799
1940,0.25423,0.19437,0.14799
1941,0.32288,0.24686,0.18795
1942,0.39712,0.30361,0.23116
1943,0.39712,0.30361,0.23116
1944,0.46253,0.35362,0.26924
1945,0.52998,0.40519,0.30850
1946,0.52998,0.40519,0.30850
1947,0.48284,0.36915,0.28106
1948,0.43656,0.33377,0.25412
1949,0.43656,0.33377,0.25412
1950,0.32048,0.24502,0.18655
1951,0.21780,0.16652,0.12678
1952,0.21780,0.16652,0.12678
1953,0.13425,0.10264,0.07815
1954,0.07447,0.05694,0.04335
1955,0.07447,0.05694,0.04335
1956,0.06190,0.04733,0.03603
1957,0.05211,0.03984,0.03033
1958,0.05211,0.03984,0.03033
1959,0.04077,0.03117,0.02373
1960,0.04901,0.03747,0.02853
1961,0.04901,0.03747,0.02853
1962,0.04097,0.03133,0.02385
1963,0.04370,0.03341,0.02544
1964,0.04370,0.03341,0.02544
1965,0.11543,0.08825,0.06719
1966,0.26236,0.20059,0.15272
1967,0.26236,0.20059,0.15272
1968,0.30653,0.23436,0.17843
1969,0.35317,0.27002,0.20558
1970,0.35317,0.27002,0.20558
1971,0.32531,0.24871,0.18936
1972,0.29825,0.22802,0.17361
1973,0.29825,0.22802,0.17361
1974,0.29878,0.22843,0.17392
1975,0.29930,0.22883,0.17422
1976,0.29930,0.22883,0.17422
1977,0.29485,0.22542,0.17163
1978,0.29042,0.22204,0.16905
1979,0.29042,0.22204,0.16905
1980,0.29321,0.22417,0.17068
1981,0.29602,0.22632,0.17231
1982,0.29602,0.22632,0.17231
1983,0.30924,0.23643,0.18001
1984,0.32267,0.24669,0.18782
1985,0.32267,0.24669,0.18782
1986,0.33564,0.25661,0.19537
1987,0.34877,0.26665,0.20302
1988,0.34877,0.26665,0.20302
1989,0.35272,0.26967,0.20532
1990,0.35668,0.27270,0.20762
1991,0.35668,0.27270,0.20762
1992,0.32373,0.24751,0.18844
1993,0.29192,0.22318,0.16992
1994,0.29192,0.22318,0.16992
1995,0.26098,0.19953,0.15192
1996,0.23149,0.17699,0.13475
1997,0.23149,0.17699,0.13475
1998,0.28237,0.21588,0.16437
1999,0.33711,0.25773,0.19623
2000,0.33711,0.25773,0.19623
2001,0.34143,0.26103,0.19874
2002,0.34576,0.26435,0.20126
2003,0.34576,0.26435,0.20126
2004,0.37520,0.28685,0.21840
2005,0.40535,0.30990,0.23595
2006,0.40535,0.30990,0.23595
2007,0.41717,0.31895,0.24283
2008,0.42909,0.32806,0.24977
2009,0.42909,0.32806,0.24977
2010,0.43603,0.33336,0.25381
2011,0.44299,0.33869,0.25786
2012,0.44299,0.33869,0.25786
2013,0.50495,0.38605,0.29393
2014,0.56819,0.43440,0.33074
2015,0.56819,0.43440,0.33074
2016,0.57778,0.44174,0.33632
2017,0.58739,0.44908,0.34192
2018,0.58739,0.44908,0.34192
2019,0.50216,0.38392,0.29230
2020,0.41932,0.32059,0.24408
2021,0.41932,0.32059,0.24408
2022,0.32624,0.24942,0.18990
2023,0.24165,0.18475,0.14066
2024,0.24165,0.18475,0.14066
2025,0.17954,0.13727,0.10451
2026,0.12692,0.09703,0.07388
2027,0.12692,0.09703,0.07388
2028,0.10821,0.08273,0.06299
2029,0.09154,0.06998,0.05328
2030,0.09154,0.06998,0.05328
2031,0.06423,0.04911,0.03739
2032,0.04695,0.03589,0.02733
2033,0.04695,0.03589,0.02733
2034,0.08953,0.06845,0.05211
2035,0.16618,0.12705,0.09673
2036,0.16618,0.12705,0.09673
2037,0.23779,0.18180,0.13842
2038,0.32043,0.24499,0.18652
2039,0.32043,0.24499,0.18652
2040,0.35287,0.26978,0.20540
2041,0.38630,0.29534,0.22486
2042,0.38630,0.29534,0.22486
2043,0.41418,0.31666,0.24109
2044,0.44256,0.33836,0.25761
2045,0.44256,0.33836,0.25761
2046,0.44897,0.34326,0.26134
2047,0.45540,0.34817,0.26508
2048,0.45540,0.34817,0.26508
2049,0.47584,0.36380,0.27698
2050,0.49645,0.37956,0.28898
2051,0.49645,0.37956,0.28898
2052,0.42439,0.32446,0.24703
2053,0.35530,0.27164,0.20682
2054,0.35530,0.27164,0.20682
2055,0.37662,0.28794,0.21923
2056,0.39831,0.30453,0.23186
2057,0.39831,0.30453,0.23186
2058,0.35570,0.27195,0.20705
2059,0.31466,0.24057,0.18316
2060,0.31466,0.24057,0.18316
2061,0.29340,0.22431,0.17079
2062,0.27270,0.20849,0.15874
2063,0.27270,0.20849,0.15874
2064,0.27799,0.21253,0.16181
2065,0.28331,0.21660,0.16492
2066,0.28331,0.21660,0.16492
2067,0.30980,0.23686,0.18033
2068,0.33714,0.25776,0.19625
2069,0.33714,0.25776,0.19625
2070,0.39907,0.30511,0.23230
2071,0.46380,0.35460,0.26998
2072,0.46380,0.35460,0.26998
2073,0.61326,0.46886,0.35697
2074,0.76345,0.58369,0.44440
2075,0.76345,0.58369,0.44440
2076,0.80180,0.61301,0.46672
2077,0.83941,0.64177,0.48862
2078,0.83941,0.64177,0.48862
2079,0.77140,0.58977,0.44903
2080,0.70145,0.53629,0.40831
2081,0.70145,0.53629,0.40831
2082,0.54693,0.41815,0.31836
2083,0.39732,0.30377,0.23128
2084,0.39732,0.30377,0.23128
2085,0.39596,0.30273,0.23049
2086,0.39460,0.30169,0.22969
2087,0.39460,0.30169,0.22969
2088,0.35563,0.27189,0.20701
2089,0.31798,0.24311,0.18510
2090,0.31798,0.24311,0.18510
2091,0.20059,0.15336,0.11676
2092,0.10989,0.08402,0.06397
2093,0.10989,0.08402,0.06397
2094,0.07223,0.05522,0.04204
2095,0.04858,0.03714,0.02828
2096,0.04858,0.03714,0.02828
2097,0.04295,0.03283,0.02500
2098,0.04071,0.03112,0.02370
2099,0.04071,0.03112,0.02370
2100,0.04378,0.03347,0.02548
2101,0.05164,0.03948,0.03006
2102,0.05164,0.03948,0.03006
2103,0.04133,0.03160,0.02406
2104,0.04380,0.03349,0.02550
2105,0.04380,0.03349,0.02550
2106,0.05673,0.04337,0.03302
2107,0.12870,0.09840,0.07492
2108,0.12870,0.09840,0.07492
2109,0.26252,0.20071,0.15281
2110,0.43433,0.33207,0.25282
2111,0.43433,0.33207,0.25282
2112,0.43433,0.33207,0.25282
2113,0.43433,0.33207,0.25282
2114,0.59948,0.45833,0.34895
2115,0.59948,0.45833,0.34895
2116,0.59016,0.45120,0.34353
2117,0.58085,0.44409,0.33811
2118,0.58085,0.44409,0.33811
2119,0.50367,0.38508,0.29318
2120,0.42842,0.32755,0.24938
2121,0.42842,0.32755,0.24938
2122,0.39958,0.30550,0.23259
2123,0.37130,0.28388,0.21613
2124,0.37130,0.28388,0.21613
2125,0.34720,0.26545,0.20211
2126,0.32364,0.24744,0.18839
2127,0.32364,0.24744,0.18839
2128,0.38228,0.29227,0.22252
2129,0.44370,0.33922,0.25827
2130,0.44370,0.33922,0.25827
2131,0.41980,0.32095,0.24436
2132,0.39625,0.30295,0.23065
2133,0.39625,0.30295,0.23065
2134,0.43845,0.33522,0.25522
2135,0.48166,0.36825,0.28037
2136,0.48166,0.36825,0.28037
2137,0.61502,0.47021,0.35800
2138,0.74888,0.57255,0.43592
2139,0.74888,0.57255,0.43592
2140,0.74110,0.56660,0.43139
2141,0.73330,0.56064,0.42685
2142,0.73330,0.56064,0.42685
2143,0.76147,0.58217,0.44325
2144,0.78934,0.60348,0.45947
2145,0.78934,0.60348,0.45947
2146,0.96123,0.73490,0.55953
2147,1.10009,0.84107,0.64036
2148,1.10009,0.84107,0.64036
2149,1.11705,0.85403,0.65023
2150,1.13281,0.86608,0.65940
2151,1.13281,0.86608,0.65940
2152,1.12822,0.86258,0.65673
2153,1.12353,0.85899,0.65400
2154,1.12353,0.85899,0.65400
2155,1.01412,0.77534,0.59031
2156,0.87550,0.66936,0.50963
2157,0.87550,0.66936,0.50963
2158,0.84737,0.64785,0.49325
2159,0.81869,0.62593,0.47656
2160,0.81869,0.62593,0.47656
2161,0.79741,0.60965,0.46417
2162,0.77590,0.59321,0.45165
2163,0.77590,0.59321,0.45165
2164,0.73292,0.56035,0.42663
2165,0.68940,0.52707,0.40130
2166,0.68940,0.52707,0.40130
2167,0.70330,0.53770,0.40939
2168,0.71716,0.54830,0.41746
2169,0.71716,0.54830,0.41746
2170,0.75811,0.57961,0.44129
2171,0.79845,0.61045,0.46478
2172,0.79845,0.61045,0.46478
2173,0.85763,0.65570,0.49923
2174,0.91439,0.69909,0.53226
2175,0.91439,0.69909,0.53226
2176,0.92396,0.70641,0.53783
2177,0.93343,0.71365,0.54335
2178,0.93343,0.71365,0.54335
2179,0.73656,0.56313,0.42875
2180,0.52683,0.40278,0.30666
2181,0.52683,0.40278,0.30666
2182,0.50956,0.38958,0.29661
2183,0.49239,0.37645,0.28662
2184,0.49239,0.37645,0.28662
2185,0.52967,0.40496,0.30832
2186,0.56732,0.43374,0.33024
2187,0.56732,0.43374,0.33024
2188,0.54411,0.41599,0.31672
2189,0.52101,0.39833,0.30328
2190,0.52101,0.39833,0.30328
2191,0.54803,0.41900,0.31901
2192,0.57521,0.43977,0.33483
2193,0.57521,0.43977,0.33483
2194,0.58833,0.44980,0.34246
2195,0.60146,0.45984,0.35011
2196,0.60146,0.45984,0.35011
2197,0.65940,0.50414,0.38383
2198,0.71704,0.54821,0.41739
2199,0.71704,0.54821,0.41739
2200,0.65387,0.49991,0.38061
2201,0.59040,0.45138,0.34367
2202,0.59040,0.45138,0.34367
2203,0.57712,0.44124,0.33594
2204,0.56387,0.43110,0.32823
2205,0.56387,0.43110,0.32823
2206,0.63880,0.48839,0.37184
2207,0.71353,0.54552,0.41534
2208,0.71353,0.54552,0.41534
2209,0.60011,0.45881,0.34932
2210,0.48756,0.37276,0.28380
2211,0.48756,0.37276,0.28380
2212,0.39828,0.30450,0.23184
2213,0.31431,0.24030,0.18296
2214,0.31431,0.24030,0.18296
2215,0.30908,0.23630,0.17991
2216,0.30388,0.23233,0.17689
2217,0.30388,0.23233,0.17689
2218,0.32927,0.25174,0.19167
2219,0.35535,0.27168,0.20685
2220,0.35535,0.27168,0.20685
2221,0.34233,0.26172,0.19927
2222,0.32947,0.25189,0.19178
2223,0.32947,0.25189,0.19178
2224,0.31554,0.24124,0.18367
2225,0.30182,0.23076,0.17569
2226,0.30182,0.23076,0.17569
2227,0.27547,0.21061,0.16035
2228,0.25009,0.19121,0.14558
2229,0.25009,0.19121,0.14558
2230,0.26813,0.20500,0.15608
2231,0.28667,0.21917,0.16687
2232,0.28667,0.21917,0.16687
2233,0.26295,0.20103,0.15306
2234,0.24007,0.18354,0.13974
2235,0.24007,0.18354,0.13974
2236,0.23745,0.18154,0.13822
2237,0.23484,0.17955,0.13670
2238,0.23484,0.17955,0.13670
2239,0.23483,0.17954,0.13669
2240,0.23482,0.17953,0.13669
2241,0.23482,0.17953,0.13669
2242,0.22147,0.16932,0.12892
2243,0.20848,0.15939,0.12135
2244,0.20848,0.15939,0.12135
2245,0.11421,0.08732,0.06648
2246,0.05575,0.04262,0.03245
2247,0.05575,0.04262,0.03245
2248,0.11457,0.08760,0.06669
2249,0.20949,0.16016,0.12194
2250,0.20949,0.16016,0.12194
2251,0.27259,0.20841,0.15867
2252,0.34219,0.26162,0.19918
2253,0.34219,0.26162,0.19918
2254,0.33732,0.25790,0.19635
2255,0.33249,0.25420,0.19354
2256,0.33249,0.25420,0.19354
2257,0.32694,0.24996,0.19031
2258,0.32142,0.24574,0.18710
2259,0.32142,0.24574,0.18710
2260,0.28390,0.21705,0.16525
2261,0.24821,0.18976,0.14448
2262,0.24821,0.18976,0.14448
2263,0.23401,0.17891,0.13621
2264,0.22018,0.16833,0.12816
2265,0.22018,0.16833,0.12816
2266,0.24493,0.18726,0.14257
2267,0.27080,0.20704,0.15763
2268,0.27080,0.20704,0.15763
2269,0.32153,0.24582,0.18716
2270,0.37526,0.28690,0.21843
2271,0.37526,0.28690,0.21843
2272,0.37396,0.28591,0.21768
2273,0.37267,0.28492,0.21693
2274,0.37267,0.28492,0.21693
2275,0.31126,0.23797,0.18118
2276,0.25396,0.19416,0.14783
2277,0.25396,0.19416,0.14783
2278,0.28920,0.22111,0.16834
2279,0.32617,0.24937,0.18986
2280,0.32617,0.24937,0.18986
2281,0.34423,0.26318,0.20037
2282,0.36260,0.27722,0.21107
2283,0.36260,0.27722,0.21107
2284,0.32454,0.24812,0.18891
2285,0.28797,0.22017,0.16763
2286,0.28797,0.22017,0.16763
2287,0.28525,0.21809,0.16604
2288,0.28254,0.21601,0.16446
2289,0.28254,0.21601,0.16446
2290,0.24950,0.19076,0.14523
2291,0.21823,0.16684,0.12703
2292,0.21823,0.16684,0.12703
2293,0.24927,0.19058,0.14510
2294,0.28205,0.21564,0.16418
2295,0.28205,0.21564,0.16418
2296,0.25192,0.19260,0.14664
2297,0.22322,0.17066,0.12994
2298,0.22322,0.17066,0.12994
2299,0.27029,0.20665,0.15733
2300,0.32092,0.24536,0.18681
2301,0.32092,0.24536,0.18681
2302,0.40946,0.31305,0.23835
2303,0.50351,0.38495,0.29309
2304,0.50351,0.38495,0.29309
2305,0.48258,0.36895,0.28091
2306,0.46183,0.35309,0.26883
2307,0.46183,0.35309,0.26883
2308,0.42135,0.32214,0.24527
2309,0.38185,0.29194,0.22227
2310,0.38185,0.29194,0.22227
2311,0.34956,0.26725,0.20348
2312,0.31821,0.24328,0.18523
2313,0.31821,0.24328,0.18523
2314,0.22674,0.17335,0.13199
2315,0.14956,0.11434,0.08706
2316,0.14956,0.11434,0.08706
2317,0.10776,0.08238,0.06272
2318,0.07510,0.05742,0.04372
2319,0.07510,0.05742,0.04372
2320,0.04748,0.03630,0.02764
2321,0.04129,0.03157,0.02404
2322,0.04129,0.03157,0.02404
2323,0.04687,0.03583,0.02728
2324,0.00000,0.00000,0.00000
2325,0.05851,0.04473,0.03406
2326,0.04556,0.03483,0.02652
2327,0.04073,0.03114,0.02371
2328,0.04073,0.03114,0.02371
2329,0.04596,0.03514,0.02675
2330,0.06331,0.04840,0.03685
2331,0.06331,0.04840,0.03685
2332,0.10842,0.08289,0.06311
2333,0.17364,0.13276,0.10108
2334,0.17364,0.13276,0.10108
2335,0.16036,0.12260,0.09334
2336,0.14765,0.11288,0.08595
2337,0.14765,0.11288,0.08595
2338,0.14964,0.11441,0.08711
2339,0.15165,0.11594,0.08827
2340,0.15165,0.11594,0.08827
2341,0.18779,0.14358,0.10931
2342,0.22781,0.17417,0.13261
2343,0.22781,0.17417,0.13261
2344,0.20048,0.15327,0.11670
2345,0.17484,0.13367,0.10177
2346,0.17484,0.13367,0.10177
2347,0.16362,0.12509,0.09524
2348,0.15280,0.11682,0.08894
2349,0.15280,0.11682,0.08894
2350,0.16171,0.12364,0.09413
2351,0.17090,0.13066,0.09948
2352,0.17090,0.13066,0.09948
2353,0.17057,0.13041,0.09929
2354,0.17024,0.13015,0.09909
2355,0.17024,0.13015,0.09909
2356,0.17588,0.13447,0.10238
2357,0.18162,0.13886,0.10572
2358,0.18162,0.13886,0.10572
2359,0.14854,0.11357,0.08646
2360,0.11921,0.09114,0.06939
2361,0.11921,0.09114,0.06939
2362,0.08886,0.06794,0.05173
2363,0.06534,0.04996,0.03804
2364,0.06534,0.04996,0.03804
2365,0.12110,0.09258,0.07049
2366,0.20285,0.15509,0.11808
2367,0.20285,0.15509,0.11808
2368,0.18405,0.14072,0.10714
2369,0.16618,0.12705,0.09673
2370,0.16618,0.12705,0.09673
2371,0.13931,0.10651,0.08109
2372,0.11522,0.08809,0.06707
2373,0.11522,0.08809,0.06707
2374,0.10592,0.08098,0.06166
2375,0.09718,0.07430,0.05657
2376,0.09718,0.07430,0.05657
2377,0.09691,0.07409,0.05641
2378,0.09664,0.07389,0.05626
2379,0.09664,0.07389,0.05626
2380,0.10884,0.08321,0.06335
2381,0.12207,0.09333,0.07106
2382,0.12207,0.09333,0.07106
2383,0.14891,0.11385,0.08668
2384,0.17883,0.13673,0.10410
2385,0.17883,0.13673,0.10410
2386,0.19968,0.15266,0.11623
2387,0.22163,0.16944,0.12901
2388,0.22163,0.16944,0.12901
2389,0.24039,0.18379,0.13993
2390,0.25981,0.19864,0.15123
2391,0.25981,0.19864,0.15123
2392,0.25866,0.19775,0.15056
2393,0.25751,0.19687,0.14989
2394,0.25751,0.19687,0.14989
2395,0.25796,0.19723,0.15016
2396,0.25842,0.19758,0.15043
2397,0.25842,0.19758,0.15043
2398,0.26461,0.20231,0.15403
2399,0.27086,0.20708,0.15766
2400,0.27086,0.20708,0.15766
2401,0.27351,0.20911,0.15921
2402,0.27617,0.21114,0.16076
2403,0.27617,0.21114,0.16076
2404,0.29539,0.22584,0.17194
2405,0.31509,0.24090,0.18341
2406,0.31509,0.24090,0.18341
2407,0.33643,0.25722,0.19584
2408,0.35825,0.27390,0.20853
2409,0.35825,0.27390,0.20853
2410,0.44025,0.33659,0.25627
2411,0.52607,0.40220,0.30622
2412,0.52607,0.40220,0.30622
2413,0.54089,0.41353,0.31485
2414,0.55575,0.42489,0.32350
2415,0.55575,0.42489,0.32350
2416,0.58839,0.44985,0.34250
2417,0.62114,0.47489,0.36156
2418,0.62114,0.47489,0.36156
2419,0.51062,0.39039,0.29723
2420,0.40383,0.30874,0.23507
2421,0.40383,0.30874,0.23507
2422,0.39581,0.30261,0.23040
2423,0.38783,0.29651,0.22575
2424,0.38783,0.29651,0.22575
2425,0.35347,0.27024,0.20575
2426,0.32015,0.24477,0.18636
2427,0.32015,0.24477,0.18636
2428,0.34907,0.26688,0.20319
2429,0.37879,0.28960,0.22049
2430,0.37879,0.28960,0.22049
2431,0.39929,0.30528,0.23243
2432,0.42009,0.32118,0.24453
2433,0.42009,0.32118,0.24453
2434,0.42473,0.32472,0.24723
2435,0.42938,0.32828,0.24994
2436,0.42938,0.32828,0.24994
2437,0.48309,0.36935,0.28121
2438,0.53798,0.41131,0.31315
2439,0.53798,0.41131,0.31315
2440,0.50596,0.38683,0.29452
2441,0.47427,0.36260,0.27607
2442,0.47427,0.36260,0.27607
2443,0.46891,0.35850,0.27295
2444,0.46355,0.35440,0.26983
2445,0.46355,0.35440,0.26983
2446,0.46915,0.35869,0.27309
2447,0.47477,0.36298,0.27636
2448,0.47477,0.36298,0.27636
2449,0.40995,0.31342,0.23863
2450,0.34777,0.26588,0.20243
2451,0.34777,0.26588,0.20243
2452,0.32421,0.24787,0.18872
2453,0.30123,0.23030,0.17534
2454,0.30123,0.23030,0.17534
2455,0.27963,0.21379,0.16277
2456,0.25867,0.19776,0.15057
2457,0.25867,0.19776,0.15057
2458,0.23436,0.17918,0.13642
2459,0.21112,0.16141,0.12289
2460,0.21112,0.16141,0.12289
2461,0.20665,0.15799,0.12029
2462,0.20222,0.15460,0.11771
2463,0.20222,0.15460,0.11771
2464,0.25099,0.19189,0.14610
2465,0.30415,0.23254,0.17705
2466,0.30415,0.23254,0.17705
2467,0.30403,0.23244,0.17697
2468,0.30391,0.23235,0.17690
2469,0.30391,0.23235,0.17690
2470,0.23051,0.17624,0.13418
2471,0.16633,0.12716,0.09682
2472,0.16633,0.12716,0.09682
2473,0.15263,0.11670,0.08885
2474,0.13960,0.10673,0.08126
2475,0.13960,0.10673,0.08126
2476,0.15661,0.11973,0.09116
2477,0.17471,0.13357,0.10170
2478,0.17471,0.13357,0.10170
2479,0.18540,0.14175,0.10792
2480,0.19642,0.15017,0.11434
2481,0.19642,0.15017,0.11434
2482,0.18865,0.14423,0.10981
2483,0.18103,0.13841,0.10538
2484,0.18103,0.13841,0.10538
2485,0.24946,0.19072,0.14521
2486,0.32702,0.25002,0.19036
2487,0.32702,0.25002,0.19036
2488,0.33121,0.25322,0.19279
2489,0.33541,0.25643,0.19524
2490,0.33541,0.25643,0.19524
2491,0.35067,0.26810,0.20412
2492,0.36615,0.27994,0.21313
2493,0.36615,0.27994,0.21313
2494,0.36346,0.27788,0.21157
2495,0.36077,0.27583,0.21001
2496,0.36077,0.27583,0.21001
2497,0.29046,0.22207,0.16907
2498,0.22614,0.17289,0.13163
2499,0.22614,0.17289,0.13163
2500,0.18975,0.14507,0.11045
2501,0.15654,0.11968,0.09112
2502,0.15654,0.11968,0.09112
2503,0.14776,0.11297,0.08601
2504,0.13926,0.10647,0.08106
2505,0.13926,0.10647,0.08106
2506,0.10356,0.07918,0.06028
2507,0.07513,0.05744,0.04373
2508,0.07513,0.05744,0.04373
2509,0.09219,0.07048,0.05366
2510,0.11226,0.08583,0.06535
2511,0.11226,0.08583,0.06535
2512,0.18218,0.13928,0.10604
2513,0.26968,0.20618,0.15698
2514,0.26968,0.20618,0.15698
2515,0.30467,0.23293,0.17735
2516,0.34121,0.26087,0.19861
2517,0.34121,0.26087,0.19861
2518,0.30703,0.23473,0.17872
2519,0.27419,0.20963,0.15960
2520,0.27419,0.20963,0.15960
2521,0.28342,0.21669,0.16498
2522,0.29277,0.22383,0.17042
2523,0.29277,0.22383,0.17042
2524,0.25427,0.19440,0.14801
2525,0.21808,0.16673,0.12695
2526,0.21808,0.16673,0.12695
2527,0.22593,0.17273,0.13151
2528,0.23390,0.17883,0.13615
2529,0.23390,0.17883,0.13615
2530,0.30584,0.23383,0.17803
2531,0.38466,0.29409,0.22391
2532,0.38466,0.29409,0.22391
2533,0.36309,0.27759,0.21135
2534,0.34190,0.26140,0.19902
2535,0.34190,0.26140,0.19902
2536,0.34092,0.26065,0.19845
2537,0.33994,0.25990,0.19788
2538,0.33994,0.25990,0.19788
2539,0.28393,0.21708,0.16528
2540,0.23193,0.17732,0.13501
2541,0.23193,0.17732,0.13501
2542,0.16343,0.12495,0.09513
2543,0.10781,0.08243,0.06276
2544,0.10781,0.08243,0.06276
2545,0.07443,0.05690,0.04332
2546,0.05187,0.03965,0.03019
2547,0.05187,0.03965,0.03019
2548,0.04071,0.03113,0.02370
2549,0.05019,0.03837,0.02922
2550,0.05019,0.03837,0.02922
2551,0.04937,0.03775,0.02874
2552,0.11396,0.08713,0.06634
2553,0.11396,0.08713,0.06634
2554,0.13537,0.10350,0.07880
2555,0.15905,0.12160,0.09258
2556,0.15905,0.12160,0.09258
2557,0.16590,0.12684,0.09657
2558,0.17290,0.13219,0.10065
2559,0.17290,0.13219,0.10065
2560,0.12664,0.09682,0.07372
2561,0.08917,0.06817,0.05190
2562,0.08917,0.06817,0.05190
2563,0.06733,0.05148,0.03919
2564,0.05169,0.03952,0.03009
2565,0.05169,0.03952,0.03009
2566,0.04354,0.03329,0.02535
2567,0.04068,0.03110,0.02368
2568,0.04068,0.03110,0.02368
2569,0.04133,0.03160,0.02406
2570,0.04315,0.03299,0.02512
2571,0.04315,0.03299,0.02512
2572,0.04401,0.03365,0.02562
2573,0.04500,0.03440,0.02619
2574,0.04500,0.03440,0.02619
2575,0.04248,0.03248,0.02473
2576,0.04104,0.03137,0.02389
2577,0.04104,0.03137,0.02389
2578,0.04316,0.03299,0.02512
2579,0.00000,0.00000,0.00000
2580,0.05512,0.04214,0.03208
2581,0.04376,0.03346,0.02547
2582,0.04074,0.03114,0.02371
2583,0.04074,0.03114,0.02371
2584,0.06491,0.04962,0.03778
2585,0.12769,0.09762,0.07433
2586,0.12769,0.09762,0.07433
2587,0.17642,0.13488,0.10269
2588,0.23342,0.17846,0.13587
2589,0.23342,0.17846,0.13587
2590,0.22520,0.17217,0.13109
2591,0.21711,0.16599,0.12638
2592,0.21711,0.16599,0.12638
2593,0.23358,0.17858,0.13597
2594,0.25058,0.19158,0.14586
