hour,de_node_1,de_node_2,de_node_3
324,0.25315,0.23491,0.18946
325,0.22422,0.20806,0.16781
326,0.22422,0.20806,0.16781
327,0.22914,0.21263,0.17149
328,0.23412,0.21725,0.17522
329,0.23412,0.21725,0.17522
330,0.25230,0.23412,0.18882
331,0.27113,0.25160,0.20292
332,0.27113,0.25160,0.20292
333,0.26025,0.24150,0.19477
334,0.24959,0.23160,0.18679
335,0.24959,0.23160,0.18679
336,0.22342,0.20732,0.16721
337,0.19875,0.18442,0.14874
338,0.19875,0.18442,0.14874
339,0.16246,0.15075,0.12159
340,0.13062,0.12120,0.09775
341,0.13062,0.12120,0.09775
342,0.12924,0.11993,0.09673
343,0.12788,0.11867,0.09571
344,0.12788,0.11867,0.09571
345,0.12161,0.11285,0.09102
346,0.11559,0.10726,0.08650
347,0.11559,0.10726,0.08650
348,0.08267,0.07671,0.06187
349,0.06089,0.05650,0.04557
350,0.06089,0.05650,0.04557
351,0.06519,0.06050,0.04879
352,0.07023,0.06517,0.05256
353,0.07023,0.06517,0.05256
354,0.08667,0.08043,0.06487
355,0.10769,0.09993,0.08060
356,0.10769,0.09993,0.08060
357,0.10335,0.09591,0.07735
358,0.09917,0.09202,0.07422
359,0.09917,0.09202,0.07422
360,0.10607,0.09843,0.07938
361,0.11338,0.10521,0.08486
362,0.11338,0.10521,0.08486
363,0.13833,0.12836,0.10353
364,0.16686,0.15484,0.12488
365,0.16686,0.15484,0.12488
366,0.22385,0.20772,0.16753
367,0.28953,0.26867,0.21668
368,0.28953,0.26867,0.21668
369,0.36482,0.33853,0.27303
370,0.44658,0.41440,0.33422
371,0.44658,0.41440,0.33422
372,0.46904,0.43525,0.35103
373,0.49184,0.45640,0.36809
374,0.49184,0.45640,0.36809
375,0.55071,0.51103,0.41215
376,0.61112,0.56708,0.45736
377,0.61112,0.56708,0.45736
378,0.64070,0.59453,0.47950
379,0.67050,0.62218,0.50180
380,0.67050,0.62218,0.50180
381,0.63911,0.59305,0.47831
382,0.60796,0.56415,0.45500
383,0.60796,0.56415,0.45500
384,0.56950,0.52847,0.42622
385,0.53162,0.49331,0.39786
386,0.53162,0.49331,0.39786
387,0.45751,0.42455,0.34240
388,0.38697,0.35909,0.28961
389,0.38697,0.35909,0.28961
390,0.32409,0.30074,0.24255
391,0.26591,0.24675,0.19901
392,0.26591,0.24675,0.19901
393,0.21166,0.19641,0.15841
394,0.16395,0.15214,0.12270
395,0.16395,0.15214,0.12270
396,0.14333,0.13300,0.10727
397,0.12453,0.11556,0.09320
398,0.12453,0.11556,0.09320
399,0.15420,0.14309,0.11540
400,0.18807,0.17452,0.14075
401,0.18807,0.17452,0.14075
402,0.19958,0.18520,0.14937
403,0.21148,0.19624,0.15827
404,0.21148,0.19624,0.15827
405,0.22587,0.20960,0.16904
406,0.24076,0.22341,0.18018
407,0.24076,0.22341,0.18018
408,0.24394,0.22636,0.18256
409,0.24714,0.22933,0.18496
410,0.24714,0.22933,0.18496
411,0.22987,0.21331,0.17204
412,0.21324,0.19788,0.15959
413,0.21324,0.19788,0.15959
414,0.20402,0.18932,0.15269
415,0.19503,0.18097,0.14596
416,0.19503,0.18097,0.14596
417,0.16214,0.15045,0.12134
418,0.13294,0.12336,0.09949
419,0.13294,0.12336,0.09949
420,0.11871,0.11015,0.08884
421,0.10570,0.09808,0.07910
422,0.10570,0.09808,0.07910
423,0.11207,0.10399,0.08387
424,0.11875,0.11020,0.08888
425,0.11875,0.11020,0.08888
426,0.12979,0.12044,0.09713
427,0.14155,0.13135,0.10593
428,0.14155,0.13135,0.10593
429,0.15300,0.14197,0.11450
430,0.16503,0.15314,0.12351
431,0.16503,0.15314,0.12351
432,0.16582,0.15387,0.12410
433,0.16661,0.15461,0.12469
434,0.16661,0.15461,0.12469
435,0.15508,0.14391,0.11606
436,0.14408,0.13370,0.10783
437,0.14408,0.13370,0.10783
438,0.12081,0.11210,0.09041
439,0.10057,0.09332,0.07526
440,0.10057,0.09332,0.07526
441,0.09372,0.08697,0.07014
442,0.08734,0.08105,0.06537
443,0.08734,0.08105,0.06537
444,0.08180,0.07591,0.06122
445,0.07669,0.07116,0.05739
446,0.07669,0.07116,0.05739
447,0.07054,0.06546,0.05279
448,0.06520,0.06050,0.04879
449,0.06520,0.06050,0.04879
450,0.06506,0.06037,0.04869
451,0.06493,0.06025,0.04859
452,0.06493,0.06025,0.04859
453,0.06151,0.05708,0.04604
454,0.05856,0.05434,0.04383
455,0.05856,0.05434,0.04383
456,0.06133,0.05691,0.04590
457,0.06450,0.05986,0.04827
458,0.06450,0.05986,0.04827
459,0.06833,0.06341,0.05114
460,0.07261,0.06738,0.05434
461,0.07261,0.06738,0.05434
462,0.08516,0.07902,0.06373
463,0.10033,0.09310,0.07508
464,0.10033,0.09310,0.07508
465,0.12439,0.11543,0.09310
466,0.15260,0.14160,0.11420
467,0.15260,0.14160,0.11420
468,0.18325,0.17005,0.13714
469,0.21719,0.20154,0.16254
470,0.21719,0.20154,0.16254
471,0.24285,0.22535,0.18175
472,0.26992,0.25047,0.20201
473,0.26992,0.25047,0.20201
474,0.30893,0.28667,0.23120
475,0.35016,0.32493,0.26206
476,0.35016,0.32493,0.26206
477,0.32069,0.29759,0.24001
478,0.29231,0.27125,0.21876
479,0.29231,0.27125,0.21876
480,0.26923,0.24983,0.20149
481,0.24703,0.22923,0.18488
482,0.24703,0.22923,0.18488
483,0.20978,0.19466,0.15700
484,0.17575,0.16309,0.13153
485,0.17575,0.16309,0.13153
486,0.16539,0.15348,0.12378
487,0.15542,0.14422,0.11631
488,0.15542,0.14422,0.11631
489,0.16478,0.15291,0.12332
490,0.17449,0.16191,0.13059
491,0.17449,0.16191,0.13059
492,0.15686,0.14555,0.11739
493,0.14040,0.13028,0.10507
494,0.14040,0.13028,0.10507
495,0.13164,0.12215,0.09852
496,0.12328,0.11440,0.09226
497,0.12328,0.11440,0.09226
498,0.14665,0.13608,0.10975
499,0.17279,0.16034,0.12932
500,0.17279,0.16034,0.12932
501,0.15574,0.14452,0.11656
502,0.13980,0.12973,0.10463
503,0.13980,0.12973,0.10463
504,0.13448,0.12479,0.10065
505,0.12930,0.11999,0.09677
506,0.12930,0.11999,0.09677
507,0.14643,0.13588,0.10959
508,0.16500,0.15312,0.12349
509,0.16500,0.15312,0.12349
510,0.17190,0.15952,0.12865
511,0.17897,0.16607,0.13394
512,0.17897,0.16607,0.13394
513,0.17638,0.16367,0.13200
514,0.17382,0.16129,0.13009
515,0.17382,0.16129,0.13009
516,0.14573,0.13523,0.10906
517,0.12085,0.11214,0.09045
518,0.12085,0.11214,0.09045
519,0.14238,0.13212,0.10656
520,0.16638,0.15439,0.12452
521,0.16638,0.15439,0.12452
522,0.20973,0.19462,0.15696
523,0.25850,0.23987,0.19346
524,0.25850,0.23987,0.19346
525,0.24163,0.22422,0.18084
526,0.22533,0.20909,0.16864
527,0.22533,0.20909,0.16864
528,0.21084,0.19565,0.15779
529,0.19686,0.18267,0.14733
530,0.19686,0.18267,0.14733
531,0.18372,0.17048,0.13750
532,0.17110,0.15877,0.12805
533,0.17110,0.15877,0.12805
534,0.18380,0.17056,0.13755
535,0.19702,0.18282,0.14745
536,0.19702,0.18282,0.14745
537,0.20197,0.18742,0.15116
538,0.20700,0.19208,0.15492
539,0.20700,0.19208,0.15492
540,0.18263,0.16947,0.13668
541,0.16001,0.14848,0.11975
542,0.16001,0.14848,0.11975
543,0.19608,0.18195,0.14674
544,0.23626,0.21923,0.17681
545,0.23626,0.21923,0.17681
546,0.29051,0.26958,0.21742
547,0.34969,0.32449,0.26171
548,0.34969,0.32449,0.26171
549,0.34224,0.31758,0.25613
550,0.33485,0.31072,0.25060
551,0.33485,0.31072,0.25060
552,0.31500,0.29231,0.23575
553,0.29567,0.27437,0.22128
554,0.29567,0.27437,0.22128
555,0.30943,0.28713,0.23158
556,0.32345,0.30014,0.24207
557,0.32345,0.30014,0.24207
558,0.32664,0.30311,0.24446
559,0.32985,0.30608,0.24686
560,0.32985,0.30608,0.24686
561,0.34038,0.31585,0.25474
562,0.35104,0.32575,0.26272
563,0.35104,0.32575,0.26272
564,0.32167,0.29849,0.24074
565,0.29337,0.27224,0.21956
566,0.29337,0.27224,0.21956
567,0.30263,0.28082,0.22649
568,0.31200,0.28952,0.23350
569,0.31200,0.28952,0.23350
570,0.32938,0.30564,0.24651
571,0.34713,0.32212,0.25980
572,0.34713,0.32212,0.25980
573,0.32728,0.30370,0.24494
574,0.30791,0.28573,0.23044
575,0.30791,0.28573,0.23044
576,0.29661,0.27524,0.22199
577,0.28550,0.26493,0.21367
578,0.28550,0.26493,0.21367
579,0.28271,0.26234,0.21158
580,0.27992,0.25975,0.20949
581,0.27992,0.25975,0.20949
582,0.26215,0.24326,0.19619
583,0.24492,0.22727,0.18330
584,0.24492,0.22727,0.18330
585,0.24001,0.22271,0.17962
586,0.23514,0.21820,0.17598
587,0.23514,0.21820,0.17598
588,0.19893,0.18459,0.14888
589,0.16602,0.15406,0.12425
590,0.16602,0.15406,0.12425
591,0.15565,0.14444,0.11649
592,0.14571,0.13521,0.10905
593,0.14571,0.13521,0.10905
594,0.16832,0.15619,0.12597
595,0.19293,0.17903,0.14439
596,0.19293,0.17903,0.14439
597,0.17646,0.16374,0.13206
598,0.16085,0.14926,0.12038
599,0.16085,0.14926,0.12038
600,0.15347,0.14241,0.11486
601,0.14631,0.13577,0.10950
602,0.14631,0.13577,0.10950
603,0.14527,0.13480,0.10872
