hour,de_node
215,0.903800400
216,0.898190600
217,0.892402700
218,0.892402700
219,0.895927500
220,0.899386900
221,0.899386900
222,0.920289100
223,0.938513200
224,0.938513200
225,0.947946700
226,0.956508200
227,0.956508200
228,0.966493200
229,0.975021900
230,0.975021900
231,0.991247300
232,0.997449000
233,0.997449000
234,0.995722700
235,0.988516600
236,0.988516600
237,0.976554000
238,0.960054100
239,0.960054100
240,0.953072000
241,0.945561100
242,0.945561100
243,0.910132700
244,0.867342900
245,0.867342900
246,0.871969500
247,0.876530400
248,0.876530400
249,0.870540800
250,0.864438900
251,0.864438900
252,0.856312600
253,0.848004600
254,0.848004600
255,0.788607300
256,0.722969700
257,0.722969700
258,0.709707500
259,0.696281400
260,0.696281400
261,0.679867200
262,0.663249800
263,0.663249800
264,0.653567700
265,0.643828100
266,0.643828100
267,0.547613500
268,0.449778200
269,0.449778200
270,0.392905300
271,0.337329500
272,0.337329500
273,0.308077400
274,0.279513200
275,0.279513200
276,0.289860500
277,0.300308800
278,0.300308800
279,0.347503800
280,0.396108800
281,0.396108800
282,0.444481900
283,0.493342300
284,0.493342300
285,0.533811300
286,0.574085200
287,0.574085200
288,0.603592600
289,0.632766200
290,0.632766200
291,0.694722900
292,0.753634800
293,0.753634800
294,0.799392300
295,0.841809600
296,0.841809600
297,0.845986800
298,0.850121500
299,0.850121500
300,0.836327900
301,0.822087900
302,0.822087900
303,0.847282700
304,0.870987700
305,0.870987700
306,0.878839400
307,0.886490900
308,0.886490900
309,0.875118800
310,0.863315200
311,0.863315200
312,0.856663400
313,0.849890000
314,0.849890000
315,0.815825700
316,0.779349400
317,0.779349400
318,0.763585000
319,0.747482600
320,0.747482600
321,0.733276700
322,0.718849100
323,0.718849100
324,0.681903800
325,0.643894300
326,0.643894300
327,0.579147800
328,0.513156900
329,0.513156900
330,0.479399500
331,0.445729900
332,0.445729900
333,0.417933000
334,0.390371800
335,0.390371800
336,0.358129600
337,0.326461800
338,0.326461800
339,0.282949300
340,0.241220700
341,0.241220700
342,0.240174000
343,0.239128900
344,0.239128900
345,0.242887100
346,0.246663600
347,0.246663600
348,0.228320700
349,0.210444500
350,0.210444500
351,0.231826900
352,0.253864000
353,0.253864000
354,0.290441000
355,0.328309400
356,0.328309400
357,0.327648100
358,0.326987100
359,0.326987100
360,0.362998400
361,0.399724400
362,0.399724400
363,0.447855100
364,0.496438400
365,0.496438400
366,0.579112100
367,0.659837100
368,0.659837100
369,0.724856900
370,0.785798000
371,0.785798000
372,0.807450200
373,0.828282500
374,0.828282500
375,0.886185300
376,0.933928400
377,0.933928400
378,0.942648600
379,0.950798300
380,0.950798300
381,0.938699000
382,0.925400400
383,0.925400400
384,0.898997400
385,0.869314600
386,0.869314600
387,0.802572300
388,0.726839900
389,0.726839900
390,0.654454300
391,0.578671300
392,0.578671300
393,0.491594100
394,0.404770000
395,0.404770000
396,0.287322400
397,0.181912600
398,0.181912600
399,0.119495000
400,0.068340500
401,0.068340500
402,0.042406600
403,0.022674600
404,0.022674600
405,0.009196000
406,0.004076400
407,0.004076400
408,0.004220900
409,0.005043700
410,0.005043700
411,0.004445200
412,0.004118400
413,0.004118400
414,0.005382900
415,0.010538500
416,0.010538500
417,0.015710000
418,0.022298500
419,0.022298500
420,0.035207600
421,0.051201500
422,0.051201500
423,0.111249800
424,0.189764000
425,0.189764000
426,0.159123800
427,0.130580900
428,0.130580900
429,0.092189300
430,0.059765800
431,0.059765800
432,0.037106800
433,0.019962500
434,0.019962500
435,0.079045500
436,0.172612000
437,0.172612000
438,0.215754000
439,0.262011900
440,0.262011900
441,0.282182500
442,0.302761900
443,0.302761900
444,0.278033700
445,0.253910200
446,0.253910200
447,0.269987200
448,0.286345700
449,0.286345700
450,0.300834100
451,0.315506500
452,0.315506500
453,0.319302400
454,0.323109300
455,0.323109300
456,0.352216500
457,0.381832900
458,0.381832900
459,0.436922200
460,0.492734300
461,0.492734300
462,0.513812400
463,0.534869600
464,0.534869600
465,0.577077500
466,0.618788400
467,0.618788400
468,0.619623400
469,0.620458100
470,0.620458100
471,0.592003100
472,0.563269600
473,0.563269600
474,0.557755300
475,0.552234600
476,0.552234600
477,0.529078200
478,0.505866900
479,0.505866900
480,0.480265700
481,0.454713000
482,0.454713000
483,0.438865800
484,0.423075300
485,0.423075300
486,0.420549300
487,0.418025200
488,0.418025200
489,0.430912200
490,0.443842000
491,0.443842000
492,0.435416900
493,0.427008700
494,0.427008700
495,0.413880600
496,0.400807800
497,0.400807800
498,0.418537600
499,0.436363800
500,0.436363800
501,0.431733200
502,0.427107900
503,0.427107900
504,0.416150100
505,0.405230000
506,0.405230000
507,0.405178800
508,0.405127500
509,0.405127500
510,0.430281600
511,0.455601100
512,0.455601100
513,0.462610400
514,0.469626500
515,0.469626500
516,0.433417600
517,0.397530700
518,0.397530700
519,0.405751200
520,0.413995800
521,0.413995800
522,0.455384000
523,0.497057400
524,0.497057400
525,0.487749500
526,0.478445700
527,0.478445700
528,0.467892700
529,0.457352900
530,0.457352900
531,0.450790100
532,0.444235100
533,0.444235100
534,0.464878900
535,0.485578500
536,0.485578500
537,0.509231400
538,0.532867500
539,0.532867500
540,0.522053200
541,0.511230100
542,0.511230100
543,0.531305700
544,0.551337000
545,0.551337000
546,0.605882700
547,0.659268200
548,0.659268200
549,0.677194600
550,0.694889000
551,0.694889000
552,0.671848200
553,0.648428200
554,0.648428200
555,0.671648300
556,0.694496200
557,0.694496200
558,0.690318000
559,0.686125800
560,0.686125800
561,0.674926400
562,0.663636100
563,0.663636100
564,0.642725200
565,0.621567100
566,0.621567100
567,0.617211500
568,0.612847200
569,0.612847200
570,0.629135900
571,0.645293800
572,0.645293800
573,0.622882200
574,0.600232400
575,0.600232400
576,0.561472100
577,0.522374900
578,0.522374900
579,0.521111600
580,0.519848000
581,0.519848000
582,0.514213600
583,0.508577600
584,0.508577600
585,0.489291000
586,0.470019800
587,0.470019800
588,0.420565800
589,0.371830000
590,0.371830000
591,0.362143900
592,0.352508500
593,0.352508500
594,0.347339300
595,0.342186500
596,0.342186500
597,0.296256000
598,0.252141900
599,0.252141900
600,0.196321800
601,0.145604100
602,0.145604100
603,0.133674000
604,0.122155800
605,0.122155800
606,0.109150700
607,0.096767000
608,0.096767000
609,0.060241400
610,0.031996300
611,0.031996300
612,0.015312100
613,0.005933900
614,0.005933900
615,0.004902700
616,0.000000000
617,0.014838200
618,0.017681200
619,0.000000000
620,0.020871100
621,0.005185000
622,0.007527900
623,0.007527900
624,0.048811600
625,0.128920000
626,0.128920000
627,0.229094300
628,0.346392300
629,0.346392300
630,0.460541500
631,0.576658300
632,0.576658300
633,0.712364000
634,0.832333000
635,0.832333000
636,0.923443100
637,0.981316800
638,0.981316800
639,0.991412000
640,0.996756900
641,0.996756900
642,0.995744300
643,0.994333600
644,0.994333600
645,0.995680900
646,0.996670500
647,0.996670500
648,0.993787200
649,0.988981800
650,0.988981800
651,0.964857100
652,0.927073700
653,0.927073700
654,0.931241700
655,0.935299600
656,0.935299600
657,0.918000100
658,0.898941900
659,0.898941900
660,0.883284700
661,0.866720800
662,0.866720800
663,0.846383400
664,0.824968600
665,0.824968600
666,0.796415500
667,0.766425000
668,0.766425000
669,0.719063400
670,0.669381300
671,0.669381300
672,0.608867300
673,0.546808500
674,0.546808500
675,0.478061600
676,0.409702900
677,0.409702900
678,0.298100500
679,0.196682000
680,0.196682000
681,0.107858800
682,0.042829700
683,0.042829700
684,0.043412400
685,0.043999100
686,0.043999100
687,0.070453300
688,0.102510300
689,0.102510300
690,0.173870400
691,0.258298600
692,0.258298600
693,0.353625900
694,0.454649000
695,0.454649000
696,0.578487200
697,0.697994300
698,0.697994300
699,0.773808600
700,0.842133100
701,0.842133100
702,0.830358700
703,0.818276300
704,0.818276300
705,0.680638100
706,0.526535400
707,0.526535400
708,0.365434500
709,0.217380800
710,0.217380800
711,0.225508600
712,0.233733300
713,0.233733300
714,0.220042900
715,0.206629300
716,0.206629300
717,0.204045400
718,0.201472700
719,0.201472700
720,0.247261800
721,0.295841900
722,0.295841900
723,0.398056300
724,0.504548000
725,0.504548000
726,0.497415800
727,0.490284200
728,0.490284200
729,0.460139800
730,0.430128900
731,0.430128900
732,0.426108000
733,0.422091800
734,0.422091800
735,0.447807400
736,0.473651500
737,0.473651500
738,0.482910200
739,0.492174400
740,0.492174400
741,0.510110700
742,0.528036300
743,0.528036300
744,0.516755800
745,0.505468100
746,0.505468100
747,0.378609000
748,0.259026400
749,0.259026400
750,0.183529400
751,0.117939700
752,0.117939700
753,0.161645000
754,0.210378200
755,0.210378200
756,0.233802400
757,0.258004000
758,0.258004000
759,0.269885100
760,0.281919300
761,0.281919300
762,0.207220000
763,0.140823800
764,0.140823800
765,0.178665100
766,0.219693900
767,0.219693900
768,0.318493500
769,0.425500400
770,0.425500400
771,0.608328300
772,0.777971900
773,0.777971900
774,0.855776400
775,0.919875300
776,0.919875300
777,0.931775900
778,0.942811600
779,0.942811600
780,0.948669300
781,0.954230500
782,0.954230500
783,0.929910300
784,0.901064700
785,0.901064700
786,0.845681300
787,0.781421700
788,0.781421700
789,0.777220900
790,0.772994200
791,0.772994200
792,0.802141200
793,0.829873800
794,0.829873800
795,0.881387600
796,0.925077700
797,0.925077700
798,0.923828200
799,0.922569800
800,0.922569800
801,0.884499300
802,0.840424700
803,0.840424700
804,0.774529200
805,0.701662700
806,0.701662700
807,0.678841200
808,0.655627700
809,0.655627700
810,0.575690600
811,0.493932900
812,0.493932900
813,0.426856300
814,0.360990900
815,0.360990900
816,0.302206600
817,0.246256600
818,0.246256600
819,0.228934700
820,0.212027900
821,0.212027900
822,0.230092100
823,0.248627000
824,0.248627000
825,0.235035900
826,0.221691100
827,0.221691100
828,0.172504400
829,0.128042600
830,0.128042600
831,0.157175900
832,0.188536700
833,0.188536700
834,0.246969400
835,0.310051400
836,0.310051400
837,0.341553400
838,0.373706600
839,0.373706600
840,0.444371000
841,0.516086200
842,0.516086200
843,0.579569500
844,0.641894500
845,0.641894500
846,0.714426300
847,0.782237800
848,0.782237800
849,0.827101600
850,0.868063300
851,0.868063300
852,0.850384100
853,0.831867300
854,0.831867300
855,0.798963700
856,0.764096600
857,0.764096600
858,0.756631900
859,0.749095700
860,0.749095700
861,0.726876500
862,0.704133300
863,0.704133300
864,0.670750700
865,0.636572200
866,0.636572200
867,0.582519200
868,0.527563000
869,0.527563000
870,0.527666800
871,0.527770600
872,0.527770600
873,0.550897200
874,0.573926600
875,0.573926600
876,0.575850500
877,0.577773300
878,0.577773300
879,0.549751400
880,0.521588700
881,0.521588700
882,0.504153200
883,0.486713900
884,0.486713900
885,0.439386200
886,0.392558000
887,0.392558000
888,0.347037800
889,0.302760500
890,0.302760500
891,0.255510600
892,0.210767400
893,0.210767400
894,0.193067500
895,0.175923400
896,0.175923400
897,0.138196500
898,0.104179800
899,0.104179800
900,0.072900800
901,0.046795600
902,0.046795600
903,0.048160600
904,0.049544800
905,0.049544800
906,0.062709500
907,0.077313600
908,0.077313600
909,0.069344900
910,0.061776100
911,0.061776100
912,0.043238800
913,0.028003200
914,0.028003200
915,0.026482500
916,0.025008400
917,0.025008400
918,0.029219500
919,0.033785300
920,0.033785300
921,0.040521600
922,0.047876000
923,0.047876000
924,0.033081800
925,0.021132300
926,0.021132300
927,0.009431800
928,0.004263000
929,0.004263000
930,0.005017100
931,0.006305000
932,0.006305000
933,0.004770100
934,0.004085600
935,0.004085600
936,0.006263900
937,0.000000000
938,0.014291900
939,0.012431900
940,0.000000000
941,0.010763500
942,0.005424400
943,0.004098800
944,0.004098800
945,0.010853300
946,0.028260600
947,0.028260600
948,0.016618200
949,0.008643100
950,0.008643100
951,0.013849800
952,0.020898100
953,0.020898100
954,0.035087600
955,0.053134700
956,0.053134700
957,0.085669000
958,0.124899700
959,0.124899700
960,0.161078300
961,0.200641800
962,0.200641800
963,0.290980700
964,0.389719400
965,0.389719400
966,0.533246500
967,0.674335600
968,0.674335600
969,0.702145300
970,0.729294700
971,0.729294700
972,0.734499300
973,0.739674600
974,0.739674600
975,0.757186800
976,0.774316800
977,0.774316800
978,0.787046100
979,0.799526300
980,0.799526300
981,0.759499800
982,0.717279200
983,0.717279200
984,0.676450500
985,0.634369800
986,0.634369800
987,0.610299300
988,0.585985700
989,0.585985700
990,0.550212000
991,0.514206200
992,0.514206200
993,0.519761600
994,0.525314800
995,0.525314800
996,0.519062700
997,0.512807900
998,0.512807900
999,0.477347300
1000,0.441993100
1001,0.441993100
1002,0.442913000
1003,0.443832900
1004,0.443832900
1005,0.403555900
1006,0.363863200
1007,0.363863200
1008,0.362231600
1009,0.360601500
1010,0.360601500
1011,0.423144100
1012,0.486835900
1013,0.486835900
1014,0.518406000
1015,0.549912900
1016,0.549912900
1017,0.549305100
1018,0.548697300
1019,0.548697300
1020,0.565727500
1021,0.582689000
1022,0.582689000
1023,0.648004400
1024,0.710909100
1025,0.710909100
1026,0.709113400
1027,0.707314600
1028,0.707314600
1029,0.659905300
1030,0.611004200
1031,0.611004200
1032,0.580183500
1033,0.549081000
1034,0.549081000
1035,0.549123900
1036,0.549166800
1037,0.549166800
1038,0.562353400
1039,0.575500900
1040,0.575500900
1041,0.561587200
1042,0.547630200
1043,0.547630200
1044,0.510197900
1045,0.472717900
1046,0.472717900
1047,0.411089700
1048,0.350712100
1049,0.350712100
1050,0.362582300
1051,0.374529200
1052,0.374529200
1053,0.332745900
1054,0.292131100
1055,0.292131100
1056,0.249728900
1057,0.209432400
1058,0.209432400
1059,0.197814400
1060,0.186430300
1061,0.186430300
1062,0.191358800
1063,0.196332700
1064,0.196332700
1065,0.179539700
1066,0.163300300
1067,0.163300300
1068,0.129996300
1069,0.099828600
1070,0.099828600
1071,0.078560600
1072,0.059611000
1073,0.059611000
1074,0.055425000
1075,0.051384700
1076,0.051384700
1077,0.032160200
1078,0.017635900
1079,0.017635900
1080,0.012747700
1081,0.008912200
1082,0.008912200
1083,0.007330100
1084,0.006052700
1085,0.006052700
1086,0.012464100
1087,0.023032700
1088,0.023032700
1089,0.031184100
1090,0.040659200
1091,0.040659200
1092,0.054900100
1093,0.071173700
1094,0.071173700
1095,0.088294400
1096,0.107016600
1097,0.107016600
1098,0.133243800
1099,0.161727400
1100,0.161727400
1101,0.197841200
1102,0.236427400
1103,0.236427400
1104,0.274870500
1105,0.314911200
1106,0.314911200
1107,0.330709200
1108,0.346683400
1109,0.346683400
1110,0.366389500
1111,0.386301300
1112,0.386301300
1113,0.454618600
1114,0.523733200
1115,0.523733200
1116,0.515937600
1117,0.508138700
1118,0.508138700
1119,0.511061700
1120,0.513984300
1121,0.513984300
1122,0.526210000
1123,0.538422100
1124,0.538422100
1125,0.558441300
1126,0.578376300
1127,0.578376300
1128,0.537319200
1129,0.496037300
1130,0.496037300
1131,0.487584100
1132,0.479134500
1133,0.479134500
1134,0.479529200
1135,0.479924100
1136,0.479924100
1137,0.502430900
1138,0.524934700
1139,0.524934700
1140,0.495136800
1141,0.465357100
1142,0.465357100
1143,0.469376200
1144,0.473397200
1145,0.473397200
1146,0.504170700
1147,0.534932700
1148,0.534932700
1149,0.496663400
1150,0.458416000
1151,0.458416000
1152,0.427210900
1153,0.396268100
1154,0.396268100
1155,0.390870900
1156,0.385485900
1157,0.385485900
1158,0.412292100
1159,0.439337400
1160,0.439337400
1161,0.400499400
1162,0.362223300
1163,0.362223300
1164,0.271396000
1165,0.188651100
1166,0.188651100
1167,0.194137200
1168,0.199678400
1169,0.199678400
1170,0.207017600
1171,0.214446900
1172,0.214446900
1173,0.239300500
1174,0.264997400
1175,0.264997400
1176,0.237247600
1177,0.210492300
1178,0.210492300
1179,0.190315200
1180,0.170871900
1181,0.170871900
1182,0.243465900
1183,0.323614700
1184,0.323614700
1185,0.359096100
1186,0.395294800
1187,0.395294800
1188,0.402572200
1189,0.409869000
1190,0.409869000
1191,0.374260000
1192,0.339261100
1193,0.339261100
1194,0.336464100
1195,0.333672500
1196,0.333672500
1197,0.365489200
1198,0.397850300
1199,0.397850300
1200,0.490689200
1201,0.583846900
1202,0.583846900
1203,0.698972800
1204,0.803590700
1205,0.803590700
1206,0.794064300
1207,0.784386000
1208,0.784386000
1209,0.786986200
1210,0.789575800
1211,0.789575800
1212,0.803249700
1213,0.816602100
1214,0.816602100
1215,0.842064700
1216,0.866068300
1217,0.866068300
1218,0.834357700
1219,0.800217600
1220,0.800217600
1221,0.737890700
1222,0.670860100
1223,0.670860100
1224,0.581840600
1225,0.490350500
1226,0.490350500
1227,0.398021400
1228,0.308914800
1229,0.308914800
1230,0.221270400
1231,0.143932900
1232,0.143932900
1233,0.140306000
1234,0.136715700
1235,0.136715700
1236,0.150462000
1237,0.164712700
1238,0.164712700
1239,0.166552700
1240,0.168400300
1241,0.168400300
1242,0.159372300
1243,0.150534500
1244,0.150534500
1245,0.277933600
1246,0.425040200
1247,0.425040200
1248,0.529516600
1249,0.632857400
1250,0.632857400
1251,0.510309200
1252,0.387234700
1253,0.387234700
1254,0.337237100
1255,0.288850900
1256,0.288850900
1257,0.216555100
1258,0.151602600
1259,0.151602600
1260,0.099513500
1261,0.057151100
1262,0.057151100
1263,0.034096400
1264,0.017195900
1265,0.017195900
1266,0.068471300
1267,0.151070800
1268,0.151070800
1269,0.226744500
1270,0.311827400
1271,0.311827400
1272,0.323733400
1273,0.335744500
1274,0.335744500
1275,0.374542400
1276,0.414089800
1277,0.414089800
1278,0.371296600
1279,0.329405300
1280,0.329405300
1281,0.261997900
1282,0.199398100
1283,0.199398100
1284,0.160401900
1285,0.124714900
1286,0.124714900
1287,0.097037700
1288,0.072411200
1289,0.072411200
1290,0.082514800
1291,0.093201600
1292,0.093201600
1293,0.145717600
1294,0.207006400
1295,0.207006400
1296,0.268675900
1297,0.334781300
1298,0.334781300
1299,0.425653200
1300,0.518900200
1301,0.518900200
1302,0.636665700
1303,0.747383700
1304,0.747383700
1305,0.801006700
1306,0.850041300
1307,0.850041300
1308,0.835945800
1309,0.821385400
1310,0.821385400
1311,0.715747100
1312,0.597875200
1313,0.597875200
1314,0.571723100
1315,0.545391100
1316,0.545391100
1317,0.541827400
1318,0.538261800
1319,0.538261800
1320,0.525998300
1321,0.513721100
1322,0.513721100
1323,0.505514100
1324,0.497306000
1325,0.497306000
1326,0.527855000
1327,0.558313000
1328,0.558313000
1329,0.562489000
1330,0.566661200
1331,0.566661200
1332,0.498048000
1333,0.429481800
1334,0.429481800
1335,0.428694200
1336,0.427906800
1337,0.427906800
1338,0.461315600
1339,0.494885200
1340,0.494885200
1341,0.452034200
1342,0.409507200
1343,0.409507200
1344,0.352263200
1345,0.296896800
1346,0.296896800
1347,0.339625400
1348,0.383581200
1349,0.383581200
1350,0.403264100
1351,0.423090000
1352,0.423090000
1353,0.385779700
1354,0.349071300
1355,0.349071300
1356,0.282641200
1357,0.220305900
1358,0.220305900
1359,0.190309100
1360,0.161908300
1361,0.161908300
1362,0.195671000
1363,0.231620700
1364,0.231620700
1365,0.342891100
1366,0.462812400
1367,0.462812400
1368,0.558269000
1369,0.651830000
1370,0.651830000
1371,0.657355900
1372,0.662862700
1373,0.662862700
1374,0.745396000
1375,0.820546300
1376,0.820546300
1377,0.860654000
1378,0.896685700
1379,0.896685700
1380,0.894585700
1381,0.892468300
1382,0.892468300
1383,0.788316000
1384,0.662706700
1385,0.662706700
1386,0.559922900
1387,0.454771400
1388,0.454771400
1389,0.378210200
1390,0.304335600
1391,0.304335600
1392,0.257199000
1393,0.212530400
1394,0.212530400
1395,0.202758600
1396,0.193146900
1397,0.193146900
1398,0.272020000
1399,0.358157600
1400,0.358157600
1401,0.416120300
1402,0.475164100
1403,0.475164100
1404,0.516051900
1405,0.556847800
1406,0.556847800
1407,0.609228300
1408,0.660501300
1409,0.660501300
1410,0.652708100
1411,0.644877900
1412,0.644877900
1413,0.692662200
1414,0.738644800
1415,0.738644800
1416,0.714092600
1417,0.688954100
1418,0.688954100
1419,0.772710500
1420,0.847459400
1421,0.847459400
1422,0.887762400
1423,0.922835300
1424,0.922835300
1425,0.916270400
1426,0.909474200
1427,0.909474200
1428,0.882075100
1429,0.851801000
1430,0.851801000
1431,0.841703600
1432,0.831358100
1433,0.831358100
1434,0.814401400
1435,0.796876000
1436,0.796876000
1437,0.764682500
1438,0.731033600
1439,0.731033600
1440,0.709580600
1441,0.687695400
1442,0.687695400
1443,0.697907400
1444,0.708031700
1445,0.708031700
1446,0.670764000
1447,0.632500600
1448,0.632500600
1449,0.641981000
1450,0.651411700
1451,0.651411700
1452,0.679422300
1453,0.706861300
1454,0.706861300
1455,0.639927400
1456,0.570439900
1457,0.570439900
1458,0.485147900
1459,0.400268100
1460,0.400268100
1461,0.467918600
1462,0.536121200
1463,0.536121200
1464,0.585426900
1465,0.633977800
1466,0.633977800
1467,0.677348100
1468,0.719381200
1469,0.719381200
1470,0.708765800
1471,0.698046300
1472,0.698046300
1473,0.660699300
1474,0.622428200
1475,0.622428200
1476,0.577861800
1477,0.532721400
1478,0.532721400
1479,0.456524500
1480,0.381256500
1481,0.381256500
1482,0.338356600
1483,0.296637500
1484,0.296637500
1485,0.263391600
1486,0.231340400
1487,0.231340400
1488,0.213332000
1489,0.195822200
1490,0.195822200
1491,0.255028800
1492,0.318738400
1493,0.318738400
1494,0.320681100
1495,0.322626600
1496,0.322626600
1497,0.325897500
1498,0.329176100
1499,0.329176100
1500,0.307898000
1501,0.286986600
1502,0.286986600
1503,0.355824000
1504,0.427507800
1505,0.427507800
1506,0.453272800
1507,0.479153100
1508,0.479153100
1509,0.428192300
1510,0.377919000
1511,0.377919000
1512,0.286819600
1513,0.203095900
1514,0.203095900
1515,0.197220100
1516,0.191404800
1517,0.191404800
1518,0.169298500
1519,0.148218300
1520,0.148218300
1521,0.115778300
1522,0.086739000
1523,0.086739000
1524,0.140922100
1525,0.205011100
1526,0.205011100
1527,0.208001400
1528,0.211006500
1529,0.211006500
1530,0.364344100
1531,0.531910900
1532,0.531910900
1533,0.622485900
1534,0.709344100
1535,0.709344100
1536,0.703456000
1537,0.697537200
1538,0.697537200
1539,0.743435400
1540,0.787005800
1541,0.787005800
1542,0.731072100
1543,0.671567900
1544,0.671567900
1545,0.590832500
1546,0.507827600
1547,0.507827600
1548,0.429395300
1549,0.352559000
1550,0.352559000
1551,0.301881200
1552,0.253325800
1553,0.253325800
1554,0.202666700
1555,0.156062500
1556,0.156062500
1557,0.136202400
1558,0.117434500
1559,0.117434500
1560,0.076966200
1561,0.044387200
1562,0.044387200
1563,0.066306900
1564,0.092243900
1565,0.092243900
1566,0.143612000
1567,0.203524900
1568,0.203524900
1569,0.252697100
1570,0.304979400
1571,0.304979400
1572,0.329166900
1573,0.353774700
1574,0.353774700
1575,0.304137000
1576,0.256505900
1577,0.256505900
1578,0.221511400
1579,0.188257500
1580,0.188257500
1581,0.149674500
1582,0.114617100
1583,0.114617100
1584,0.092259000
1585,0.072046000
1586,0.072046000
1587,0.071573400
1588,0.071102200
1589,0.071102200
1590,0.054113900
1591,0.039363000
1592,0.039363000
1593,0.027538300
1594,0.017982900
1595,0.017982900
1596,0.010760300
1597,0.006096000
1598,0.006096000
1599,0.006521600
1600,0.000000000
1601,0.025987300
1602,0.015809400
1603,0.000000000
1604,0.008853200
1605,0.004165400
1606,0.006209400
1607,0.006209400
1608,0.008828500
1609,0.012435400
1610,0.012435400
1611,0.008564300
1612,0.005860800
1613,0.005860800
1614,0.007943200
1615,0.010786300
1616,0.010786300
1617,0.010313600
1618,0.009857500
1619,0.009857500
1620,0.014502600
1621,0.020428400
1622,0.020428400
1623,0.011099500
1624,0.005579100
1625,0.005579100
1626,0.006190300
1627,0.006901600
1628,0.006901600
1629,0.004196100
1630,0.004940500
1631,0.004940500
1632,0.016971000
1633,0.000000000
1634,0.044044300
1635,0.018745100
1636,0.006032300
1637,0.006032300
1638,0.004246800
1639,0.004307600
1640,0.004307600
1641,0.004336800
1642,0.004367500
1643,0.004367500
1644,0.005331200
1645,0.006926700
1646,0.006926700
1647,0.007478300
1648,0.008077000
1649,0.008077000
1650,0.012932300
1651,0.019583000
1652,0.019583000
1653,0.014760600
1654,0.010799700
1655,0.010799700
1656,0.016487400
1657,0.023794700
1658,0.023794700
1659,0.057619000
1660,0.105391100
1661,0.105391100
1662,0.112905300
1663,0.120634300
1664,0.120634300
