hour,nl_node
199,0.96525
200,0.96525
201,0.98717
202,0.99710
203,0.99710
204,0.99756
205,0.99714
206,0.99714
207,0.99458
208,0.98961
209,0.98961
210,0.98296
211,0.97418
212,0.97418
213,0.98328
214,0.99008
215,0.99008
216,0.99292
217,0.99508
218,0.99508
219,0.99710
220,0.98931
221,0.98931
222,0.97405
223,0.95174
224,0.95174
225,0.92798
226,0.90008
227,0.90008
228,0.84435
229,0.77974
230,0.77974
231,0.77956
232,0.77938
233,0.77938
234,0.71405
235,0.64436
236,0.64436
237,0.60746
238,0.57001
239,0.57001
240,0.54558
241,0.52104
242,0.52104
243,0.50603
244,0.49102
245,0.49102
246,0.45443
247,0.41807
248,0.41807
249,0.42322
250,0.42838
251,0.42838
252,0.36111
253,0.29625
254,0.29625
255,0.23097
256,0.17119
257,0.17119
258,0.19339
259,0.21653
260,0.21653
261,0.22441
262,0.23239
263,0.23239
264,0.19047
265,0.15161
266,0.15161
267,0.09379
268,0.04848
269,0.04848
270,0.06320
271,0.07974
272,0.07974
273,0.15287
274,0.24317
275,0.24317
276,0.30015
277,0.36012
278,0.36012
279,0.42372
280,0.48850
281,0.48850
282,0.58455
283,0.67778
284,0.67778
285,0.69441
286,0.71081
287,0.71081
288,0.73953
289,0.76734
290,0.76734
291,0.75434
292,0.74113
293,0.74113
294,0.74735
295,0.75353
296,0.75353
297,0.74395
298,0.73427
299,0.73427
300,0.70941
301,0.68398
302,0.68398
303,0.59278
304,0.49859
305,0.49859
306,0.47165
307,0.44479
308,0.44479
309,0.42499
310,0.40530
311,0.40530
312,0.35492
313,0.30596
314,0.30596
315,0.26317
316,0.22234
317,0.22234
318,0.20146
319,0.18131
320,0.18131
321,0.20824
322,0.23643
323,0.23643
324,0.22604
325,0.21581
326,0.21581
327,0.20658
328,0.19749
329,0.19749
330,0.20138
331,0.20529
332,0.20529
333,0.18239
334,0.16049
335,0.16049
336,0.14680
337,0.13360
338,0.13360
339,0.11100
340,0.09018
341,0.09018
342,0.08457
343,0.07911
344,0.07911
345,0.08563
346,0.09238
347,0.09238
348,0.08471
349,0.07734
350,0.07734
351,0.10890
352,0.14490
353,0.14490
354,0.16846
355,0.19332
356,0.19332
357,0.23707
358,0.28355
359,0.28355
360,0.32634
361,0.37049
362,0.37049
363,0.46640
364,0.56348
365,0.56348
366,0.67353
367,0.77545
368,0.77545
369,0.78785
370,0.80002
371,0.80002
372,0.80683
373,0.81355
374,0.81355
375,0.81059
376,0.80762
377,0.80762
378,0.78958
379,0.77101
380,0.77101
381,0.67987
382,0.58199
383,0.58199
384,0.45694
385,0.33438
386,0.33438
387,0.18997
388,0.07769
389,0.07769
390,0.13043
391,0.19369
392,0.19369
393,0.32663
394,0.47411
395,0.47411
396,0.51451
397,0.55483
398,0.55483
399,0.51551
400,0.47612
401,0.47612
402,0.46971
403,0.46331
404,0.46331
405,0.45557
406,0.44785
407,0.44785
408,0.40452
409,0.36185
410,0.36185
411,0.31018
412,0.26059
413,0.26059
414,0.23511
415,0.21049
416,0.21049
417,0.23003
418,0.25011
419,0.25011
420,0.32401
421,0.40218
422,0.40218
423,0.44715
424,0.49251
425,0.49251
426,0.42066
427,0.35031
428,0.35031
429,0.30545
430,0.26222
431,0.26222
432,0.23137
433,0.20179
434,0.20179
435,0.16062
436,0.12311
437,0.12311
438,0.08095
439,0.04688
440,0.04688
441,0.03602
442,0.02663
443,0.02663
444,0.03015
445,0.03391
446,0.03391
447,0.05497
448,0.08083
449,0.08083
450,0.12863
451,0.18505
452,0.18505
453,0.19861
454,0.21249
455,0.21249
456,0.21337
457,0.21426
458,0.21426
459,0.24013
460,0.26691
461,0.26691
462,0.30707
463,0.34862
464,0.34862
465,0.35141
466,0.35420
467,0.35420
468,0.37204
469,0.39004
470,0.39004
471,0.38966
472,0.38929
473,0.38929
474,0.39304
475,0.39680
476,0.39680
477,0.35924
478,0.32244
479,0.32244
480,0.27938
481,0.23811
482,0.23811
483,0.21657
484,0.19572
485,0.19572
486,0.20601
487,0.21649
488,0.21649
489,0.22495
490,0.23353
491,0.23353
492,0.21673
493,0.20035
494,0.20035
495,0.14276
496,0.09315
497,0.09315
498,0.11535
499,0.13949
500,0.13949
501,0.16539
502,0.19290
503,0.19290
504,0.20795
505,0.22339
506,0.22339
507,0.22639
508,0.22940
509,0.22940
510,0.25936
511,0.29040
512,0.29040
513,0.32605
514,0.36264
515,0.36264
516,0.36257
517,0.36250
518,0.36250
519,0.37576
520,0.38910
521,0.38910
522,0.43366
523,0.47872
524,0.47872
525,0.47904
526,0.47936
527,0.47936
528,0.45830
529,0.43730
530,0.43730
531,0.40157
532,0.36631
533,0.36631
534,0.36671
535,0.36710
536,0.36710
537,0.34834
538,0.32979
539,0.32979
540,0.30281
541,0.27643
542,0.27643
543,0.23981
544,0.20487
545,0.20487
546,0.21184
547,0.21890
548,0.21890
549,0.19445
550,0.17104
551,0.17104
552,0.15913
553,0.14755
554,0.14755
555,0.11799
556,0.09122
557,0.09122
558,0.07669
559,0.06331
560,0.06331
561,0.03785
562,0.01905
563,0.01905
564,0.01475
565,0.01115
566,0.01115
567,0.00913
568,0.00744
569,0.00744
570,0.00701
571,0.00661
572,0.00661
573,0.00520
574,0.00435
575,0.00435
576,0.00718
577,0.01289
578,0.01289
579,0.02886
580,0.05209
581,0.05209
582,0.06616
583,0.08177
584,0.08177
585,0.10663
586,0.13422
587,0.13422
588,0.13721
589,0.14023
590,0.14023
591,0.13753
592,0.13485
593,0.13485
594,0.17185
595,0.21208
596,0.21208
597,0.19755
598,0.18338
599,0.18338
600,0.16334
601,0.14419
602,0.14419
603,0.18099
604,0.22073
605,0.22073
606,0.24897
607,0.27822
608,0.27822
609,0.24020
610,0.20399
611,0.20399
612,0.17388
613,0.14558
614,0.14558
615,0.13821
616,0.13098
617,0.13098
618,0.12849
619,0.12603
620,0.12603
621,0.07399
622,0.03489
623,0.03489
624,0.02441
625,0.01598
626,0.01598
627,0.01967
628,0.02383
629,0.02383
630,0.08905
631,0.18958
632,0.18958
633,0.33872
634,0.50475
635,0.50475
636,0.64319
637,0.77142
638,0.77142
639,0.81612
640,0.85724
641,0.85724
642,0.88863
643,0.91673
644,0.91673
645,0.90875
646,0.90045
647,0.90045
648,0.91327
649,0.92531
650,0.92531
651,0.89080
652,0.85104
653,0.85104
654,0.80863
655,0.76262
656,0.76262
657,0.77743
658,0.79193
659,0.79193
660,0.80094
661,0.80981
662,0.80981
663,0.80069
664,0.79142
665,0.79142
666,0.71800
667,0.63886
668,0.63886
669,0.55732
670,0.47436
671,0.47436
672,0.42904
673,0.38424
674,0.38424
675,0.43103
676,0.47838
677,0.47838
678,0.47617
679,0.47397
680,0.47397
681,0.40363
682,0.33506
683,0.33506
684,0.49139
685,0.64857
686,0.64857
687,0.71034
688,0.76875
689,0.76875
690,0.73105
691,0.69177
692,0.69177
693,0.64826
694,0.60360
695,0.60360
696,0.59078
697,0.57790
698,0.57790
699,0.58861
700,0.59928
701,0.59928
702,0.55151
703,0.50330
704,0.50330
705,0.43667
706,0.37108
707,0.37108
708,0.26700
709,0.17373
710,0.17373
711,0.16539
712,0.15720
713,0.15720
714,0.27101
715,0.40102
716,0.40102
717,0.50650
718,0.61175
719,0.61175
720,0.63157
721,0.65119
722,0.65119
723,0.62707
724,0.60266
725,0.60266
726,0.60207
727,0.60147
728,0.60147
729,0.60231
730,0.60314
731,0.60314
732,0.60561
733,0.60807
734,0.60807
735,0.53287
736,0.45701
737,0.45701
738,0.44323
739,0.42949
740,0.42949
741,0.42032
742,0.41117
743,0.41117
744,0.42897
745,0.44685
746,0.44685
747,0.49189
748,0.53701
749,0.53701
750,0.55487
751,0.57266
752,0.57266
753,0.55327
754,0.53381
755,0.53381
756,0.56558
757,0.59711
758,0.59711
759,0.52276
760,0.44797
761,0.44797
762,0.29282
763,0.15762
764,0.15762
765,0.20826
766,0.26351
767,0.26351
768,0.37932
769,0.50189
770,0.50189
771,0.68748
772,0.84831
773,0.84831
774,0.93178
775,0.98387
776,0.98387
777,0.99492
778,0.99730
779,0.99730
780,0.98229
781,0.93252
782,0.93252
783,0.87252
784,0.79817
785,0.79817
786,0.75743
787,0.71445
788,0.71445
789,0.64646
790,0.57569
791,0.57569
792,0.50944
793,0.44306
794,0.44306
795,0.42144
796,0.39996
797,0.39996
798,0.44803
799,0.49655
800,0.49655
801,0.50197
802,0.50740
803,0.50740
804,0.47721
805,0.44710
806,0.44710
807,0.29501
808,0.16185
809,0.16185
810,0.14073
811,0.12080
812,0.12080
813,0.16366
814,0.21126
815,0.21126
816,0.33770
817,0.47602
818,0.47602
819,0.54611
820,0.61539
821,0.61539
822,0.52564
823,0.43514
824,0.43514
825,0.34515
826,0.25999
827,0.25999
828,0.24028
829,0.22106
830,0.22106
831,0.19910
832,0.17795
833,0.17795
834,0.24839
835,0.32567
836,0.32567
837,0.42776
838,0.53277
839,0.53277
840,0.59782
841,0.66135
842,0.66135
843,0.64879
844,0.63613
845,0.63613
846,0.62339
847,0.61058
848,0.61058
849,0.55097
850,0.49071
851,0.49071
852,0.42622
853,0.36286
854,0.36286
855,0.31945
856,0.27742
857,0.27742
858,0.26037
859,0.24364
860,0.24364
861,0.19673
862,0.15346
863,0.15346
864,0.10309
865,0.06154
866,0.06154
867,0.05458
868,0.04801
869,0.04801
870,0.03433
871,0.02302
872,0.02302
873,0.03178
874,0.04205
875,0.04205
876,0.04408
877,0.04616
878,0.04616
879,0.08480
880,0.13352
881,0.13352
882,0.16125
883,0.19091
884,0.19091
885,0.18522
886,0.17959
887,0.17959
888,0.16223
889,0.14555
890,0.14555
891,0.13391
892,0.12266
893,0.12266
894,0.12821
895,0.13385
896,0.13385
897,0.11008
898,0.08829
899,0.08829
900,0.08261
901,0.07709
902,0.07709
903,0.07555
904,0.07402
905,0.07402
906,0.12061
907,0.17618
908,0.17618
909,0.18091
910,0.18569
911,0.18569
912,0.17944
913,0.17326
914,0.17326
915,0.19706
916,0.22191
917,0.22191
918,0.26080
919,0.30149
920,0.30149
921,0.31325
922,0.32512
923,0.32512
924,0.30128
925,0.27792
926,0.27792
927,0.31419
928,0.35151
929,0.35151
930,0.37893
931,0.40669
932,0.40669
933,0.37654
934,0.34681
935,0.34681
936,0.35582
937,0.36487
938,0.36487
939,0.33463
940,0.30499
941,0.30499
942,0.34532
943,0.38670
944,0.38670
945,0.40106
946,0.41551
947,0.41551
948,0.40838
949,0.40128
950,0.40128
951,0.39744
952,0.39361
953,0.39361
954,0.38226
955,0.37097
956,0.37097
957,0.28622
958,0.20790
959,0.20790
960,0.11176
961,0.04215
962,0.04215
963,0.04104
964,0.03993
965,0.03993
966,0.13763
967,0.27857
968,0.27857
969,0.37676
970,0.47984
971,0.47984
972,0.53647
973,0.59268
974,0.59268
975,0.68301
976,0.76745
977,0.76745
978,0.80864
979,0.84693
980,0.84693
981,0.85099
982,0.85501
983,0.85501
984,0.83677
985,0.81773
986,0.81773
987,0.81434
988,0.81093
989,0.81093
990,0.79093
991,0.77026
992,0.77026
993,0.77256
994,0.77485
995,0.77485
996,0.79552
997,0.81550
998,0.81550
999,0.77933
1000,0.74110
1001,0.74110
1002,0.71654
1003,0.69138
1004,0.69138
1005,0.63741
1006,0.58183
1007,0.58183
1008,0.52413
1009,0.46615
1010,0.46615
1011,0.43385
1012,0.40181
1013,0.40181
1014,0.42314
1015,0.44460
1016,0.44460
1017,0.46075
1018,0.47694
1019,0.47694
1020,0.48955
1021,0.50217
1022,0.50217
1023,0.50769
1024,0.51321
1025,0.51321
1026,0.53620
1027,0.55911
1028,0.55911
1029,0.54702
1030,0.53490
1031,0.53490
1032,0.48023
1033,0.42577
1034,0.42577
1035,0.39899
1036,0.37249
1037,0.37249
1038,0.35789
1039,0.34341
1040,0.34341
1041,0.32609
1042,0.30897
1043,0.30897
1044,0.32807
1045,0.34744
1046,0.34744
1047,0.32632
1048,0.30551
1049,0.30551
1050,0.29581
1051,0.28619
1052,0.28619
1053,0.26894
1054,0.25200
1055,0.25200
1056,0.21218
1057,0.17474
1058,0.17474
1059,0.18624
1060,0.19799
1061,0.19799
1062,0.17517
1063,0.15339
1064,0.15339
1065,0.11957
1066,0.08930
1067,0.08930
1068,0.08059
1069,0.07228
1070,0.07228
1071,0.06217
1072,0.05277
1073,0.05277
1074,0.06611
1075,0.08082
1076,0.08082
1077,0.06699
1078,0.05437
1079,0.05437
1080,0.03401
1081,0.01860
1082,0.01860
1083,0.01764
1084,0.01671
1085,0.01671
1086,0.01642
1087,0.01614
1088,0.01614
1089,0.00980
1090,0.00574
1091,0.00574
1092,0.00486
1093,0.00429
1094,0.00429
1095,0.00585
1096,0.00881
1097,0.00881
1098,0.01907
1099,0.03461
1100,0.03461
1101,0.06802
1102,0.11160
1103,0.11160
1104,0.17837
1105,0.25595
1106,0.25595
1107,0.36949
1108,0.49015
1109,0.49015
1110,0.57995
1111,0.66744
1112,0.66744
1113,0.72338
1114,0.77631
1115,0.77631
1116,0.78710
1117,0.79770
1118,0.79770
1119,0.76788
1120,0.73678
1121,0.73678
1122,0.71362
1123,0.68994
1124,0.68994
1125,0.64116
1126,0.59101
1127,0.59101
1128,0.49851
1129,0.40608
1130,0.40608
1131,0.36354
1132,0.32196
1133,0.32196
1134,0.28966
1135,0.25831
1136,0.25831
1137,0.22497
1138,0.19318
1139,0.19318
1140,0.16297
1141,0.13475
1142,0.13475
1143,0.11012
1144,0.08761
1145,0.08761
1146,0.10510
1147,0.12393
1148,0.12393
1149,0.07387
1150,0.03590
1151,0.03590
1152,0.01453
1153,0.00461
1154,0.00461
1155,0.00537
1156,0.00646
1157,0.00646
1158,0.01214
1159,0.02099
1160,0.02099
1161,0.05490
1162,0.10419
1163,0.10419
1164,0.18342
1165,0.27776
1166,0.27776
1167,0.25213
1168,0.22728
1169,0.22728
1170,0.22612
1171,0.22497
1172,0.22497
1173,0.33149
1174,0.44668
1175,0.44668
1176,0.52472
1177,0.60223
1178,0.60223
1179,0.64156
1180,0.68006
1181,0.68006
1182,0.68695
1183,0.69380
1184,0.69380
1185,0.64731
1186,0.59952
1187,0.59952
1188,0.57186
1189,0.54400
1190,0.54400
1191,0.58072
1192,0.61705
1193,0.61705
1194,0.59088
1195,0.56449
1196,0.56449
1197,0.59266
1198,0.62056
1199,0.62056
1200,0.66158
1201,0.70153
1202,0.70153
1203,0.68660
1204,0.67150
1205,0.67150
1206,0.63961
1207,0.60716
1208,0.60716
1209,0.55834
1210,0.50902
1211,0.50902
1212,0.46205
1213,0.41538
1214,0.41538
1215,0.32128
1216,0.23344
1217,0.23344
1218,0.15712
1219,0.09297
1220,0.09297
1221,0.06894
1222,0.04825
1223,0.04825
1224,0.05392
1225,0.05988
1226,0.05988
1227,0.04252
1228,0.02813
1229,0.02813
1230,0.04309
1231,0.06122
1232,0.06122
1233,0.12006
1234,0.19435
1235,0.19435
1236,0.31177
1237,0.44173
1238,0.44173
1239,0.53407
1240,0.62539
1241,0.62539
1242,0.65096
1243,0.67615
1244,0.67615
1245,0.63581
1246,0.59459
1247,0.59459
1248,0.51195
1249,0.42903
1250,0.42903
1251,0.24378
1252,0.09596
1253,0.09596
1254,0.06144
1255,0.03425
1256,0.03425
1257,0.06010
1258,0.09270
1259,0.09270
1260,0.11708
1261,0.14377
1262,0.14377
1263,0.11739
1264,0.09327
1265,0.09327
1266,0.20148
1267,0.33588
1268,0.33588
1269,0.40597
1270,0.47786
1271,0.47786
1272,0.46631
1273,0.45478
1274,0.45478
1275,0.47292
1276,0.49110
1277,0.49110
1278,0.46427
1279,0.43754
1280,0.43754
1281,0.45402
1282,0.47054
1283,0.47054
1284,0.48284
1285,0.49516
1286,0.49516
1287,0.49927
1288,0.50337
1289,0.50337
1290,0.50017
1291,0.49697
1292,0.49697
1293,0.49333
1294,0.48969
1295,0.48969
1296,0.45055
1297,0.41169
1298,0.41169
1299,0.35376
1300,0.29774
1301,0.29774
1302,0.29936
1303,0.30098
1304,0.30098
1305,0.28014
1306,0.25972
1307,0.25972
1308,0.27937
1309,0.29940
1310,0.29940
1311,0.28018
1312,0.26132
1313,0.26132
1314,0.30217
1315,0.34451
1316,0.34451
1317,0.45325
1318,0.56410
1319,0.56410
1320,0.59152
1321,0.61868
1322,0.61868
1323,0.59446
1324,0.57004
1325,0.57004
1326,0.51085
1327,0.45154
1328,0.45154
1329,0.42988
1330,0.40834
1331,0.40834
1332,0.46204
1333,0.51615
1334,0.51615
1335,0.37870
1336,0.24977
1337,0.24977
1338,0.26965
1339,0.28996
1340,0.28996
1341,0.38877
1342,0.49200
1343,0.49200
1344,0.55540
1345,0.61801
1346,0.61801
1347,0.62618
1348,0.63432
1349,0.63432
1350,0.60372
1351,0.57274
1352,0.57274
1353,0.54749
1354,0.52213
1355,0.52213
1356,0.62489
1357,0.72279
1358,0.72279
1359,0.84546
1360,0.93858
1361,0.93858
1362,0.97274
1363,0.99283
1364,0.99283
1365,0.99700
1366,0.98331
1367,0.98331
1368,0.98807
1369,0.99184
1370,0.99184
1371,0.99656
1372,0.97945
1373,0.97945
1374,0.91699
1375,0.81967
1376,0.81967
1377,0.78696
1378,0.75248
1379,0.75248
1380,0.74081
1381,0.72899
1382,0.72899
1383,0.64047
1384,0.54738
1385,0.54738
1386,0.45752
1387,0.36892
1388,0.36892
1389,0.31930
1390,0.27148
1391,0.27148
1392,0.31083
1393,0.35147
1394,0.35147
1395,0.34781
1396,0.34415
1397,0.34415
1398,0.41943
1399,0.49647
1400,0.49647
1401,0.52011
1402,0.54372
1403,0.54372
1404,0.52907
1405,0.51440
1406,0.51440
1407,0.68181
1408,0.82971
1409,0.82971
1410,0.92879
1411,0.98713
1412,0.98713
1413,0.97048
1414,0.94685
1415,0.94685
1416,0.90388
1417,0.85057
1418,0.85057
1419,0.73308
1420,0.59785
1421,0.59785
1422,0.57069
1423,0.54333
1424,0.54333
1425,0.48106
1426,0.41907
1427,0.41907
1428,0.40273
1429,0.38649
1430,0.38649
1431,0.33297
1432,0.28135
1433,0.28135
1434,0.24524
1435,0.21070
1436,0.21070
1437,0.19846
1438,0.18647
1439,0.18647
1440,0.19154
1441,0.19665
1442,0.19665
1443,0.20889
1444,0.22137
1445,0.22137
1446,0.21048
1447,0.19977
1448,0.19977
1449,0.19282
1450,0.18596
1451,0.18596
1452,0.22909
1453,0.27504
1454,0.27504
1455,0.30070
1456,0.32694
1457,0.32694
1458,0.31240
1459,0.29802
1460,0.29802
1461,0.24644
1462,0.19800
1463,0.19800
1464,0.12783
1465,0.07070
1466,0.07070
1467,0.07867
1468,0.08703
1469,0.08703
1470,0.07764
1471,0.06874
1472,0.06874
1473,0.05745
1474,0.04712
1475,0.04712
1476,0.06324
1477,0.08155
1478,0.08155
1479,0.11927
1480,0.16271
1481,0.16271
1482,0.20141
1483,0.24289
1484,0.24289
1485,0.25236
1486,0.26194
1487,0.26194
1488,0.24983
1489,0.23790
1490,0.23790
1491,0.26211
1492,0.28700
1493,0.28700
1494,0.32630
1495,0.36674
1496,0.36674
1497,0.39814
1498,0.42993
1499,0.42993
1500,0.39549
1501,0.36151
1502,0.36151
1503,0.37888
1504,0.39639
1505,0.39639
1506,0.39322
1507,0.39006
1508,0.39006
1509,0.39030
1510,0.39055
1511,0.39055
1512,0.28939
1513,0.19712
1514,0.19712
1515,0.17004
1516,0.14447
1517,0.14447
1518,0.11369
1519,0.08604
1520,0.08604
1521,0.08564
1522,0.08524
1523,0.08524
1524,0.21697
1525,0.38502
1526,0.38502
1527,0.55152
1528,0.71289
1529,0.71289
1530,0.76935
1531,0.82169
1532,0.82169
1533,0.82842
1534,0.83506
1535,0.83506
1536,0.83621
1537,0.83735
1538,0.83735
1539,0.88072
1540,0.91847
1541,0.91847
1542,0.83249
1543,0.72550
1544,0.72550
1545,0.63214
1546,0.53405
1547,0.53405
1548,0.48123
1549,0.42860
1550,0.42860
1551,0.43048
1552,0.43235
1553,0.43235
1554,0.39238
1555,0.35305
1556,0.35305
1557,0.33803
1558,0.32315
1559,0.32315
1560,0.28161
1561,0.24172
1562,0.24172
1563,0.20767
1564,0.17544
1565,0.17544
1566,0.14498
1567,0.11685
1568,0.11685
1569,0.08180
1570,0.05244
1571,0.05244
1572,0.04209
1573,0.03287
1574,0.03287
1575,0.05995
1576,0.09457
1577,0.09457
1578,0.12147
1579,0.15107
1580,0.15107
1581,0.15788
1582,0.16481
1583,0.16481
1584,0.13606
1585,0.10955
1586,0.10955
1587,0.12070
1588,0.13230
1589,0.13230
1590,0.18497
1591,0.24373
1592,0.24373
1593,0.26627
1594,0.28939
1595,0.28939
1596,0.33372
1597,0.37943
1598,0.37943
1599,0.34422
1600,0.30977
1601,0.30977
1602,0.31129
1603,0.31281
1604,0.31281
1605,0.28466
1606,0.25725
1607,0.25725
1608,0.20436
1609,0.15582
1610,0.15582
1611,0.14698
1612,0.13833
1613,0.13833
1614,0.12109
1615,0.10480
1616,0.10480
1617,0.07314
1618,0.04676
1619,0.04676
1620,0.03451
1621,0.02419
1622,0.02419
1623,0.02503
1624,0.02587
1625,0.02587
1626,0.06361
1627,0.11678
1628,0.11678
1629,0.11395
1630,0.11116
1631,0.11116
1632,0.08866
1633,0.06842
1634,0.06842
1635,0.10073
1636,0.13825
1637,0.13825
1638,0.16985
1639,0.20380
1640,0.20380
1641,0.22307
1642,0.24291
1643,0.24291
1644,0.28605
1645,0.33106
1646,0.33106
1647,0.42075
1648,0.51291
1649,0.51291
1650,0.53841
1651,0.56383
1652,0.56383
1653,0.53025
1654,0.49655
1655,0.49655
1656,0.48313
1657,0.46972
1658,0.46972
1659,0.41583
1660,0.36285
1661,0.36285
1662,0.32454
1663,0.28727
1664,0.28727
1665,0.23295
1666,0.18244
1667,0.18244
1668,0.15810
1669,0.13512
1670,0.13512
1671,0.16395
1672,0.19483
1673,0.19483
1674,0.20261
1675,0.21049
1676,0.21049
1677,0.19576
1678,0.18141
1679,0.18141
1680,0.16697
1681,0.15299
1682,0.15299
1683,0.17413
1684,0.19627
1685,0.19627
1686,0.23491
1687,0.27569
1688,0.27569
1689,0.28793
1690,0.30030
1691,0.30030
1692,0.27364
1693,0.24770
1694,0.24770
1695,0.15826
1696,0.08505
1697,0.08505
1698,0.10849
1699,0.13430
1700,0.13430
1701,0.20005
1702,0.27443
1703,0.27443
1704,0.31564
1705,0.35821
1706,0.35821
1707,0.34972
1708,0.34128
1709,0.34128
1710,0.38835
1711,0.43639
1712,0.43639
1713,0.46827
1714,0.50027
1715,0.50027
1716,0.51842
1717,0.53654
1718,0.53654
1719,0.54599
1720,0.55542
1721,0.55542
1722,0.56723
1723,0.57902
1724,0.57902
1725,0.56824
1726,0.55744
1727,0.55744
1728,0.56373
1729,0.57002
1730,0.57002
1731,0.58243
1732,0.59480
1733,0.59480
1734,0.59555
1735,0.59630
1736,0.59630
1737,0.61766
1738,0.63882
1739,0.63882
1740,0.68437
1741,0.72837
1742,0.72837
1743,0.70207
1744,0.67514
1745,0.67514
1746,0.59538
1747,0.51329
1748,0.51329
1749,0.43496
1750,0.35809
1751,0.35809
1752,0.32930
1753,0.30109
1754,0.30109
1755,0.27718
1756,0.25385
1757,0.25385
1758,0.27251
1759,0.29155
1760,0.29155
1761,0.42714
1762,0.56806
1763,0.56806
1764,0.69473
1765,0.80909
1766,0.80909
1767,0.80416
1768,0.79918
1769,0.79918
1770,0.76203
1771,0.72296
1772,0.72296
1773,0.64236
1774,0.55794
1775,0.55794
1776,0.51667
1777,0.47531
1778,0.47531
1779,0.30508
1780,0.15699
1781,0.15699
1782,0.09295
1783,0.04409
1784,0.04409
1785,0.03972
1786,0.03558
1787,0.03558
1788,0.05102
1789,0.06913
1790,0.06913
1791,0.09316
1792,0.12026
1793,0.12026
1794,0.11072
1795,0.10150
1796,0.10150
1797,0.13511
1798,0.17245
1799,0.17245
1800,0.22013
1801,0.27152
1802,0.27152
1803,0.30933
1804,0.34834
1805,0.34834
1806,0.37355
1807,0.39908
1808,0.39908
1809,0.42050
1810,0.44206
1811,0.44206
1812,0.47298
1813,0.50400
1814,0.50400
1815,0.51417
1816,0.52433
1817,0.52433
1818,0.50459
1819,0.48485
1820,0.48485
1821,0.44105
1822,0.39767
1823,0.39767
1824,0.35765
1825,0.31852
1826,0.31852
1827,0.29789
1828,0.27762
1829,0.27762
1830,0.29087
1831,0.30429
1832,0.30429
1833,0.34318
1834,0.38305
1835,0.38305
1836,0.45267
1837,0.52315
1838,0.52315
1839,0.56813
1840,0.61261
1841,0.61261
1842,0.67766
1843,0.73973
1844,0.73973
1845,0.77158
1846,0.80206
1847,0.80206
1848,0.79572
1849,0.78932
1850,0.78932
1851,0.85875
1852,0.91685
1853,0.91685
1854,0.86653
1855,0.80723
1856,0.80723
1857,0.72785
1858,0.64121
1859,0.64121
1860,0.57897
1861,0.51558
1862,0.51558
1863,0.50611
1864,0.49665
1865,0.49665
1866,0.43817
1867,0.38048
1868,0.38048
1869,0.40795
1870,0.43568
1871,0.43568
1872,0.54335
