hour,nl_node
641,0.652945900
642,0.656843100
643,0.660711800
644,0.660711800
645,0.626259900
646,0.589976600
647,0.589976600
648,0.617825700
649,0.644656700
650,0.644656700
651,0.624199900
652,0.603123800
653,0.603123800
654,0.568859800
655,0.533516800
656,0.533516800
657,0.547211300
658,0.560771700
659,0.560771700
660,0.554846200
661,0.548893300
662,0.548893300
663,0.558012100
664,0.567064600
665,0.567064600
666,0.509787700
667,0.450919100
668,0.450919100
669,0.395529500
670,0.340703800
671,0.340703800
672,0.290384000
673,0.242192600
674,0.242192600
675,0.201669800
676,0.164025000
677,0.164025000
678,0.177069600
679,0.190525100
680,0.190525100
681,0.186498600
682,0.182506500
683,0.182506500
684,0.174484700
685,0.166614200
686,0.166614200
687,0.252689400
688,0.349100700
689,0.349100700
690,0.358211000
691,0.367354600
692,0.367354600
693,0.325895000
694,0.285461900
695,0.285461900
696,0.237188400
697,0.191961200
698,0.191961200
699,0.159173900
700,0.129140800
701,0.129140800
702,0.157856200
703,0.189114500
704,0.189114500
705,0.175873500
706,0.163035000
707,0.163035000
708,0.126238600
709,0.094212300
710,0.094212300
711,0.078477300
712,0.064625700
713,0.064625700
714,0.087731500
715,0.115471400
716,0.115471400
717,0.147289900
718,0.182677000
719,0.182677000
720,0.215533700
721,0.250299300
722,0.250299300
723,0.302086100
724,0.356070500
725,0.356070500
726,0.366256200
727,0.376478800
728,0.376478800
729,0.376057400
730,0.375636100
731,0.375636100
732,0.408838400
733,0.442162600
734,0.442162600
735,0.388729600
736,0.335929800
737,0.335929800
738,0.328360700
739,0.320825500
740,0.320825500
741,0.321554200
742,0.322283300
743,0.322283300
744,0.319434000
745,0.316590000
746,0.316590000
747,0.328936700
748,0.341373800
749,0.341373800
750,0.304458100
751,0.268556900
752,0.268556900
753,0.216077700
754,0.167831000
755,0.167831000
756,0.157279400
757,0.147034300
758,0.147034300
759,0.195158500
760,0.248428200
761,0.248428200
762,0.164942300
763,0.096887800
764,0.096887800
765,0.080656800
766,0.066342000
767,0.066342000
768,0.116556900
769,0.182364500
770,0.182364500
771,0.329353100
772,0.491052000
773,0.491052000
774,0.598286900
775,0.693425400
776,0.693425400
777,0.748874000
778,0.791822000
779,0.791822000
780,0.755297300
781,0.709078000
782,0.709078000
783,0.629465600
784,0.538757900
785,0.538757900
786,0.451460600
787,0.363173000
788,0.363173000
789,0.357229900
790,0.351301300
791,0.351301300
792,0.330363700
793,0.309677500
794,0.309677500
795,0.310800600
796,0.311924500
797,0.311924500
798,0.353701800
799,0.396246700
800,0.396246700
801,0.414332800
802,0.432444900
803,0.432444900
804,0.477010000
805,0.521040100
806,0.521040100
807,0.418121000
808,0.315828400
809,0.315828400
810,0.240515200
811,0.172241800
812,0.172241800
813,0.140263500
814,0.111437300
815,0.111437300
816,0.138756300
817,0.168941500
818,0.168941500
819,0.223012100
820,0.282130500
821,0.282130500
822,0.296786800
823,0.311622100
824,0.311622100
825,0.274719500
826,0.239141000
827,0.239141000
828,0.211683200
829,0.185466700
830,0.185466700
831,0.117458000
832,0.065845600
833,0.065845600
834,0.090965800
835,0.121282500
836,0.121282500
837,0.187574400
838,0.265038700
839,0.265038700
840,0.318858600
841,0.374670200
842,0.374670200
843,0.383337100
844,0.392023000
845,0.392023000
846,0.399608900
847,0.407203900
848,0.407203900
849,0.390159900
850,0.373178100
851,0.373178100
852,0.335512400
853,0.298607800
854,0.298607800
855,0.292145600
856,0.285719000
857,0.285719000
858,0.230021600
859,0.178581400
860,0.178581400
861,0.133174300
862,0.094357500
863,0.094357500
864,0.071322500
865,0.052715100
866,0.052715100
867,0.039758600
868,0.031380600
869,0.031380600
870,0.030833700
871,0.030332100
872,0.030332100
873,0.041749000
874,0.061633300
875,0.061633300
876,0.062611400
877,0.063602100
878,0.063602100
879,0.082552900
880,0.104875600
881,0.104875600
882,0.115857500
883,0.127421000
884,0.127421000
885,0.125763600
886,0.124117100
887,0.124117100
888,0.120607000
889,0.117149000
890,0.117149000
891,0.104628500
892,0.092897800
893,0.092897800
894,0.114324400
895,0.138149500
896,0.138149500
897,0.117239300
898,0.098131000
899,0.098131000
900,0.079130300
901,0.062783300
902,0.062783300
903,0.067932100
904,0.073392700
905,0.073392700
906,0.102015600
907,0.136188400
908,0.136188400
909,0.132889000
910,0.129629200
911,0.129629200
912,0.125672600
913,0.121778100
914,0.121778100
915,0.124158700
916,0.126562900
917,0.126562900
918,0.135229700
919,0.144175300
920,0.144175300
921,0.149074700
922,0.154049200
923,0.154049200
924,0.132398900
925,0.112365800
926,0.112365800
927,0.123074500
928,0.134283300
929,0.134283300
930,0.156386500
931,0.179986100
932,0.179986100
933,0.154851600
934,0.131433300
935,0.131433300
936,0.129077100
937,0.126742200
938,0.126742200
939,0.094316600
940,0.067492500
941,0.067492500
942,0.083394800
943,0.101550500
944,0.101550500
945,0.110635200
946,0.120145000
947,0.120145000
948,0.125773100
949,0.131531700
950,0.131531700
951,0.141949100
952,0.152741500
953,0.152741500
954,0.123264100
955,0.097024100
956,0.097024100
957,0.082892400
958,0.070173700
959,0.070173700
960,0.061733100
961,0.054146200
962,0.054146200
963,0.055149500
964,0.056169900
965,0.056169900
966,0.107075400
967,0.177608100
968,0.177608100
969,0.224028300
970,0.274074400
971,0.274074400
972,0.360983500
973,0.450957500
974,0.450957500
975,0.455291800
976,0.459623300
977,0.459623300
978,0.482174900
979,0.504573800
980,0.504573800
981,0.498668300
982,0.492748800
983,0.492748800
984,0.480430500
985,0.468067900
986,0.468067900
987,0.468225900
988,0.468384000
989,0.468384000
990,0.465174300
991,0.461962600
992,0.461962600
993,0.471238100
994,0.480493200
995,0.480493200
996,0.529085800
997,0.576307800
998,0.576307800
999,0.535250700
1000,0.493087700
1001,0.493087700
1002,0.451346500
1003,0.409383900
1004,0.409383900
1005,0.376547600
1006,0.344025300
1007,0.344025300
1008,0.324184400
1009,0.304585300
1010,0.304585300
1011,0.287727700
1012,0.271120600
1013,0.271120600
1014,0.277052000
1015,0.283018300
1016,0.283018300
1017,0.275479400
1018,0.267996700
1019,0.267996700
1020,0.296391300
1021,0.325468200
1022,0.325468200
1023,0.303134000
1024,0.281179300
1025,0.281179300
1026,0.297172800
1027,0.313378800
1028,0.313378800
1029,0.287723600
1030,0.262644600
1031,0.262644600
1032,0.234799800
1033,0.208012300
1034,0.208012300
1035,0.187620200
1036,0.168075900
1037,0.168075900
1038,0.153408900
1039,0.139350500
1040,0.139350500
1041,0.142702800
1042,0.146092700
1043,0.146092700
1044,0.164383200
1045,0.183603700
1046,0.183603700
1047,0.166420700
1048,0.149970500
1049,0.149970500
1050,0.133007300
1051,0.117045000
1052,0.117045000
1053,0.094566900
1054,0.074899300
1055,0.074899300
1056,0.060179500
1057,0.047996300
1058,0.047996300
1059,0.049668000
1060,0.051401000
1061,0.051401000
1062,0.042000100
1063,0.034881400
1064,0.034881400
1065,0.032232900
1066,0.030195400
1067,0.030195400
1068,0.029417400
1069,0.028795000
1070,0.028795000
1071,0.032021800
1072,0.037457800
1073,0.037457800
1074,0.042171900
1075,0.047759600
1076,0.047759600
1077,0.048948300
1078,0.050168900
1079,0.050168900
1080,0.050234000
1081,0.050299200
1082,0.050299200
1083,0.050640300
1084,0.050983700
1085,0.050983700
1086,0.058927700
1087,0.067917200
1088,0.067917200
1089,0.049759100
1090,0.036766900
1091,0.036766900
1092,0.037437500
1093,0.038131200
1094,0.038131200
1095,0.039653600
1096,0.041275200
1097,0.041275200
1098,0.038848200
1099,0.036652100
1100,0.036652100
1101,0.058493400
1102,0.091801700
1103,0.091801700
1104,0.116378500
1105,0.144070700
1106,0.144070700
1107,0.165127800
1108,0.187418300
1109,0.187418300
1110,0.226280100
1111,0.267594100
1112,0.267594100
1113,0.303302000
1114,0.340024900
1115,0.340024900
1116,0.349433600
1117,0.358883000
1118,0.358883000
1119,0.353451300
1120,0.348032200
1121,0.348032200
1122,0.351488700
1123,0.354950400
1124,0.354950400
1125,0.341777600
1126,0.328691900
1127,0.328691900
1128,0.284861200
1129,0.242733100
1130,0.242733100
1131,0.236575400
1132,0.230470000
1133,0.230470000
1134,0.224652300
1135,0.218886300
1136,0.218886300
1137,0.191754600
1138,0.166054000
1139,0.166054000
1140,0.140052200
1141,0.116173300
1142,0.116173300
1143,0.105278400
1144,0.094980700
1145,0.094980700
1146,0.126174200
1147,0.161876000
1148,0.161876000
1149,0.136562300
1150,0.113339600
1151,0.113339600
1152,0.088909600
1153,0.068068200
1154,0.068068200
1155,0.050144200
1156,0.037199100
1157,0.037199100
1158,0.043029900
1159,0.050164800
1160,0.050164800
1161,0.076606000
1162,0.111600900
1163,0.111600900
1164,0.177239300
1165,0.255137000
1166,0.255137000
1167,0.198905400
1168,0.148214300
1169,0.148214300
1170,0.127168300
1171,0.107745500
1172,0.107745500
1173,0.158403300
1174,0.217627100
1175,0.217627100
1176,0.274816200
1177,0.335523100
1178,0.335523100
1179,0.382885900
1180,0.430834400
1181,0.430834400
1182,0.436845400
1183,0.442854700
1184,0.442854700
1185,0.444230200
1186,0.445605500
1187,0.445605500
1188,0.453261900
1189,0.460910400
1190,0.460910400
1191,0.430545600
1192,0.400171200
1193,0.400171200
1194,0.419178500
1195,0.438204700
1196,0.438204700
1197,0.478304300
1198,0.517958700
1199,0.517958700
1200,0.542558000
1201,0.566747500
1202,0.566747500
1203,0.550427100
1204,0.533905900
1205,0.533905900
1206,0.519463400
1207,0.504909400
1208,0.504909400
1209,0.480586500
1210,0.456089200
1211,0.456089200
1212,0.453214900
1213,0.450339600
1214,0.450339600
1215,0.364903100
1216,0.282066800
1217,0.282066800
1218,0.214953800
1219,0.154704000
1220,0.154704000
1221,0.116725000
1222,0.084379700
1223,0.084379700
1224,0.086341900
1225,0.088332500
1226,0.088332500
1227,0.066583600
1228,0.049254700
1229,0.049254700
1230,0.051729700
1231,0.054328600
1232,0.054328600
1233,0.063968200
1234,0.074925100
1235,0.074925100
1236,0.105294100
1237,0.141621900
1238,0.141621900
1239,0.162699000
1240,0.185043800
1241,0.185043800
1242,0.279806200
1243,0.384328800
1244,0.384328800
1245,0.436798600
1246,0.489143900
1247,0.489143900
1248,0.446817000
1249,0.404308300
1250,0.404308300
1251,0.283330500
1252,0.174969100
1253,0.174969100
1254,0.137580100
1255,0.104555300
1256,0.104555300
1257,0.090046200
1258,0.076849100
1259,0.076849100
1260,0.071543600
1261,0.066507900
1262,0.066507900
1263,0.058314100
1264,0.051014300
1265,0.051014300
1266,0.062271700
1267,0.075490300
1268,0.075490300
1269,0.106844500
1270,0.144420900
1271,0.144420900
1272,0.201869100
1273,0.266357100
1274,0.266357100
1275,0.268606700
1276,0.270861700
1277,0.270861700
1278,0.241616600
1279,0.213473100
1280,0.213473100
1281,0.224123100
1282,0.234951600
1283,0.234951600
1284,0.242926200
1285,0.250985700
1286,0.250985700
1287,0.258586900
1288,0.266255600
1289,0.266255600
1290,0.297948600
1291,0.330481600
1292,0.330481600
1293,0.346451300
1294,0.362543400
1295,0.362543400
1296,0.357080000
1297,0.351628900
1298,0.351628900
1299,0.282847400
1300,0.218264500
1301,0.218264500
1302,0.177207400
1303,0.139768700
1304,0.139768700
1305,0.125024700
1306,0.111115300
1307,0.111115300
1308,0.111963000
1309,0.112814200
1310,0.112814200
1311,0.093389700
1312,0.076135200
1313,0.076135200
1314,0.125980000
1315,0.188802800
1316,0.188802800
1317,0.239283900
1318,0.293524800
1319,0.293524800
1320,0.326118100
1321,0.359372800
1322,0.359372800
1323,0.382458600
1324,0.405683500
1325,0.405683500
1326,0.430898500
1327,0.456105600
1328,0.456105600
1329,0.442796900
1330,0.429474300
1331,0.429474300
1332,0.468386200
1333,0.506963700
1334,0.506963700
1335,0.390356100
1336,0.276659200
1337,0.276659200
1338,0.205387800
1339,0.142411200
1340,0.142411200
1341,0.202650800
1342,0.270630700
1343,0.270630700
1344,0.285974000
1345,0.301534400
1346,0.301534400
1347,0.296335800
1348,0.291159400
1349,0.291159400
1350,0.293000600
1351,0.294844700
1352,0.294844700
1353,0.278491600
1354,0.262394600
1355,0.262394600
1356,0.285592700
1357,0.309292800
1358,0.309292800
1359,0.433917400
1360,0.558077900
1361,0.558077900
1362,0.602624100
1363,0.644907200
1364,0.644907200
1365,0.701983500
1366,0.750849500
1367,0.750849500
1368,0.766842800
1369,0.781266300
1370,0.781266300
1371,0.784738800
1372,0.788096700
1373,0.788096700
1374,0.738948600
1375,0.675486500
1376,0.675486500
1377,0.623693400
1378,0.567721800
1379,0.567721800
1380,0.514386800
1381,0.459587500
1382,0.459587500
1383,0.406468500
1384,0.353696600
1385,0.353696600
1386,0.293237900
1387,0.235756700
1388,0.235756700
1389,0.226856000
1390,0.218073600
1391,0.218073600
1392,0.239844700
1393,0.262278700
1394,0.262278700
1395,0.255638400
1396,0.249049900
1397,0.249049900
1398,0.275329800
1399,0.302320200
1400,0.302320200
1401,0.333969100
1402,0.366186300
1403,0.366186300
1404,0.319470600
1405,0.274147000
1406,0.274147000
1407,0.207249800
1408,0.147593900
1409,0.147593900
1410,0.349489200
1411,0.574368700
1412,0.574368700
1413,0.695136400
1414,0.784632300
1415,0.784632300
1416,0.747907300
1417,0.702680600
1418,0.702680600
1419,0.570168000
1420,0.418648500
1421,0.418648500
1422,0.391471000
1423,0.364446300
1424,0.364446300
1425,0.356994900
1426,0.349566300
1427,0.349566300
1428,0.376231400
1429,0.403108400
1430,0.403108400
1431,0.353946800
1432,0.305804800
1433,0.305804800
1434,0.266997000
1435,0.229749500
1436,0.229749500
1437,0.229738000
1438,0.229726500
1439,0.229726500
1440,0.227643300
1441,0.225566600
1442,0.225566600
1443,0.225587500
1444,0.225608500
1445,0.225608500
1446,0.214065700
1447,0.202743300
1448,0.202743300
1449,0.188034300
1450,0.173769700
1451,0.173769700
1452,0.230416200
1453,0.292262100
1454,0.292262100
1455,0.313218400
1456,0.334486600
1457,0.334486600
1458,0.311557200
1459,0.288995900
1460,0.288995900
1461,0.266881600
1462,0.245282200
1463,0.245282200
1464,0.204951300
1465,0.167397100
1466,0.167397100
1467,0.147391300
1468,0.128571000
1469,0.128571000
1470,0.100161300
1471,0.075780800
1472,0.075780800
1473,0.055577000
1474,0.040528500
1475,0.040528500
1476,0.050116300
1477,0.062134400
1478,0.062134400
1479,0.067443100
1480,0.073088600
1481,0.073088600
1482,0.077677400
1483,0.082457800
1484,0.082457800
1485,0.083155900
1486,0.083857700
1487,0.083857700
1488,0.082945000
1489,0.082038600
1490,0.082038600
1491,0.099425400
1492,0.118781100
1493,0.118781100
1494,0.145141300
1495,0.173959300
1496,0.173959300
1497,0.212516400
1498,0.253808200
1499,0.253808200
1500,0.245419700
1501,0.237121300
1502,0.237121300
1503,0.228776400
1504,0.220533800
1505,0.220533800
1506,0.216127500
1507,0.211753000
1508,0.211753000
1509,0.196370400
1510,0.181439400
1511,0.181439400
1512,0.135047700
1513,0.095388800
1514,0.095388800
1515,0.087473600
1516,0.079983200
1517,0.079983200
1518,0.055263200
1519,0.037981400
1520,0.037981400
1521,0.035640400
1522,0.033595900
1523,0.033595900
1524,0.085038100
1525,0.178349800
1526,0.178349800
1527,0.304866400
1528,0.445490100
1529,0.445490100
1530,0.490099600
1531,0.534023600
1532,0.534023600
1533,0.557658700
1534,0.580854900
1535,0.580854900
1536,0.581750200
1537,0.582644800
1538,0.582644800
1539,0.568020000
1540,0.553204100
1541,0.553204100
1542,0.522246400
1543,0.490752400
1544,0.490752400
1545,0.445034100
1546,0.399124700
1547,0.399124700
1548,0.375887900
1549,0.352810800
1550,0.352810800
1551,0.326580100
1552,0.300760200
1553,0.300760200
1554,0.257444500
1555,0.216223700
1556,0.216223700
1557,0.211905600
1558,0.207619400
1559,0.207619400
1560,0.167376400
1561,0.130925900
1562,0.130925900
1563,0.109253200
1564,0.089715100
1565,0.089715100
1566,0.062165600
1567,0.042125500
1568,0.042125500
1569,0.028671000
1570,0.032305400
1571,0.032305400
1572,0.028737700
1573,0.027919100
1574,0.027919100
1575,0.030308100
1576,0.036129100
1577,0.036129100
1578,0.049092300
1579,0.067455400
1580,0.067455400
1581,0.069218500
1582,0.071015600
1583,0.071015600
1584,0.057212500
1585,0.045866000
1586,0.045866000
1587,0.061970900
1588,0.082539400
1589,0.082539400
1590,0.092980300
1591,0.104180400
1592,0.104180400
1593,0.091016700
1594,0.078924100
1595,0.078924100
1596,0.087898600
1597,0.097484900
1598,0.097484900
1599,0.092934600
1600,0.088514800
1601,0.088514800
1602,0.094086600
1603,0.099863000
1604,0.099863000
1605,0.092291000
1606,0.085077400
1607,0.085077400
1608,0.072065000
1609,0.060553000
1610,0.060553000
1611,0.052504700
1612,0.045511500
1613,0.045511500
1614,0.038204900
1615,0.032772500
1616,0.032772500
1617,0.027914500
1618,0.000000000
1619,0.035288400
1620,0.036463100
1621,0.000000000
1622,0.037727300
1623,0.031767100
1624,0.028551000
1625,0.028551000
1626,0.033943100
1627,0.059233800
1628,0.059233800
1629,0.054829800
1630,0.050731800
1631,0.050731800
1632,0.041109800
1633,0.033995300
1634,0.033995300
1635,0.046007900
1636,0.063782700
1637,0.063782700
1638,0.070874200
1639,0.078523300
1640,0.078523300
1641,0.071733700
1642,0.065378000
1643,0.065378000
1644,0.081220400
1645,0.099416000
1646,0.099416000
1647,0.153502400
1648,0.218129600
1649,0.218129600
1650,0.241928400
1651,0.266507400
1652,0.266507400
1653,0.246376000
1654,0.226751800
1655,0.226751800
1656,0.205669800
1657,0.185364300
1658,0.185364300
1659,0.157902100
1660,0.132419100
1661,0.132419100
1662,0.114819800
1663,0.098552700
1664,0.098552700
