hour,nl_node_1,nl_node_2,nl_node_3
1624,0.38255,0.24801,0.15693
1625,0.27450,0.17796,0.11261
1626,0.19636,0.12730,0.08055
1627,0.11822,0.07664,0.04850
1628,0.04008,0.02598,0.01644
1629,0.02672,0.01732,0.01096
1630,0.01336,0.00866,0.00548
1631,0.00000,0.00000,0.00000
1632,0.00000,0.00000,0.00000
1633,0.00000,0.00000,0.00000
1634,0.00000,0.00000,0.00000
1635,0.00000,0.00000,0.00000
1636,0.00000,0.00000,0.00000
1637,0.00000,0.00000,0.00000
1638,0.04304,0.02790,0.01766
1639,0.08608,0.05580,0.03531
1640,0.12912,0.08371,0.05297
1641,0.23959,0.15532,0.09829
1642,0.35006,0.22694,0.14360
1643,0.46053,0.29856,0.18892
1644,0.48930,0.31721,0.20073
1645,0.51807,0.33586,0.21253
1646,0.54684,0.35451,0.22433
1647,0.44500,0.28849,0.18255
1648,0.34315,0.22246,0.14077
1649,0.24130,0.15643,0.09899
1650,0.17198,0.11149,0.07055
1651,0.10265,0.06655,0.04211
1652,0.03332,0.02160,0.01367
1653,0.02222,0.01440,0.00911
1654,0.01111,0.00720,0.00456
1655,0.00000,0.00000,0.00000
1656,0.00000,0.00000,0.00000
1657,0.00000,0.00000,0.00000
1658,0.00000,0.00000,0.00000
1659,0.00000,0.00000,0.00000
1660,0.00000,0.00000,0.00000
1661,0.00000,0.00000,0.00000
1662,0.02782,0.01804,0.01141
1663,0.05564,0.03607,0.02283
1664,0.08346,0.05411,0.03424
1665,0.16351,0.10600,0.06708
1666,0.24356,0.15790,0.09992
1667,0.32361,0.20980,0.13276
1668,0.36514,0.23671,0.14979
1669,0.40666,0.26363,0.16682
1670,0.44818,0.29055,0.18386
1671,0.36784,0.23847,0.15090
1672,0.28750,0.18638,0.11794
1673,0.20716,0.13430,0.08498
1674,0.14697,0.09528,0.06029
1675,0.08678,0.05626,0.03560
1676,0.02659,0.01724,0.01091
1677,0.01773,0.01149,0.00727
1678,0.00886,0.00575,0.00364
1679,0.00000,0.00000,0.00000
1680,0.00000,0.00000,0.00000
1681,0.00000,0.00000,0.00000
1682,0.00000,0.00000,0.00000
1683,0.00000,0.00000,0.00000
1684,0.00000,0.00000,0.00000
1685,0.00000,0.00000,0.00000
1686,0.03545,0.02298,0.01454
1687,0.07091,0.04597,0.02909
1688,0.10636,0.06895,0.04363
1689,0.21410,0.13880,0.08783
1690,0.32184,0.20865,0.13203
1691,0.42959,0.27850,0.17623
1692,0.46979,0.30456,0.19272
1693,0.50999,0.33063,0.20922
1694,0.55020,0.35669,0.22571
1695,0.45029,0.29192,0.18472
1696,0.35039,0.22715,0.14374
1697,0.25048,0.16238,0.10275
1698,0.17852,0.11573,0.07323
1699,0.10656,0.06908,0.04371
1700,0.03460,0.02243,0.01419
1701,0.02307,0.01495,0.00946
1702,0.01153,0.00748,0.00473
1703,0.00000,0.00000,0.00000
1704,0.00000,0.00000,0.00000
1705,0.00000,0.00000,0.00000
1706,0.00000,0.00000,0.00000
1707,0.00000,0.00000,0.00000
1708,0.00000,0.00000,0.00000
1709,0.00000,0.00000,0.00000
1710,0.02425,0.01572,0.00995
1711,0.04850,0.03144,0.01990
1712,0.07275,0.04716,0.02985
1713,0.15607,0.10118,0.06402
1714,0.23938,0.15519,0.09820
1715,0.32270,0.20920,0.13238
1716,0.35071,0.22736,0.14387
1717,0.37872,0.24552,0.15536
1718,0.40674,0.26368,0.16686
1719,0.32898,0.21327,0.13496
1720,0.25122,0.16286,0.10306
1721,0.17346,0.11245,0.07116
1722,0.12255,0.07945,0.05027
1723,0.07163,0.04644,0.02938
1724,0.02071,0.01343,0.00850
1725,0.01381,0.00895,0.00566
1726,0.00690,0.00448,0.00283
1727,0.00000,0.00000,0.00000
1728,0.00000,0.00000,0.00000
1729,0.00000,0.00000,0.00000
1730,0.00000,0.00000,0.00000
1731,0.00000,0.00000,0.00000
1732,0.00000,0.00000,0.00000
1733,0.00000,0.00000,0.00000
1734,0.02493,0.01616,0.01023
1735,0.04987,0.03233,0.02046
1736,0.07480,0.04849,0.03068
1737,0.15209,0.09860,0.06239
1738,0.22938,0.14871,0.09410
1739,0.30668,0.19882,0.12581
1740,0.32514,0.21078,0.13338
1741,0.34360,0.22275,0.14095
1742,0.36206,0.23472,0.14853
1743,0.29987,0.19440,0.12301
1744,0.23767,0.15408,0.09750
1745,0.17548,0.11376,0.07199
1746,0.12729,0.08252,0.05222
1747,0.07910,0.05128,0.03245
1748,0.03091,0.02004,0.01268
1749,0.02061,0.01336,0.00845
1750,0.01030,0.00668,0.00423
1751,0.00000,0.00000,0.00000
1752,0.00000,0.00000,0.00000
1753,0.00000,0.00000,0.00000
1754,0.00000,0.00000,0.00000
1755,0.00000,0.00000,0.00000
1756,0.00000,0.00000,0.00000
1757,0.00000,0.00000,0.00000
1758,0.02853,0.01850,0.01170
1759,0.05706,0.03699,0.02341
1760,0.08559,0.05549,0.03511
1761,0.12204,0.07912,0.05006
1762,0.15849,0.10275,0.06502
1763,0.19495,0.12638,0.07997
1764,0.19877,0.12886,0.08154
1765,0.20260,0.13135,0.08311
1766,0.20643,0.13383,0.08468
1767,0.16513,0.10705,0.06774
1768,0.12382,0.08027,0.05080
1769,0.08252,0.05349,0.03385
1770,0.05787,0.03752,0.02374
1771,0.03322,0.02154,0.01363
1772,0.00858,0.00556,0.00352
1773,0.00572,0.00371,0.00235
1774,0.00286,0.00185,0.00117
1775,0.00000,0.00000,0.00000
1776,0.00000,0.00000,0.00000
1777,0.00000,0.00000,0.00000
1778,0.00000,0.00000,0.00000
1779,0.00000,0.00000,0.00000
1780,0.00000,0.00000,0.00000
1781,0.00000,0.00000,0.00000
1782,0.04142,0.02685,0.01699
1783,0.08284,0.05371,0.03398
1784,0.12426,0.08056,0.05098
1785,0.23134,0.14997,0.09490
1786,0.33841,0.21939,0.13883
1787,0.44548,0.28880,0.18275
1788,0.46267,0.29994,0.18980
1789,0.47986,0.31109,0.19685
1790,0.49705,0.32223,0.20390
1791,0.39897,0.25865,0.16367
1792,0.30090,0.19507,0.12344
1793,0.20282,0.13149,0.08320
1794,0.14354,0.09305,0.05888
1795,0.08425,0.05462,0.03456
1796,0.02497,0.01619,0.01024
1797,0.01664,0.01079,0.00683
1798,0.00832,0.00540,0.00341
1799,0.00000,0.00000,0.00000
1800,0.00000,0.00000,0.00000
1801,0.00000,0.00000,0.00000
1802,0.00000,0.00000,0.00000
1803,0.00000,0.00000,0.00000
1804,0.00000,0.00000,0.00000
1805,0.00000,0.00000,0.00000
1806,0.03983,0.02582,0.01634
1807,0.07965,0.05164,0.03268
1808,0.11948,0.07746,0.04902
1809,0.24350,0.15786,0.09989
1810,0.36751,0.23825,0.15076
1811,0.49152,0.31865,0.20164
1812,0.53525,0.34700,0.21957
1813,0.57897,0.37534,0.23751
1814,0.62270,0.40369,0.25545
1815,0.51107,0.33132,0.20965
1816,0.39943,0.25895,0.16386
1817,0.28780,0.18658,0.11806
1818,0.20589,0.13348,0.08446
1819,0.12398,0.08038,0.05086
1820,0.04208,0.02728,0.01726
1821,0.02805,0.01819,0.01151
1822,0.01403,0.00909,0.00575
1823,0.00000,0.00000,0.00000
1824,0.00000,0.00000,0.00000
1825,0.00000,0.00000,0.00000
1826,0.00000,0.00000,0.00000
1827,0.00000,0.00000,0.00000
1828,0.00000,0.00000,0.00000
1829,0.00000,0.00000,0.00000
1830,0.05855,0.03796,0.02402
1831,0.11709,0.07591,0.04804
1832,0.17564,0.11387,0.07205
1833,0.27832,0.18044,0.11418
1834,0.38101,0.24700,0.15630
1835,0.48369,0.31357,0.19843
1836,0.52063,0.33752,0.21358
1837,0.55757,0.36147,0.22873
1838,0.59451,0.38542,0.24389
1839,0.48679,0.31558,0.19970
1840,0.37907,0.24575,0.15550
1841,0.27134,0.17591,0.11131
1842,0.19300,0.12512,0.07917
1843,0.11465,0.07433,0.04703
1844,0.03631,0.02354,0.01490
1845,0.02421,0.01569,0.00993
1846,0.01210,0.00785,0.00497
1847,0.00000,0.00000,0.00000
1848,0.00000,0.00000,0.00000
1849,0.00000,0.00000,0.00000
1850,0.00000,0.00000,0.00000
1851,0.00001,0.00000,0.00000
1852,0.00001,0.00001,0.00000
1853,0.00002,0.00001,0.00001
1854,0.01537,0.00996,0.00630
1855,0.03072,0.01991,0.01260
1856,0.04607,0.02987,0.01890
1857,0.11209,0.07267,0.04598
1858,0.17811,0.11546,0.07306
1859,0.24413,0.15826,0.10015
1860,0.30301,0.19644,0.12430
1861,0.36190,0.23462,0.14846
1862,0.42078,0.27279,0.17262
1863,0.34760,0.22534,0.14259
1864,0.27441,0.17790,0.11257
1865,0.20122,0.13045,0.08255
1866,0.14174,0.09189,0.05815
1867,0.08226,0.05333,0.03375
1868,0.02278,0.01477,0.00934
1869,0.01519,0.00985,0.00623
1870,0.00759,0.00492,0.00311
1871,0.00000,0.00000,0.00000
1872,0.00000,0.00000,0.00000
1873,0.00000,0.00000,0.00000
1874,0.00000,0.00000,0.00000
1875,0.00000,0.00000,0.00000
1876,0.00000,0.00000,0.00000
1877,0.00000,0.00000,0.00000
1878,0.01696,0.01099,0.00696
1879,0.03391,0.02199,0.01391
1880,0.05087,0.03298,0.02087
1881,0.12906,0.08367,0.05294
1882,0.20725,0.13436,0.08502
1883,0.28543,0.18504,0.11709
1884,0.34389,0.22294,0.14107
1885,0.40235,0.26084,0.16505
1886,0.46080,0.29873,0.18904
1887,0.38802,0.25155,0.15918
1888,0.31523,0.20436,0.12932
1889,0.24244,0.15717,0.09946
1890,0.17442,0.11308,0.07155
1891,0.10640,0.06898,0.04365
1892,0.03838,0.02488,0.01575
1893,0.02559,0.01659,0.01050
1894,0.01279,0.00829,0.00525
1895,0.00000,0.00000,0.00000
1896,0.00000,0.00000,0.00000
1897,0.00000,0.00000,0.00000
1898,0.00000,0.00000,0.00000
1899,0.00001,0.00000,0.00000
1900,0.00001,0.00001,0.00001
1901,0.00002,0.00001,0.00001
1902,0.03017,0.01956,0.01238
1903,0.06032,0.03910,0.02474
1904,0.09046,0.05865,0.03711
1905,0.19421,0.12590,0.07967
1906,0.29795,0.19316,0.12223
1907,0.40169,0.26041,0.16478
1908,0.45898,0.29755,0.18829
1909,0.51628,0.33470,0.21179
1910,0.57357,0.37184,0.23530
1911,0.48178,0.31233,0.19764
1912,0.38999,0.25283,0.15999
1913,0.29820,0.19332,0.12233
1914,0.21552,0.13972,0.08841
1915,0.13285,0.08613,0.05450
1916,0.05018,0.03253,0.02058
1917,0.03345,0.02169,0.01372
1918,0.01673,0.01084,0.00686
1919,0.00000,0.00000,0.00000
1920,0.00000,0.00000,0.00000
1921,0.00000,0.00000,0.00000
1922,0.00000,0.00000,0.00000
1923,0.00020,0.00013,0.00008
1924,0.00040,0.00026,0.00016
1925,0.00060,0.00039,0.00025
1926,0.06221,0.04033,0.02552
1927,0.12383,0.08028,0.05080
1928,0.18544,0.12022,0.07607
1929,0.29364,0.19036,0.12046
1930,0.40184,0.26051,0.16485
1931,0.51004,0.33065,0.20923
1932,0.53269,0.34534,0.21853
1933,0.55534,0.36003,0.22782
1934,0.57800,0.37471,0.23711
1935,0.48088,0.31175,0.19727
1936,0.38376,0.24879,0.15743
1937,0.28664,0.18583,0.11759
1938,0.20809,0.13490,0.08537
1939,0.12954,0.08398,0.05314
1940,0.05100,0.03306,0.02092
1941,0.03400,0.02204,0.01395
1942,0.01700,0.01102,0.00697
1943,0.00000,0.00000,0.00000
1944,0.00000,0.00000,0.00000
1945,0.00000,0.00000,0.00000
1946,0.00000,0.00000,0.00000
1947,0.00018,0.00011,0.00007
1948,0.00035,0.00023,0.00014
1949,0.00053,0.00034,0.00022
1950,0.06255,0.04055,0.02566
1951,0.12458,0.08076,0.05111
1952,0.18660,0.12097,0.07655
1953,0.32213,0.20883,0.13215
1954,0.45766,0.29669,0.18774
1955,0.59318,0.38456,0.24334
1956,0.63519,0.41179,0.26057
1957,0.67720,0.43902,0.27781
1958,0.71921,0.46626,0.29504
1959,0.59855,0.38803,0.24554
1960,0.47788,0.30981,0.19604
1961,0.35722,0.23159,0.14654
1962,0.25857,0.16763,0.10607
1963,0.15992,0.10367,0.06560
1964,0.06126,0.03972,0.02513
1965,0.04084,0.02648,0.01675
1966,0.02042,0.01324,0.00838
1967,0.00000,0.00000,0.00000
1968,0.00000,0.00000,0.00000
1969,0.00000,0.00000,0.00000
1970,0.00000,0.00000,0.00000
1971,0.00037,0.00024,0.00015
1972,0.00074,0.00048,0.00030
1973,0.00111,0.00072,0.00045
1974,0.05290,0.03430,0.02170
1975,0.10470,0.06788,0.04295
1976,0.15650,0.10146,0.06420
1977,0.28425,0.18428,0.11661
1978,0.41200,0.26709,0.16901
1979,0.53975,0.34991,0.22142
1980,0.58110,0.37672,0.23838
1981,0.62245,0.40353,0.25535
1982,0.66380,0.43034,0.27231
1983,0.54996,0.35653,0.22561
1984,0.43611,0.28273,0.17891
1985,0.32227,0.20892,0.13220
1986,0.23246,0.15070,0.09536
1987,0.14265,0.09248,0.05852
1988,0.05284,0.03425,0.02168
1989,0.03523,0.02284,0.01445
1990,0.01761,0.01142,0.00723
1991,0.00000,0.00000,0.00000
1992,0.00000,0.00000,0.00000
1993,0.00000,0.00000,0.00000
1994,0.00000,0.00000,0.00000
1995,0.00046,0.00030,0.00019
1996,0.00092,0.00060,0.00038
1997,0.00138,0.00089,0.00057
1998,0.05976,0.03874,0.02452
1999,0.11814,0.07659,0.04847
2000,0.17652,0.11444,0.07242
2001,0.29892,0.19379,0.12263
2002,0.42132,0.27314,0.17284
2003,0.54372,0.35249,0.22305
2004,0.57290,0.37141,0.23502
2005,0.60209,0.39033,0.24700
2006,0.63128,0.40925,0.25897
2007,0.52065,0.33753,0.21359
2008,0.41002,0.26581,0.16820
2009,0.29939,0.19409,0.12282
2010,0.21586,0.13994,0.08855
2011,0.13233,0.08579,0.05429
2012,0.04880,0.03163,0.02002
2013,0.03253,0.02109,0.01335
2014,0.01627,0.01054,0.00667
2015,0.00000,0.00000,0.00000
2016,0.00000,0.00000,0.00000
2017,0.00000,0.00000,0.00000
2018,0.00000,0.00000,0.00000
2019,0.00040,0.00026,0.00016
2020,0.00080,0.00052,0.00033
2021,0.00120,0.00078,0.00049
2022,0.03034,0.01967,0.01244
2023,0.05948,0.03856,0.02440
2024,0.08862,0.05745,0.03635
2025,0.13389,0.08680,0.05493
2026,0.17917,0.11615,0.07350
2027,0.22444,0.14550,0.09207
2028,0.22700,0.14716,0.09312
2029,0.22956,0.14882,0.09417
2030,0.23211,0.15048,0.09522
2031,0.18962,0.12293,0.07779
2032,0.14713,0.09538,0.06036
2033,0.10463,0.06783,0.04292
2034,0.07536,0.04886,0.03092
2035,0.04609,0.02988,0.01891
2036,0.01683,0.01091,0.00690
2037,0.01122,0.00727,0.00460
2038,0.00561,0.00364,0.00230
2039,0.00000,0.00000,0.00000
2040,0.00000,0.00000,0.00000
2041,0.00000,0.00000,0.00000
2042,0.00000,0.00000,0.00000
2043,0.00062,0.00040,0.00025
2044,0.00124,0.00081,0.00051
2045,0.00186,0.00121,0.00076
2046,0.06621,0.04292,0.02716
2047,0.13055,0.08463,0.05355
2048,0.19489,0.12635,0.07995
2049,0.30881,0.20020,0.12668
2050,0.42274,0.27406,0.17342
2051,0.53666,0.34791,0.22015
2052,0.54047,0.35038,0.22172
2053,0.54428,0.35285,0.22328
2054,0.54808,0.35532,0.22484
2055,0.44622,0.28928,0.18305
2056,0.34435,0.22324,0.14126
2057,0.24248,0.15720,0.09947
2058,0.17472,0.11327,0.07167
2059,0.10695,0.06933,0.04387
2060,0.03918,0.02540,0.01607
2061,0.02612,0.01693,0.01072
2062,0.01306,0.00847,0.00536
2063,0.00000,0.00000,0.00000
2064,0.00000,0.00000,0.00000
2065,0.00000,0.00000,0.00000
2066,0.00000,0.00000,0.00000
2067,0.00067,0.00044,0.00028
2068,0.00135,0.00087,0.00055
2069,0.00202,0.00131,0.00083
2070,0.07113,0.04611,0.02918
2071,0.14025,0.09092,0.05753
2072,0.20936,0.13573,0.08589
2073,0.31324,0.20307,0.12850
2074,0.41713,0.27042,0.17112
2075,0.52101,0.33776,0.21373
2076,0.55153,0.35755,0.22625
2077,0.58206,0.37734,0.23878
2078,0.61258,0.39713,0.25130
2079,0.51589,0.33445,0.21164
2080,0.41921,0.27177,0.17197
2081,0.32252,0.20909,0.13231
2082,0.23508,0.15240,0.09644
2083,0.14764,0.09572,0.06057
2084,0.06020,0.03903,0.02470
2085,0.04014,0.02602,0.01646
2086,0.02007,0.01301,0.00823
2087,0.00000,0.00000,0.00000
2088,0.00000,0.00000,0.00000
2089,0.00000,0.00000,0.00000
2090,0.00000,0.00000,0.00000
2091,0.00028,0.00018,0.00011
2092,0.00056,0.00036,0.00023
2093,0.00084,0.00054,0.00034
2094,0.03871,0.02510,0.01588
2095,0.07658,0.04965,0.03142
2096,0.11446,0.07420,0.04695
2097,0.21801,0.14133,0.08943
2098,0.32157,0.20847,0.13192
2099,0.42512,0.27560,0.17440
2100,0.47603,0.30860,0.19528
2101,0.52693,0.34161,0.21616
2102,0.57784,0.37461,0.23705
2103,0.48889,0.31694,0.20056
2104,0.39995,0.25928,0.16407
2105,0.31100,0.20162,0.12758
2106,0.22634,0.14674,0.09285
2107,0.14169,0.09185,0.05812
2108,0.05703,0.03697,0.02339
2109,0.03802,0.02465,0.01560
2110,0.01901,0.01232,0.00780
2111,0.00000,0.00000,0.00000
2112,0.00000,0.00000,0.00000
2113,0.00000,0.00000,0.00000
2114,0.00000,0.00000,0.00000
2115,0.00000,0.00000,0.00000
2116,0.00038,0.00025,0.00016
2117,0.00077,0.00050,0.00031
2118,0.00115,0.00075,0.00047
2119,0.04814,0.03121,0.01975
2120,0.09514,0.06168,0.03903
2121,0.14213,0.09214,0.05831
2122,0.24979,0.16194,0.10247
2123,0.35745,0.23173,0.14664
2124,0.46511,0.30153,0.19080
2125,0.47902,0.31054,0.19651
2126,0.49293,0.31956,0.20221
2127,0.50683,0.32858,0.20792
2128,0.40149,0.26028,0.16470
2129,0.29614,0.19199,0.12149
2130,0.19080,0.12369,0.07827
2131,0.13313,0.08631,0.05462
2132,0.07547,0.04893,0.03096
2133,0.01781,0.01155,0.00731
2134,0.01187,0.00770,0.00487
2135,0.00594,0.00385,0.00244
2136,0.00000,0.00000,0.00000
2137,0.00000,0.00000,0.00000
2138,0.00000,0.00000,0.00000
2139,0.00000,0.00000,0.00000
2140,0.00145,0.00094,0.00060
2141,0.00291,0.00189,0.00119
2142,0.00436,0.00283,0.00179
2143,0.08246,0.05346,0.03383
2144,0.16056,0.10409,0.06587
2145,0.23865,0.15472,0.09790
2146,0.36025,0.23354,0.14778
2147,0.48184,0.31237,0.19766
2148,0.60343,0.39120,0.24755
2149,0.60594,0.39282,0.24857
2150,0.60844,0.39445,0.24960
2151,0.61095,0.39607,0.25063
2152,0.50033,0.32436,0.20525
2153,0.38970,0.25264,0.15987
2154,0.27908,0.18093,0.11449
2155,0.20187,0.13087,0.08281
2156,0.12467,0.08082,0.05114
2157,0.04746,0.03077,0.01947
2158,0.03164,0.02051,0.01298
2159,0.01582,0.01026,0.00649
2160,0.00000,0.00000,0.00000
2161,0.00000,0.00000,0.00000
2162,0.00000,0.00000,0.00000
2163,0.00000,0.00000,0.00000
2164,0.00044,0.00029,0.00018
2165,0.00089,0.00058,0.00036
2166,0.00133,0.00086,0.00055
2167,0.05465,0.03543,0.02242
2168,0.10798,0.07000,0.04429
2169,0.16130,0.10457,0.06617
2170,0.28036,0.18175,0.11501
2171,0.39942,0.25894,0.16385
2172,0.51848,0.33613,0.21270
2173,0.54516,0.35342,0.22364
2174,0.57183,0.37071,0.23458
2175,0.59851,0.38801,0.24553
2176,0.49861,0.32324,0.20454
2177,0.39871,0.25848,0.16356
2178,0.29881,0.19372,0.12258
2179,0.21741,0.14094,0.08919
2180,0.13600,0.08817,0.05579
2181,0.05459,0.03539,0.02239
2182,0.03639,0.02359,0.01493
2183,0.01820,0.01180,0.00746
2184,0.00000,0.00000,0.00000
2185,0.00000,0.00000,0.00000
2186,0.00000,0.00000,0.00000
2187,0.00000,0.00000,0.00000
2188,0.00129,0.00084,0.00053
2189,0.00259,0.00168,0.00106
2190,0.00388,0.00251,0.00159
2191,0.08198,0.05314,0.03363
2192,0.16008,0.10378,0.06567
2193,0.23817,0.15441,0.09771
2194,0.38568,0.25003,0.15822
2195,0.53319,0.34566,0.21873
2196,0.68069,0.44129,0.27924
2197,0.69738,0.45210,0.28608
2198,0.71406,0.46292,0.29293
2199,0.73074,0.47373,0.29977
2200,0.60502,0.39223,0.24820
2201,0.47931,0.31073,0.19663
2202,0.35360,0.22924,0.14506
2203,0.25724,0.16676,0.10553
2204,0.16087,0.10429,0.06599
2205,0.06451,0.04182,0.02646
2206,0.04301,0.02788,0.01764
2207,0.02150,0.01394,0.00882
2208,0.00000,0.00000,0.00000
2209,0.00000,0.00000,0.00000
2210,0.00000,0.00000,0.00000
2211,0.00000,0.00000,0.00000
2212,0.00135,0.00087,0.00055
2213,0.00269,0.00174,0.00110
2214,0.00404,0.00262,0.00166
2215,0.07186,0.04659,0.02948
2216,0.13969,0.09056,0.05730
2217,0.20752,0.13453,0.08513
2218,0.32141,0.20837,0.13185
2219,0.43531,0.28220,0.17858
2220,0.54920,0.35604,0.22530
2221,0.55908,0.36244,0.22935
2222,0.56895,0.36885,0.23340
2223,0.57883,0.37525,0.23745
2224,0.47760,0.30963,0.19593
2225,0.37638,0.24401,0.15440
2226,0.27516,0.17839,0.11288
2227,0.19968,0.12945,0.08191
2228,0.12419,0.08051,0.05095
2229,0.04871,0.03158,0.01998
2230,0.03247,0.02105,0.01332
2231,0.01624,0.01053,0.00666
2232,0.00000,0.00000,0.00000
2233,0.00000,0.00000,0.00000
2234,0.00000,0.00000,0.00000
2235,0.00000,0.00000,0.00000
2236,0.00195,0.00126,0.00080
2237,0.00389,0.00252,0.00160
2238,0.00584,0.00379,0.00240
2239,0.07620,0.04940,0.03126
2240,0.14657,0.09502,0.06013
2241,0.21693,0.14063,0.08899
2242,0.33629,0.21801,0.13796
2243,0.45564,0.29539,0.18692
2244,0.57500,0.37277,0.23588
2245,0.57348,0.37178,0.23526
2246,0.57195,0.37079,0.23463
2247,0.57043,0.36981,0.23401
2248,0.47078,0.30520,0.19313
2249,0.37113,0.24060,0.15225
2250,0.27149,0.17600,0.11137
2251,0.19824,0.12852,0.08132
2252,0.12499,0.08103,0.05128
2253,0.05175,0.03355,0.02123
2254,0.03450,0.02237,0.01415
2255,0.01725,0.01118,0.00708
2256,0.00000,0.00000,0.00000
2257,0.00000,0.00000,0.00000
2258,0.00000,0.00000,0.00000
2259,0.00000,0.00000,0.00000
2260,0.00280,0.00181,0.00115
2261,0.00559,0.00363,0.00229
2262,0.00839,0.00544,0.00344
2263,0.08910,0.05776,0.03655
2264,0.16980,0.11008,0.06966
2265,0.25051,0.16240,0.10277
2266,0.35274,0.22868,0.14470
2267,0.45497,0.29495,0.18664
2268,0.55720,0.36123,0.22858
2269,0.55410,0.35922,0.22731
2270,0.55100,0.35721,0.22604
2271,0.54790,0.35520,0.22476
2272,0.43481,0.28188,0.17837
2273,0.32173,0.20857,0.13198
2274,0.20864,0.13526,0.08559
2275,0.14623,0.09480,0.05999
2276,0.08382,0.05434,0.03439
2277,0.02141,0.01388,0.00878
2278,0.01428,0.00926,0.00586
2279,0.00714,0.00463,0.00293
2280,0.00000,0.00000,0.00000
2281,0.00000,0.00000,0.00000
2282,0.00000,0.00000,0.00000
2283,0.00000,0.00000,0.00000
2284,0.00312,0.00202,0.00128
2285,0.00623,0.00404,0.00256
2286,0.00935,0.00606,0.00384
2287,0.10466,0.06785,0.04293
2288,0.19997,0.12964,0.08203
2289,0.29527,0.19142,0.12113
2290,0.45017,0.29184,0.18467
2291,0.60506,0.39226,0.24821
2292,0.75996,0.49267,0.31176
2293,0.79790,0.51727,0.32732
2294,0.83584,0.54187,0.34289
2295,0.87378,0.56647,0.35845
2296,0.73773,0.47827,0.30264
2297,0.60169,0.39007,0.24683
2298,0.46564,0.30187,0.19102
2299,0.34087,0.22099,0.13984
2300,0.21611,0.14010,0.08866
2301,0.09135,0.05922,0.03747
2302,0.06091,0.03949,0.02499
2303,0.03047,0.01976,0.01250
2304,0.00004,0.00002,0.00002
2305,0.00002,0.00002,0.00001
2306,0.00001,0.00001,0.00001
2307,0.00000,0.00000,0.00000
2308,0.00379,0.00246,0.00155
2309,0.00758,0.00491,0.00311
2310,0.01136,0.00737,0.00466
2311,0.11117,0.07207,0.04561
2312,0.21098,0.13678,0.08655
2313,0.31079,0.20148,0.12749
2314,0.45862,0.29732,0.18814
2315,0.60646,0.39316,0.24879
2316,0.75430,0.48900,0.30944
2317,0.78326,0.50778,0.32132
2318,0.81223,0.52656,0.33320
2319,0.84120,0.54534,0.34508
2320,0.69746,0.45216,0.28612
2321,0.55372,0.35897,0.22715
2322,0.40999,0.26579,0.16819
2323,0.29664,0.19231,0.12169
2324,0.18329,0.11882,0.07519
2325,0.06993,0.04534,0.02869
2326,0.04664,0.03024,0.01913
2327,0.02335,0.01513,0.00958
2328,0.00005,0.00003,0.00002
2329,0.00003,0.00002,0.00001
2330,0.00002,0.00001,0.00001
2331,0.00000,0.00000,0.00000
2332,0.00082,0.00053,0.00034
2333,0.00164,0.00106,0.00067
2334,0.00246,0.00159,0.00101
2335,0.04085,0.02649,0.01676
2336,0.07925,0.05138,0.03251
2337,0.11765,0.07627,0.04827
2338,0.25183,0.16326,0.10331
2339,0.38602,0.25025,0.15836
2340,0.52020,0.33724,0.21340
2341,0.58042,0.37628,0.23811
2342,0.64065,0.41533,0.26281
2343,0.70087,0.45437,0.28752
2344,0.60382,0.39145,0.24771
2345,0.50677,0.32853,0.20789
2346,0.40972,0.26561,0.16808
2347,0.30243,0.19606,0.12407
2348,0.19514,0.12651,0.08005
2349,0.08786,0.05696,0.03604
2350,0.05862,0.03800,0.02405
2351,0.02938,0.01905,0.01205
2352,0.00015,0.00010,0.00006
2353,0.00010,0.00006,0.00004
2354,0.00005,0.00003,0.00002
2355,0.00000,0.00000,0.00000
2356,0.00413,0.00268,0.00169
2357,0.00826,0.00535,0.00339
2358,0.01239,0.00803,0.00508
2359,0.09724,0.06304,0.03989
2360,0.18210,0.11805,0.07470
2361,0.26696,0.17307,0.10951
2362,0.38435,0.24917,0.15767
2363,0.50174,0.32527,0.20583
2364,0.61913,0.40138,0.25399
2365,0.63708,0.41301,0.26135
2366,0.65503,0.42465,0.26871
2367,0.67299,0.43629,0.27608
2368,0.56962,0.36928,0.23368
2369,0.46626,0.30227,0.19127
2370,0.36290,0.23526,0.14887
2371,0.26686,0.17300,0.10947
2372,0.17082,0.11074,0.07007
2373,0.07478,0.04848,0.03068
2374,0.04992,0.03236,0.02048
2375,0.02505,0.01624,0.01028
2376,0.00019,0.00012,0.00008
2377,0.00013,0.00008,0.00005
2378,0.00006,0.00004,0.00003
2379,0.00000,0.00000,0.00000
2380,0.00388,0.00251,0.00159
2381,0.00775,0.00503,0.00318
2382,0.01163,0.00754,0.00477
2383,0.09661,0.06263,0.03963
2384,0.18160,0.11773,0.07450
2385,0.26658,0.17282,0.10936
2386,0.40325,0.26142,0.16543
2387,0.53992,0.35002,0.22149
2388,0.67659,0.43863,0.27756
2389,0.71555,0.46388,0.29354
2390,0.75451,0.48914,0.30952
2391,0.79346,0.51440,0.32550
2392,0.66870,0.43351,0.27432
2393,0.54394,0.35263,0.22314
2394,0.41917,0.27175,0.17196
2395,0.30610,0.19844,0.12557
2396,0.19302,0.12513,0.07918
2397,0.07995,0.05183,0.03280
2398,0.05337,0.03460,0.02189
2399,0.02680,0.01737,0.01099
