,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
lignitePrice-11,1.428,1.42541537063048,1.41949018561853,1.43207386307168,1.42578659075888,1.42022223763307,1.42043891250378,1.41368579963801,1.41468778590761,1.41674357453685,1.4169127723241,1.41981237667742,1.41935933692902,1.42185054893029,1.42888343354816,1.43605910479139,1.42710229389617,1.42897383568341,1.42896245458961,1.43037315566711,1.42374518907353,1.42062302955,1.42948409606628,1.42583389117849,1.42098530896336,1.42771940039869,1.42687820299186,1.42419844634431,1.41805390388313,1.42773352220716,1.43305091111813,1.4341303730218,1.43409530447837,1.42392036213361,1.4246019913261,1.41872005740262,1.41474884445371,1.41796752794845,1.41500908076278,1.40874093517247,1.40207978645407,1.39901856664968,1.40853629713096,1.4019448543027,1.3926449840069,1.39193888860406,1.39938165014354,1.394893127939,1.40144526471787,1.40364956551141
lignitePrice-12,1.428,1.43424011968586,1.43883624994341,1.43434043470099,1.4302573796427,1.43551742032471,1.43692932755777,1.44037609348393,1.44379234086162,1.44698133796673,1.45253822028809,1.45234421258627,1.44555771020696,1.44186152294527,1.44023174117784,1.43771071353483,1.43407426553954,1.44098734228668,1.4485491192688,1.44309174914167,1.43724255853331,1.43589304834092,1.43074011664824,1.42049517941084,1.42095901770364,1.41924061917489,1.41178201680223,1.42174278717036,1.4301891844221,1.42741301490734,1.43839165681182,1.44397764916038,1.44665670393914,1.44537237548028,1.44441065881815,1.44480134549625,1.44408342853756,1.44304300030609,1.44129100117607,1.44073589475264,1.44319543949793,1.43895928797279,1.43123711630419,1.42697377448361,1.42695566582139,1.4152097248354,1.41518459805974,1.42139929627036,1.4200011348633,1.41414356998995
lignitePrice-13,1.428,1.4306155355806,1.44291421306886,1.45217508061758,1.44773761663221,1.44640966205709,1.44478730832892,1.43966005614974,1.44478715366257,1.44292674010826,1.44924692403803,1.45432269007968,1.45486052179269,1.45848787069233,1.46240748119751,1.46887656381942,1.46211349754178,1.45099428947138,1.44728872976266,1.45346393313854,1.44785202837795,1.45068428531207,1.45707430051707,1.46173102736553,1.45415873469213,1.45989779367845,1.46508180061879,1.4544922219259,1.44531054521874,1.4453087218146,1.44916860727984,1.4442061341724,1.43616802887186,1.42705471612317,1.42123883384763,1.42325766821398,1.41663966859847,1.40756350149391,1.41030684946398,1.4073272303709,1.41165268485976,1.41103606157136,1.40702285454046,1.4032612126892,1.40552886262082,1.40889856229597,1.41096330828065,1.41602229888236,1.41549284492556,1.41722371131148
lignitePrice-14,1.428,1.42131883610521,1.42831998221109,1.41673858166965,1.41468614136662,1.40695475638029,1.40372969548647,1.39420193273642,1.4011855971772,1.40477658541653,1.39835512145427,1.39453806190348,1.39055528050528,1.39444398978594,1.38741854124904,1.3847713841651,1.37365912119751,1.37973533020824,1.37714872043559,1.37486284688824,1.37377451780064,1.36950288528784,1.36812869098285,1.36481720164541,1.37325744070253,1.36879768693076,1.3733864753683,1.37946332584566,1.37562478997884,1.37543571053683,1.37027090730386,1.36010774795841,1.35691066356878,1.3560906121694,1.36016366655926,1.35271052121646,1.34964356783772,1.34157127865343,1.34261458353336,1.34218327346472,1.34773601487575,1.35281824899167,1.35696812653264,1.35924017198404,1.3679601755915,1.35728699194394,1.34969216892259,1.35111892110594,1.36038313506107,1.36631750751077
lignitePrice-15,1.428,1.42400496040622,1.43507591168996,1.43198884618336,1.44055385315913,1.43707221664489,1.44051106111247,1.43650438583685,1.44392687918052,1.44249300733389,1.44668942673605,1.44248185007764,1.44202135096679,1.43542607455895,1.44176749331946,1.44323427387131,1.44521045050288,1.4545387389144,1.45040896580753,1.45526741422142,1.44968263294965,1.45592235640435,1.45077816462593,1.45534565215292,1.46210056068708,1.45885230545897,1.44867154052622,1.44825567798659,1.44560933905607,1.44563425887645,1.45084059171552,1.45145448990553,1.45865315439713,1.45148844243604,1.45258739380256,1.45238566816992,1.45755438986383,1.45029923068157,1.45635775752253,1.46513464084755,1.46151970845968,1.45575664236766,1.45672729491207,1.46031785223694,1.46232558633989,1.46447147844004,1.45931707066271,1.45218298334227,1.4536613411423,1.45142708364688
lignitePrice-16,1.428,1.43312180774551,1.42541112676986,1.42129147680958,1.42127851750969,1.41407826528645,1.41230755915213,1.40843017468547,1.41490369223945,1.41242974990786,1.40097696991552,1.3960385199899,1.39574811853557,1.40491233555155,1.40760847534887,1.41209943637556,1.41033793959942,1.42296821455612,1.42270950518876,1.42005071593767,1.42505438446389,1.42058636280647,1.43135974037197,1.42559439877135,1.42139232012288,1.41491506165453,1.41267722685878,1.40792281238252,1.40069276051084,1.40387546348121,1.40249634406839,1.39274776586999,1.39367800464025,1.38682151892969,1.37760957937022,1.37140797186067,1.36503796794005,1.3653593431312,1.36575719752227,1.36345645928285,1.36770336554709,1.3640646324804,1.35750217566285,1.35540379702943,1.34780108572184,1.34476784489987,1.34461115430246,1.35003846888282,1.34559568071712,1.34621775598817
lignitePrice-17,1.428,1.43520000055926,1.43602107718529,1.43366308295615,1.43274617725384,1.43841195726388,1.43281784740314,1.43034468095363,1.42984621189509,1.42881239414315,1.42692253350196,1.42177288370749,1.41747405350787,1.41661584130057,1.41939076445385,1.4137534386712,1.40380261665013,1.40958889883908,1.40919060872882,1.40294500549897,1.41663001549308,1.40859100202381,1.40482735835249,1.40493724767952,1.41206420249653,1.41355601091203,1.42340310840192,1.43022688461619,1.43356551330546,1.43153226883894,1.4249590503059,1.42069256024166,1.41972042090729,1.42460671834192,1.43056449882433,1.43487283821381,1.42874402851438,1.42349747444598,1.41580485790357,1.41245812070471,1.41261331972844,1.40334673897227,1.39398073494113,1.39419666287024,1.39478921329537,1.39101947013216,1.39335090760927,1.39363635886487,1.39220978777737,1.39372951824129
lignitePrice-18,1.428,1.43396336905325,1.43517863982218,1.44290743914287,1.43268239105261,1.43738495097963,1.42754639383144,1.42790868796796,1.42649138065789,1.43318179074922,1.43506498475362,1.42250203474382,1.41778665526829,1.42157111272318,1.41469478690574,1.41867429347348,1.41838016995405,1.42352583704802,1.43103802960956,1.4344103907455,1.44419443738323,1.44917492444798,1.45274207630867,1.4417477543269,1.44298517558955,1.44630321176243,1.43884017013243,1.42825709370124,1.42173733231444,1.41830917047961,1.42207757067312,1.4283461648325,1.43438609913531,1.42398902384067,1.42606160833794,1.41952574688957,1.42304432808802,1.41535127608472,1.41471198637521,1.42038202904311,1.42155572811067,1.41305037798858,1.41422490798533,1.40845193907737,1.40448284613547,1.40257688583171,1.40781896063904,1.41430974703175,1.40790654301578,1.40908498895791
lignitePrice-19,1.428,1.42257364139237,1.43235708561576,1.44080979188832,1.44217097297404,1.44347052055453,1.44078518371814,1.43992605917717,1.43673320544039,1.44315764331894,1.45114696656214,1.44267425160493,1.44077400374218,1.44007148982205,1.44884729311484,1.44726770970348,1.44465638447969,1.45747610294167,1.46778288160112,1.47344051572775,1.47429841885192,1.4746831325245,1.47350046814441,1.4787645079583,1.47360851468599,1.47575551594186,1.48005499543976,1.4740678670943,1.48080425135955,1.48997521575538,1.47923088567786,1.48038117168793,1.48572617766043,1.49068138348303,1.499266384878,1.50486271851124,1.49883347545214,1.49323286364946,1.49102592546714,1.48848718021515,1.48801982282021,1.4966444327423,1.49694685824418,1.49076330541116,1.47971434648822,1.47042208929261,1.47021239207099,1.46960757111985,1.46994192501789,1.4799180346088
lignitePrice-20,1.428,1.43449249198516,1.43262401965179,1.4343503735275,1.42870993018614,1.42236410289611,1.42045330307361,1.41360906312183,1.41749790342898,1.41580538890292,1.40573736823182,1.39694801926718,1.38756041633665,1.3948508745258,1.39449976840918,1.39554810095055,1.39961612982226,1.40500939158575,1.40328427684688,1.41331325272721,1.42161520762601,1.42318372010492,1.41494978404043,1.40365886202083,1.39913524839217,1.40792261064031,1.40935649143615,1.41704866939791,1.41036824194804,1.40904650168425,1.40830686777578,1.40306708776451,1.40488319591348,1.40624761832916,1.40541154219733,1.40816742906173,1.40605782620863,1.40026432495027,1.3945166033523,1.3955894947064,1.40070938531213,1.38976404609379,1.39011460578935,1.39585611564933,1.39769788864618,1.39494618264842,1.39782371460622,1.40906165209592,1.4082292577537,1.41065940538594
lignitePrice-21,1.428,1.42847470083003,1.43025677481806,1.42141145998383,1.41793933133532,1.41432497734048,1.4144463529908,1.41331461635385,1.41930363455983,1.41043811228137,1.41254049349466,1.4134893799859,1.41520917440369,1.40888021800285,1.40237335969625,1.40491974384646,1.41606716840746,1.41814975215531,1.41892802934689,1.41917108836431,1.43116652236625,1.42720935203781,1.43358123619632,1.42723035523078,1.43712287085606,1.42990325385051,1.42514902777762,1.4301645814574,1.43686642394469,1.43798295930461,1.43866132319791,1.43888745117726,1.43473023898206,1.43209668365866,1.42608186683577,1.42655128566527,1.42170133121417,1.415612657804,1.42622886115539,1.41453009283589,1.4228934664843,1.40957150334911,1.40171327055578,1.40704245782766,1.40452435771537,1.4071278881426,1.40274905471443,1.41563676400254,1.42257036043892,1.41629870496657
lignitePrice-22,1.428,1.42958601566011,1.4322857441828,1.42935082077669,1.42338975902215,1.42456479025826,1.42565756842779,1.42473073144279,1.42580079893748,1.41693984361793,1.42212730612059,1.42279437852864,1.42383214746969,1.41896915845167,1.42131522302705,1.42074591131132,1.41770201836301,1.4063755028984,1.39910605205317,1.40136649952306,1.40079674410134,1.40335449749551,1.399374972927,1.38835944187414,1.38767797323099,1.39618740212356,1.4090780722918,1.41441660463865,1.41864750244522,1.41615727407362,1.40989599127979,1.41262429558893,1.41192070008438,1.41556302049798,1.41707457167898,1.4215290897669,1.42683916230998,1.42360405118618,1.43466103259735,1.44512619470136,1.4498802999471,1.44879759901054,1.44852078838612,1.44696276536753,1.4356609949641,1.44545781944776,1.45671274700266,1.44868404657882,1.45522546502139,1.45588736285069
lignitePrice-23,1.428,1.41570066009821,1.42420058673511,1.42589489403389,1.41751699549765,1.41989930853371,1.42535350377496,1.43273243404955,1.42866191450384,1.41930380866113,1.41206035449371,1.41399667017963,1.41139465105835,1.41413359731343,1.41650963153041,1.40940985776086,1.40522383057219,1.41005692227546,1.42109663279017,1.43349637620481,1.43195525372972,1.43611607079176,1.44188333109826,1.45041005483336,1.44999191889828,1.4420229480881,1.44458772787439,1.44305270840205,1.44108024130924,1.44607991468114,1.45186953101339,1.44946112809897,1.45060484516735,1.45204529830052,1.45141364589057,1.44491787071981,1.44541898247012,1.44778351306832,1.45794735132622,1.4536325718873,1.44704879624101,1.45718239782443,1.45578438828048,1.44923458230921,1.44444305696469,1.44469983754447,1.45157170684908,1.45134081398979,1.45331306063336,1.44581199197791
lignitePrice-24,1.428,1.42801955856736,1.42567830070158,1.42080179894429,1.42488982818483,1.42979326110774,1.43515010381438,1.43410333521044,1.44622748285511,1.44331688582062,1.43901030632944,1.44948145659418,1.44411284545701,1.43741533128615,1.44537599556709,1.45325604061569,1.45988758620212,1.45909716349006,1.45954542719956,1.45977784221705,1.46118884671759,1.45901122964804,1.46418117563959,1.4584911191032,1.46488100882771,1.45871964277463,1.44992635625464,1.45178878064732,1.45895551022227,1.46464674457637,1.46305780855294,1.45878716182404,1.4551869801024,1.46099555303806,1.4560411599783,1.44890680577599,1.45041178531444,1.45854202244477,1.45962241592694,1.46054844629949,1.45613213075367,1.4615469655314,1.46102622365162,1.4584846282824,1.46764356328945,1.46970636909992,1.47035333710596,1.47450134405077,1.47700287823749,1.47608267029502
lignitePrice-25,1.428,1.42125349552742,1.42314668643206,1.41021245849698,1.41331175913032,1.41899132600514,1.41532284552603,1.41328485467137,1.41038811119814,1.4165339437566,1.40739331510202,1.40434552289567,1.41302194896892,1.41914265604697,1.41691751088841,1.40730224215547,1.41261331668405,1.41192292466007,1.41059199412081,1.41192436712378,1.41280338596399,1.4051232185614,1.40626821295714,1.41153857262255,1.40874543251832,1.41342566084148,1.41756643486406,1.41418458691983,1.41039525281608,1.41622863974018,1.41513563653792,1.40818103531993,1.40865156295481,1.41397747134474,1.41301041787657,1.4147468852729,1.41944579294235,1.42118833598812,1.41318959757025,1.42170105839008,1.41974480250834,1.42043942108612,1.41199453567198,1.41572685856419,1.40914197355857,1.41511117324544,1.40905683588524,1.41758111001961,1.41131350571841,1.40998409811531
lignitePrice-26,1.428,1.43540878957379,1.43200174487327,1.43557477919039,1.43316406258609,1.43916625343479,1.44389218691898,1.44730041695875,1.44146935627103,1.44673069297878,1.44305589118407,1.44651762830467,1.44260390285822,1.44281918837346,1.45297418379126,1.46312046320077,1.45698960971754,1.45361875006316,1.44243076892841,1.4407289023936,1.44652512900622,1.45689879859321,1.44338047688433,1.43304398529827,1.42942741210407,1.43613287516159,1.4360701786781,1.43431729601898,1.44214584348409,1.43596869990065,1.42919664934707,1.4293937925114,1.43621762103118,1.43449021352861,1.43661247495006,1.44002421631413,1.45194750509786,1.4510953663642,1.44645926724914,1.45335508989989,1.44738699010639,1.44420902673842,1.43283963737286,1.4365849803448,1.43489377017303,1.44106989177151,1.45053475156102,1.43870370650156,1.43993034313452,1.44007220409356
lignitePrice-27,1.428,1.43541082612819,1.43446083587675,1.4348212498327,1.42437133481395,1.42457261465061,1.41835104480582,1.42497851029259,1.42367291370582,1.42761107849984,1.4271756176208,1.420328786287,1.42641061208343,1.41743496178253,1.42860227921464,1.4180472323387,1.42274758519372,1.42574497759133,1.42017285794466,1.43106426185509,1.43997039205984,1.43777044314001,1.42941580184224,1.42454468754056,1.42578696335475,1.43537057080647,1.42440483617308,1.42683290450251,1.41911716789589,1.41197416203417,1.41800841427153,1.42887619812019,1.43062724416945,1.42619796608951,1.4267046326474,1.41980756755319,1.41573672566449,1.4099178468954,1.41871751438917,1.40744494309901,1.39938064923268,1.40883280987182,1.39960863142394,1.39992474011766,1.39798723067124,1.40890551192731,1.40853621489807,1.40662192207796,1.40702669806142,1.4136224597626
lignitePrice-28,1.428,1.42577729050955,1.4332926896008,1.43528066366988,1.44112081304091,1.43644694328796,1.43194598203027,1.42496969196666,1.42920088491541,1.4369661884121,1.44044011145553,1.43565912338808,1.43166458720901,1.43095216261013,1.42973144907818,1.44228059546245,1.45263714060075,1.45390972347306,1.44421998410983,1.44480597879392,1.43595492950631,1.43550012666521,1.44505529447696,1.44296349941406,1.44892021453455,1.44370131937771,1.44785000867888,1.45466112527179,1.45852728208291,1.45206555396293,1.45483140673312,1.44949251510086,1.45188150809014,1.4514038679296,1.4443956625137,1.43863183198844,1.43614103007284,1.42639162854589,1.43251222501264,1.42661823851066,1.4269750268443,1.41999608123191,1.40939862616273,1.40802336401161,1.40985570061097,1.39878138005609,1.4037885446381,1.39903533297848,1.39374971469584,1.39953315595087
lignitePrice-29,1.428,1.41847863405818,1.4196223048919,1.41657051717561,1.41321324053757,1.41311778200604,1.42139096730991,1.42481156149799,1.42284216381816,1.4171699808485,1.41342003056493,1.42240671456872,1.41690726840997,1.41623914921674,1.41438218749226,1.40297663047633,1.40120628043639,1.40209316369258,1.40916654629019,1.41203368432636,1.40738350954258,1.40915031282889,1.40465849771004,1.4120902445575,1.40906339951772,1.41230236140553,1.41645127608337,1.42360546627144,1.4228026527875,1.41957186737151,1.41434222713392,1.40453677861433,1.40739900890696,1.39930106944714,1.40613302938078,1.40359095916976,1.40556341958337,1.40815415643731,1.4086181326234,1.41969281170977,1.42019353860455,1.42179422696298,1.41659873348963,1.41078968459624,1.41523768255445,1.40263964302496,1.40053158080808,1.39752265446882,1.39260556531924,1.39805311271757
lignitePrice-30,1.428,1.42958737674757,1.41960591325059,1.42200493277473,1.42239491068335,1.42578030536221,1.43291971106662,1.4231973944662,1.4260983714331,1.42732720716661,1.43164809782329,1.42726115441636,1.42072861876461,1.41307165752245,1.41092565942001,1.41472087063451,1.40874073506507,1.40989272491754,1.40803836920138,1.40830607900054,1.41044163644188,1.42182569394097,1.4231421141908,1.42986140519748,1.43267846813431,1.43493350830916,1.43035651616835,1.43088408739711,1.42493528571149,1.42219057093836,1.42565979997785,1.43432078137111,1.44120308647171,1.43897749916064,1.43702747059884,1.42524347362391,1.4173776532143,1.40873176885743,1.40215807357181,1.40695258199737,1.40920486938556,1.41767154564604,1.40835059838899,1.40766069910544,1.40314636905665,1.41142825238946,1.40836501998971,1.40335978279025,1.39851489221274,1.39073309779188
lignitePrice-31,1.428,1.42845613972691,1.42676966744605,1.42778175686002,1.42753154531289,1.42158241593769,1.41016122484684,1.40461254161849,1.40965001594545,1.41152427634739,1.40926285640799,1.40939818886385,1.4080116068349,1.40991833398672,1.40233939291184,1.40200182031895,1.41326789920451,1.4138644569923,1.41456957754282,1.41640108948824,1.42112913535655,1.41308993478766,1.41119616037619,1.41319369259588,1.41326880484814,1.4170088734324,1.41041713021607,1.41096819870146,1.40812601129674,1.40286731753516,1.40410831434974,1.40107501865181,1.4043375405063,1.39584409942896,1.39443505897102,1.40466571200952,1.40884332694327,1.40336919691656,1.39892196292752,1.40656707419769,1.39750457742279,1.39402108994866,1.40012313939049,1.40998425859178,1.41104918244727,1.40800948983793,1.39956760815956,1.40279759586784,1.39843945803201,1.39276877991431
lignitePrice-32,1.428,1.42434969838954,1.42611549654985,1.42831858205154,1.42692981192604,1.43210725821583,1.42660411409885,1.43180547523458,1.43141597717332,1.43730565171752,1.44566921543874,1.43676197235521,1.43858129631811,1.44390876477219,1.44173324197571,1.44338190378234,1.43742975834236,1.43662116618641,1.44617176022553,1.44988384656262,1.45078205308598,1.44305396167772,1.44571998766664,1.4387176987508,1.43319445338995,1.44194262894823,1.43275604503303,1.43589117464511,1.4216655255396,1.42672338530039,1.42622524944508,1.43445722424207,1.43492127295557,1.4289314146055,1.42709479626777,1.42162387302822,1.42164050945059,1.43410898149037,1.43984291727591,1.44248833630075,1.4539154462624,1.45654686877527,1.46413909528388,1.47336099441579,1.48527609029285,1.49722232420451,1.49939746224994,1.49761359598802,1.49533864697946,1.50804630386555
